col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,,Special Election Representative In Congress 2nd District,,All
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Dwight Evans,James Jones,All
Hillary Clinton,"3,130",0,0,0,0,"12,704",852,All
Donald J Trump,,576,0,0,0,141,"1,856",All
Gary Johnson,,,99,0,0,56,201,All
Jill Stein,,,,59,0,71,20,All
Darrell L Castle,,,,,10,1,9,All
Dwight Evans,,,,,,150,0,All
James Jones,,,,,,,111,All
Total,"16,686","2,573",356,150,20,"13,123","3,049",All
,President And Vice President Of The United States,,,,,Special Election Representative In Congress 2nd District,,1
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Dwight Evans,James Jones,1
Hillary Clinton,65,0,0,0,0,400,23,1
Donald J Trump,,9,0,0,0,1,35,1
Gary Johnson,,,4,0,0,1,11,1
Jill Stein,,,,0,0,5,0,1
Darrell L Castle,,,,,0,0,0,1
Dwight Evans,,,,,,0,0,1
James Jones,,,,,,,1,1
Total,488,45,16,5,0,407,70,1
,President And Vice President Of The United States,,,,,Special Election Representative In Congress 2nd District,,2
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Dwight Evans,James Jones,2
Hillary Clinton,72,0,0,0,0,380,24,2
Donald J Trump,,16,0,0,0,3,39,2
Gary Johnson,,,1,0,0,1,7,2
Jill Stein,,,,2,0,1,0,2
Darrell L Castle,,,,,0,0,0,2
Dwight Evans,,,,,,4,0,2
James Jones,,,,,,,3,2
Total,476,58,9,3,0,389,73,2
,President And Vice President Of The United States,,,,,Special Election Representative In Congress 2nd District,,3
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Dwight Evans,James Jones,3
Hillary Clinton,101,0,0,0,0,492,43,3
Donald J Trump,,12,0,0,0,4,68,3
Gary Johnson,,,1,0,0,2,8,3
Jill Stein,,,,2,0,2,0,3
Darrell L Castle,,,,,0,0,0,3
