col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,State Treasurer,,,,Representative In The General Assembly 172nd District,,All
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Kevin J Boyle,Jim Pio,All
Joe Torsella,50,0,0,0,"1,347",183,All
Otto Voit,,31,0,0,133,736,All
Kristin Combs,,,3,0,24,14,All
James Babb,,,,2,7,12,All
Kevin J Boyle,,,,,64,0,All
Jim Pio,,,,,,43,All
Total,"1,580",900,41,21,"1,575",988,All
,Representative In The General Assembly 172nd District,,State Treasurer,,,,1
,Kevin J Boyle,Jim Pio,Joe Torsella,Otto Voit,Kristin Combs,James Babb,1
Kevin J Boyle,8,0,213,22,2,0,1
Jim Pio,,4,15,101,1,2,1
Joe Torsella,,,4,0,0,0,1
Otto Voit,,,,1,0,0,1
Kristin Combs,,,,,0,0,1
James Babb,,,,,,0,1
Total,245,123,232,124,3,2,1
,Representative In The General Assembly 172nd District,,State Treasurer,,,,3
,Kevin J Boyle,Jim Pio,Joe Torsella,Otto Voit,Kristin Combs,James Babb,3
Kevin J Boyle,9,0,193,16,6,1,3
Jim Pio,,4,20,97,3,2,3
Joe Torsella,,,9,0,0,0,3
Otto Voit,,,,5,0,0,3
Kristin Combs,,,,,1,0,3
James Babb,,,,,,0,3
Total,225,126,222,118,10,3,3
,Representative In The General Assembly 172nd District,,State Treasurer,,,,5
,Kevin J Boyle,Jim Pio,Joe Torsella,Otto Voit,James Babb,Kristin Combs,5
Kevin J Boyle,13,0,241,36,2,3,5
Jim Pio,,9,43,137,3,3,5
Joe Torsella,,,8,0,0,0,5
Otto Voit,,,,6,0,0,5
James Babb,,,,,1,0,5
Kristin Combs,,,,,,0,5
Total,295,195,292,179,6,6,5
,State Treasurer,,,,Representative In The General Assembly 172nd District,,7
,Joe Torsella,Otto Voit,James Babb,Kristin Combs,Jim Pio,Kevin J Boyle,7
Joe Torsella,18,0,0,0,41,146,7
Otto Voit,,10,0,0,112,13,7
James Babb,,,0,0,3,0,7
Kristin Combs,,,,0,1,0,7
Jim Pio,,,,,15,0,7
Kevin J Boyle,,,,,,8,7
Total,205,135,3,1,172,167,7
,Representative In The General Assembly 172nd District,,State Treasurer,,,,8
,Kevin J Boyle,Jim Pio,Joe Torsella,Otto Voit,Kristin Combs,James Babb,8
Kevin J Boyle,9,0,146,17,5,3,8
Jim Pio,,6,31,128,1,0,8
Joe Torsella,,,1,0,0,0,8
Otto Voit,,,,5,0,0,8
Kristin Combs,,,,,1,0,8
James Babb,,,,,,0,8
Total,180,166,178,150,7,3,8
,Representative In The General Assembly 172nd District,,State Treasurer,,,,9
,Kevin J Boyle,Jim Pio,Joe Torsella,Otto Voit,Kristin Combs,James Babb,9
Kevin J Boyle,12,0,163,19,4,0,9
Jim Pio,,5,19,57,3,1,9
Joe Torsella,,,3,0,0,0,9
Otto Voit,,,,0,0,0,9
Kristin Combs,,,,,1,0,9
James Babb,,,,,,0,9
Total,198,85,185,76,8,1,9
,State Treasurer,,,,Representative In The General Assembly 172nd District,,15
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Kevin J Boyle,Jim Pio,15
Joe Torsella,7,0,0,0,245,14,15
Otto Voit,,4,0,0,10,104,15
Kristin Combs,,,0,0,4,2,15
James Babb,,,,1,1,1,15
Kevin J Boyle,,,,,5,0,15
Jim Pio,,,,,,0,15
Total,266,118,6,3,265,121,15
