col_1,col_2,col_3,col_4,division
,Attorney General,,Representative In The General Assembly 197th District,All
,Josh Shapiro,John Rafferty,Leslie Acosta,All
Josh Shapiro,71,0,"2,960",All
John Rafferty,,30,28,All
Leslie Acosta,,,27,All
Total,"3,031",58,"3,015",All
,Representative In The General Assembly 197th District,Attorney General,,1
,Leslie Acosta,Josh Shapiro,John Rafferty,1
Leslie Acosta,3,206,3,1
Josh Shapiro,,4,0,1
John Rafferty,,,2,1
Total,212,210,5,1
,Attorney General,,Representative In The General Assembly 197th District,2
,Josh Shapiro,John Rafferty,Leslie Acosta,2
Josh Shapiro,8,0,320,2
John Rafferty,,4,3,2
Leslie Acosta,,,3,2
Total,328,7,326,2
,Attorney General,,Representative In The General Assembly 197th District,3
,Josh Shapiro,John Rafferty,Leslie Acosta,3
Josh Shapiro,4,0,286,3
John Rafferty,,5,1,3
Leslie Acosta,,,3,3
Total,290,6,290,3
,Attorney General,,Representative In The General Assembly 197th District,7
,Josh Shapiro,John Rafferty,Leslie Acosta,7
Josh Shapiro,10,0,289,7
John Rafferty,,3,3,7
Leslie Acosta,,,3,7
Total,299,6,295,7
,Attorney General,,Representative In The General Assembly 197th District,8
,Josh Shapiro,John Rafferty,Leslie Acosta,8
Josh Shapiro,17,0,367,8
John Rafferty,,3,0,8
Leslie Acosta,,,8,8
Total,384,3,375,8
,Representative In The General Assembly 197th District,Attorney General,,11
,Leslie Acosta,Josh Shapiro,John Rafferty,11
Leslie Acosta,1,339,4,11
Josh Shapiro,,1,0,11
John Rafferty,,,4,11
Total,344,340,8,11
,Attorney General,,Representative In The General Assembly 197th District,13
,Josh Shapiro,John Rafferty,Leslie Acosta,13
Josh Shapiro,10,0,404,13
John Rafferty,,6,5,13
Leslie Acosta,,,1,13
Total,414,11,410,13
,Attorney General,,Representative In The General Assembly 197th District,19
,Josh Shapiro,John Rafferty,Leslie Acosta,19
Josh Shapiro,7,0,384,19
John Rafferty,,2,4,19
Leslie Acosta,,,1,19
Total,391,6,389,19
,Attorney General,,Representative In The General Assembly 197th District,20
,Josh Shapiro,John Rafferty,Leslie Acosta,20
Josh Shapiro,10,0,365,20
John Rafferty,,1,5,20
Leslie Acosta,,,4,20
Total,375,6,374,20
