col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President And Vice President Of The United States,,,,,Auditor General,,,,All
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
Hillary Clinton,444,0,0,0,0,"4,868",386,87,21,All
Donald J Trump,,472,0,0,0,463,"4,347",82,27,All
Gary Johnson,,,19,0,0,32,80,17,43,All
Jill Stein,,,,10,0,29,20,48,0,All
Darrell L Castle,,,,,5,3,17,0,1,All
Eugene A Depasquale,,,,,,64,0,0,0,All
John Brown,,,,,,,86,0,0,All
John J Sweeney,,,,,,,,8,0,All
Roy A Minet,,,,,,,,,1,All
Total,"5,806","5,391",191,107,26,"5,459","4,936",242,93,All
,President And Vice President Of The United States,,,,,Auditor General,,,,1
,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,John Brown,Eugene A Depasquale,John J Sweeney,Roy A Minet,1
Donald J Trump,22,0,0,0,0,187,16,2,0,1
Hillary Clinton,,11,0,0,0,17,172,4,2,1
Gary Johnson,,,1,0,0,4,3,3,0,1
Jill Stein,,,,0,0,3,2,3,0,1
Darrell L Castle,,,,,0,2,0,0,0,1
John Brown,,,,,,4,0,0,0,1
Eugene A Depasquale,,,,,,,5,0,0,1
John J Sweeney,,,,,,,,1,0,1
Roy A Minet,,,,,,,,,0,1
Total,227,206,11,8,2,217,198,13,2,1
,President And Vice President Of The United States,,,,,Auditor General,,,,2
,Donald J Trump,Hillary Clinton,Gary Johnson,Darrell L Castle,Jill Stein,John Brown,Eugene A Depasquale,John J Sweeney,Roy A Minet,2
Donald J Trump,18,0,0,0,0,197,23,6,3,2
Hillary Clinton,,11,0,0,0,24,166,3,0,2
Gary Johnson,,,0,0,0,2,0,0,1,2
Darrell L Castle,,,,0,0,0,0,0,0,2
Jill Stein,,,,,0,0,0,0,0,2
John Brown,,,,,,2,0,0,0,2
Eugene A Depasquale,,,,,,,2,0,0,2
John J Sweeney,,,,,,,,0,0,2
