col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 173rd District,State Treasurer,,,,All
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,All
Mike Driscoll,201,"2,896","1,003",62,41,All
Joe Torsella,,101,0,0,0,All
Otto Voit,,,"1,717",0,0,All
Kristin Combs,,,,10,0,All
James Babb,,,,,7,All
Total,"4,203","2,997","2,720",72,48,All
,Representative In The General Assembly 173rd District,State Treasurer,,,,2
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,2
Mike Driscoll,8,139,55,5,1,2
Joe Torsella,,4,0,0,0,2
Otto Voit,,,70,0,0,2
Kristin Combs,,,,1,0,2
James Babb,,,,,1,2
Total,208,143,125,6,2,2
,Representative In The General Assembly 173rd District,State Treasurer,,,,7
,Mike Driscoll,Joe Torsella,Otto Voit,James Babb,Kristin Combs,7
Mike Driscoll,8,139,39,3,3,7
Joe Torsella,,7,0,0,0,7
Otto Voit,,,107,0,0,7
James Babb,,,,1,0,7
Kristin Combs,,,,,0,7
Total,192,146,146,4,3,7
,Representative In The General Assembly 173rd District,State Treasurer,,,,11
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,11
Mike Driscoll,10,179,73,11,3,11
Joe Torsella,,12,0,0,0,11
Otto Voit,,,114,0,0,11
Kristin Combs,,,,1,0,11
James Babb,,,,,1,11
Total,276,191,187,12,4,11
,Representative In The General Assembly 173rd District,State Treasurer,,,,17
,Mike Driscoll,Otto Voit,Joe Torsella,James Babb,Kristin Combs,17
Mike Driscoll,11,45,144,3,1,17
Otto Voit,,134,0,0,0,17
Joe Torsella,,,4,0,0,17
James Babb,,,,1,0,17
Kristin Combs,,,,,2,17
Total,204,179,148,4,3,17
,Representative In The General Assembly 173rd District,State Treasurer,,,,24
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,24
Mike Driscoll,16,196,69,3,1,24
Joe Torsella,,3,0,0,0,24
Otto Voit,,,102,0,0,24
Kristin Combs,,,,1,0,24
James Babb,,,,,0,24
Total,285,199,171,4,1,24
,Representative In The General Assembly 173rd District,State Treasurer,,,,29
,Mike Driscoll,Otto Voit,Joe Torsella,James Babb,Kristin Combs,29
Mike Driscoll,19,110,225,6,2,29
Otto Voit,,149,0,0,0,29
Joe Torsella,,,7,0,0,29
James Babb,,,,0,0,29
Kristin Combs,,,,,0,29
Total,362,259,232,6,2,29
,Representative In The General Assembly 173rd District,State Treasurer,,,,30
,Mike Driscoll,Joe Torsella,Otto Voit,James Babb,Kristin Combs,30
Mike Driscoll,10,196,83,5,4,30
Joe Torsella,,5,0,0,0,30
Otto Voit,,,109,0,0,30
James Babb,,,,0,0,30
Kristin Combs,,,,,0,30
Total,298,201,192,5,4,30
,Representative In The General Assembly 173rd District,State Treasurer,,,,32
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,32
Mike Driscoll,12,229,65,4,3,32
Joe Torsella,,5,0,0,0,32
Otto Voit,,,89,0,0,32
Kristin Combs,,,,0,0,32
James Babb,,,,,0,32
Total,313,234,154,4,3,32
,Representative In The General Assembly 173rd District,State Treasurer,,,,35
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,35
Mike Driscoll,19,227,68,2,0,35
Joe Torsella,,9,0,0,0,35
Otto Voit,,,124,0,0,35
Kristin Combs,,,,0,0,35
James Babb,,,,,1,35
Total,316,236,192,2,1,35
,Representative In The General Assembly 173rd District,State Treasurer,,,,36
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,36
Mike Driscoll,9,277,94,3,2,36
Joe Torsella,,3,0,0,0,36
Otto Voit,,,167,0,0,36
Kristin Combs,,,,2,0,36
James Babb,,,,,0,36
Total,385,280,261,5,2,36
,Representative In The General Assembly 173rd District,State Treasurer,,,,37
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,37
Mike Driscoll,4,201,40,6,2,37
Joe Torsella,,5,0,0,0,37
Otto Voit,,,66,0,0,37
Kristin Combs,,,,1,0,37
James Babb,,,,,1,37
Total,253,206,106,7,3,37
,Representative In The General Assembly 173rd District,State Treasurer,,,,42
,Mike Driscoll,Otto Voit,Joe Torsella,Kristin Combs,James Babb,42
Mike Driscoll,19,55,153,4,1,42
Otto Voit,,117,0,0,0,42
Joe Torsella,,,4,0,0,42
Kristin Combs,,,,1,0,42
James Babb,,,,,1,42
Total,232,172,157,5,2,42
,Representative In The General Assembly 173rd District,State Treasurer,,,,43
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,43
Mike Driscoll,24,256,81,5,4,43
Joe Torsella,,16,0,0,0,43
Otto Voit,,,166,0,0,43
Kristin Combs,,,,0,0,43
James Babb,,,,,0,43
Total,370,272,247,5,4,43
,Representative In The General Assembly 173rd District,State Treasurer,,,,44
,Mike Driscoll,Otto Voit,Joe Torsella,Kristin Combs,James Babb,44
Mike Driscoll,19,79,191,6,5,44
Otto Voit,,123,0,0,0,44
Joe Torsella,,,10,0,0,44
Kristin Combs,,,,0,0,44
James Babb,,,,,0,44
Total,300,202,201,6,5,44
,Representative In The General Assembly 173rd District,State Treasurer,,,,45
,Mike Driscoll,Joe Torsella,Otto Voit,Kristin Combs,James Babb,45
Mike Driscoll,13,144,47,3,2,45
Joe Torsella,,7,0,0,0,45
Otto Voit,,,80,0,0,45
Kristin Combs,,,,1,0,45
James Babb,,,,,0,45
Total,209,151,127,4,2,45
