col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 200th District,,State Treasurer,,,,All
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,All
Chris Rabb,104,0,"7,319",159,183,30,All
Latryse Mcdowell,,11,138,864,11,26,All
Joe Torsella,,,115,0,0,0,All
Otto Voit,,,,23,0,0,All
Kristin Combs,,,,,9,0,All
James Babb,,,,,,4,All
Total,"7,795","1,050","7,572","1,046",203,60,All
,Representative In The General Assembly 200th District,,State Treasurer,,,,1
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,1
Chris Rabb,11,0,436,13,9,1,1
Latryse Mcdowell,,0,6,13,0,2,1
Joe Torsella,,,3,0,0,0,1
Otto Voit,,,,0,0,0,1
Kristin Combs,,,,,0,0,1
James Babb,,,,,,0,1
Total,470,21,445,26,9,3,1
,Representative In The General Assembly 200th District,,State Treasurer,,,,2
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,2
Chris Rabb,11,0,414,5,15,2,2
Latryse Mcdowell,,2,5,30,0,1,2
Joe Torsella,,,6,0,0,0,2
Otto Voit,,,,2,0,0,2
Kristin Combs,,,,,0,0,2
James Babb,,,,,,0,2
Total,447,38,425,37,15,3,2
,Representative In The General Assembly 200th District,,State Treasurer,,,,3
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,3
Chris Rabb,6,0,559,12,14,3,3
Latryse Mcdowell,,1,5,36,0,1,3
Joe Torsella,,,9,0,0,0,3
Otto Voit,,,,0,0,0,3
Kristin Combs,,,,,2,0,3
James Babb,,,,,,1,3
Total,594,43,573,48,16,5,3
,Representative In The General Assembly 200th District,,State Treasurer,,,,4
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,4
Chris Rabb,4,0,371,12,17,2,4
Latryse Mcdowell,,3,1,52,1,1,4
Joe Torsella,,,3,0,0,0,4
Otto Voit,,,,0,0,0,4
Kristin Combs,,,,,0,0,4
James Babb,,,,,,1,4
Total,406,58,375,64,18,4,4
,Representative In The General Assembly 200th District,,State Treasurer,,,,5
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,5
Chris Rabb,4,0,423,16,8,3,5
Latryse Mcdowell,,0,5,71,0,3,5
Joe Torsella,,,5,0,0,0,5
Otto Voit,,,,1,0,0,5
Kristin Combs,,,,,1,0,5
James Babb,,,,,,0,5
Total,454,79,433,88,9,6,5
,Representative In The General Assembly 200th District,,State Treasurer,,,,6
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,6
Chris Rabb,7,0,417,12,14,2,6
Latryse Mcdowell,,1,8,86,2,1,6
Joe Torsella,,,7,0,0,0,6
Otto Voit,,,,3,0,0,6
Kristin Combs,,,,,0,0,6
James Babb,,,,,,0,6
Total,452,98,432,101,16,3,6
,State Treasurer,,,,Representative In The General Assembly 200th District,,7
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Chris Rabb,Latryse Mcdowell,7
Joe Torsella,16,0,0,0,330,22,7
Otto Voit,,4,0,0,12,74,7
Kristin Combs,,,0,0,8,2,7
James Babb,,,,0,5,2,7
Chris Rabb,,,,,6,0,7
Latryse Mcdowell,,,,,,0,7
Total,368,90,10,7,361,100,7
,State Treasurer,,,,Representative In The General Assembly 200th District,,8
,Joe Torsella,Otto Voit,Kristin Combs,James Babb,Chris Rabb,Latryse Mcdowell,8
Joe Torsella,5,0,0,0,235,15,8
Otto Voit,,1,0,0,9,57,8
Kristin Combs,,,0,0,2,1,8
James Babb,,,,1,0,0,8
Chris Rabb,,,,,2,0,8
Latryse Mcdowell,,,,,,0,8
Total,255,67,3,1,248,73,8
,Representative In The General Assembly 200th District,,State Treasurer,,,,9
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,9
Chris Rabb,3,0,533,7,18,1,9
Latryse Mcdowell,,0,8,79,0,1,9
Joe Torsella,,,14,0,0,0,9
Otto Voit,,,,3,0,0,9
Kristin Combs,,,,,0,0,9
James Babb,,,,,,0,9
Total,562,88,555,89,18,2,9
,Representative In The General Assembly 200th District,,State Treasurer,,,,10
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,10
Chris Rabb,8,0,462,14,6,2,10
Latryse Mcdowell,,0,13,118,1,0,10
Joe Torsella,,,12,0,0,0,10
Otto Voit,,,,3,0,0,10
Kristin Combs,,,,,1,0,10
James Babb,,,,,,0,10
Total,492,132,487,135,8,2,10
,Representative In The General Assembly 200th District,,State Treasurer,,,,11
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,11
Chris Rabb,9,0,575,12,14,1,11
Latryse Mcdowell,,2,18,102,1,5,11
Joe Torsella,,,9,0,0,0,11
Otto Voit,,,,2,0,0,11
Kristin Combs,,,,,0,0,11
James Babb,,,,,,0,11
Total,611,128,602,116,15,6,11
,Representative In The General Assembly 200th District,,State Treasurer,,,,12
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,12
Chris Rabb,6,0,542,10,16,1,12
Latryse Mcdowell,,1,5,46,0,2,12
Joe Torsella,,,5,0,0,0,12
Otto Voit,,,,1,0,0,12
Kristin Combs,,,,,2,0,12
James Babb,,,,,,0,12
Total,575,54,552,57,18,3,12
,Representative In The General Assembly 200th District,,State Treasurer,,,,13
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,13
Chris Rabb,6,0,485,8,13,2,13
Latryse Mcdowell,,0,4,13,1,1,13
Joe Torsella,,,1,0,0,0,13
Otto Voit,,,,0,0,0,13
Kristin Combs,,,,,1,0,13
James Babb,,,,,,0,13
Total,514,19,490,21,15,3,13
,Representative In The General Assembly 200th District,,State Treasurer,,,,14
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,14
Chris Rabb,4,0,384,5,11,0,14
Latryse Mcdowell,,1,4,10,0,1,14
Joe Torsella,,,3,0,0,0,14
Otto Voit,,,,0,0,0,14
Kristin Combs,,,,,0,0,14
James Babb,,,,,,0,14
Total,404,16,391,15,11,1,14
,Representative In The General Assembly 200th District,,State Treasurer,,,,15
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,15
Chris Rabb,8,0,429,4,7,2,15
Latryse Mcdowell,,0,11,17,0,0,15
Joe Torsella,,,6,0,0,0,15
Otto Voit,,,,2,0,0,15
Kristin Combs,,,,,0,0,15
James Babb,,,,,,0,15
Total,450,28,446,23,7,2,15
,Representative In The General Assembly 200th District,,State Treasurer,,,,16
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,16
Chris Rabb,4,0,401,7,5,1,16
Latryse Mcdowell,,0,4,36,1,2,16
Joe Torsella,,,7,0,0,0,16
Otto Voit,,,,0,0,0,16
Kristin Combs,,,,,1,0,16
James Babb,,,,,,1,16
Total,418,43,412,43,7,4,16
,Representative In The General Assembly 200th District,,State Treasurer,,,,17
,Chris Rabb,Latryse Mcdowell,Joe Torsella,Otto Voit,Kristin Combs,James Babb,17
Chris Rabb,5,0,323,1,6,2,17
Latryse Mcdowell,,0,4,24,1,3,17
Joe Torsella,,,4,0,0,0,17
Otto Voit,,,,1,0,0,17
Kristin Combs,,,,,1,0,17
James Babb,,,,,,0,17
Total,337,32,331,26,8,5,17
