col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,All
,Isabella Fitzgerald,Dwight Evans,James Jones,All
Isabella Fitzgerald,381,"2,090",45,All
Dwight Evans,,78,0,All
James Jones,,,91,All
Total,"2,516","2,168",136,All
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,6
,Isabella Fitzgerald,Dwight Evans,James Jones,6
Isabella Fitzgerald,88,569,3,6
Dwight Evans,,18,0,6
James Jones,,,19,6
Total,660,587,22,6
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,17
,Isabella Fitzgerald,Dwight Evans,James Jones,17
Isabella Fitzgerald,68,243,12,17
Dwight Evans,,19,0,17
James Jones,,,28,17
Total,323,262,40,17
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,21
,Isabella Fitzgerald,Dwight Evans,James Jones,21
Isabella Fitzgerald,70,427,6,21
Dwight Evans,,12,0,21
James Jones,,,8,21
Total,503,439,14,21
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,22
,Isabella Fitzgerald,Dwight Evans,James Jones,22
Isabella Fitzgerald,53,268,7,22
Dwight Evans,,10,0,22
James Jones,,,9,22
Total,328,278,16,22
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,23
,Isabella Fitzgerald,Dwight Evans,James Jones,23
Isabella Fitzgerald,56,330,7,23
Dwight Evans,,13,0,23
James Jones,,,14,23
Total,393,343,21,23
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,24
,Isabella Fitzgerald,Dwight Evans,James Jones,24
Isabella Fitzgerald,46,253,10,24
Dwight Evans,,6,0,24
James Jones,,,13,24
Total,309,259,23,24
