col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 172nd District,,Representative In Congress 1st District,,All
,Kevin J Boyle,Jim Pio,Robert A Brady,Deborah Williams,All
Kevin J Boyle,22,0,587,55,All
Jim Pio,,13,48,230,All
Robert A Brady,,,9,0,All
Deborah Williams,,,,2,All
Total,664,291,644,287,All
,Representative In The General Assembly 172nd District,,Representative In Congress 1st District,,19
,Kevin J Boyle,Jim Pio,Robert A Brady,Deborah Williams,19
Kevin J Boyle,6,0,188,11,19
Jim Pio,,2,10,82,19
Robert A Brady,,,3,0,19
Deborah Williams,,,,1,19
Total,205,94,201,94,19
,Representative In The General Assembly 172nd District,,Representative In Congress 1st District,,23
,Kevin J Boyle,Jim Pio,Robert A Brady,Deborah Williams,23
Kevin J Boyle,6,0,209,24,23
Jim Pio,,6,21,72,23
Robert A Brady,,,1,0,23
Deborah Williams,,,,1,23
Total,239,99,231,97,23
,Representative In The General Assembly 172nd District,,Representative In Congress 1st District,,24
,Kevin J Boyle,Jim Pio,Robert A Brady,Deborah Williams,24
Kevin J Boyle,10,0,190,20,24
Jim Pio,,5,17,76,24
Robert A Brady,,,5,0,24
Deborah Williams,,,,0,24
Total,220,98,212,96,24
