col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,All
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,All
Kevin J Boyle,3,0,537,108,7,8,1,All
Jim Pio,,8,38,236,8,0,1,All
Hillary Clinton,,,31,0,0,0,0,All
Donald J Trump,,,,17,0,0,0,All
Gary Johnson,,,,,2,0,0,All
Jill Stein,,,,,,0,0,All
Darrell L Castle,,,,,,,0,All
Total,664,291,606,361,17,8,2,All
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,19
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,19
Kevin J Boyle,1,0,167,30,4,3,0,19
Jim Pio,,2,11,79,2,0,0,19
Hillary Clinton,,,11,0,0,0,0,19
Donald J Trump,,,,6,0,0,0,19
Gary Johnson,,,,,0,0,0,19
Jill Stein,,,,,,0,0,19
Darrell L Castle,,,,,,,0,19
Total,205,94,189,115,6,3,0,19
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,23
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,23
Kevin J Boyle,1,0,191,43,2,1,1,23
Jim Pio,,2,12,82,2,1,0,23
Hillary Clinton,,,10,0,0,0,0,23
Donald J Trump,,,,5,0,0,0,23
Gary Johnson,,,,,0,0,0,23
Darrell L Castle,,,,,,0,0,23
Jill Stein,,,,,,,0,23
Total,239,99,213,130,4,2,1,23
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,24
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,24
Kevin J Boyle,1,0,179,35,1,4,0,24
Jim Pio,,4,15,75,4,0,0,24
Hillary Clinton,,,10,0,0,0,0,24
Donald J Trump,,,,6,0,0,0,24
Gary Johnson,,,,,2,0,0,24
Jill Stein,,,,,,0,0,24
Darrell L Castle,,,,,,,0,24
Total,220,98,204,116,7,4,0,24
