col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,,All
,John Sabatina,Ross Feinberg,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,All
John Sabatina,78,0,"4,965","1,010",51,67,9,All
Ross Feinberg,,28,132,"2,462",53,11,8,All
Hillary Clinton,,,319,0,0,0,0,All
Donald J Trump,,,,325,0,0,0,All
Gary Johnson,,,,,11,0,0,All
Jill Stein,,,,,,23,0,All
Darrell L Castle,,,,,,,4,All
Total,"6,180","2,694","5,416","3,797",115,101,21,All
,President And Vice President Of The United States,,,,,Senator In The General Assembly 5th District,,1
,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,John Sabatina,Ross Feinberg,1
Donald J Trump,36,0,0,0,0,89,235,1
Hillary Clinton,,10,0,0,0,183,12,1
Gary Johnson,,,0,0,0,6,6,1
Jill Stein,,,,1,0,2,0,1
Darrell L Castle,,,,,0,0,0,1
John Sabatina,,,,,,9,0,1
Ross Feinberg,,,,,,,3,1
Total,360,205,12,3,0,289,256,1
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,,2
,John Sabatina,Ross Feinberg,Donald J Trump,Hillary Clinton,Gary Johnson,Darrell L Castle,Jill Stein,2
John Sabatina,2,0,80,211,3,0,0,2
Ross Feinberg,,0,181,11,0,2,1,2
Donald J Trump,,,32,0,0,0,0,2
Hillary Clinton,,,,16,0,0,0,2
Gary Johnson,,,,,2,0,0,2
Darrell L Castle,,,,,,1,0,2
Jill Stein,,,,,,,1,2
Total,296,195,293,238,5,3,2,2
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,,3
,John Sabatina,Ross Feinberg,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,3
John Sabatina,4,0,192,24,6,2,0,3
Ross Feinberg,,0,5,72,1,0,0,3
Hillary Clinton,,,14,0,0,0,0,3
Donald J Trump,,,,7,0,0,0,3
Gary Johnson,,,,,1,0,0,3
Jill Stein,,,,,,0,0,3
Darrell L Castle,,,,,,,0,3
Total,228,78,211,103,8,2,0,3
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,,4
