col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,All
,Isabella Fitzgerald,Dwight Evans,James Jones,All
Isabella Fitzgerald,"1,589","10,348",57,All
Dwight Evans,,445,0,All
James Jones,,,63,All
Total,"11,994","10,793",120,All
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,1
,Isabella Fitzgerald,Dwight Evans,James Jones,1
Isabella Fitzgerald,53,344,0,1
Dwight Evans,,11,0,1
James Jones,,,1,1
Total,397,355,1,1
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,2
,Isabella Fitzgerald,Dwight Evans,James Jones,2
Isabella Fitzgerald,58,460,1,2
Dwight Evans,,17,0,2
James Jones,,,3,2
Total,519,477,4,2
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,3
,Isabella Fitzgerald,Dwight Evans,James Jones,3
Isabella Fitzgerald,37,382,1,3
Dwight Evans,,16,0,3
James Jones,,,3,3
Total,420,398,4,3
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,4
,Isabella Fitzgerald,Dwight Evans,James Jones,4
Isabella Fitzgerald,49,348,2,4
Dwight Evans,,19,0,4
James Jones,,,1,4
Total,399,367,3,4
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,5
,Isabella Fitzgerald,Dwight Evans,James Jones,5
Isabella Fitzgerald,67,346,3,5
Dwight Evans,,8,0,5
James Jones,,,2,5
Total,416,354,5,5
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,6
,Isabella Fitzgerald,Dwight Evans,James Jones,6
Isabella Fitzgerald,79,316,3,6
Dwight Evans,,7,0,6
James Jones,,,0,6
Total,398,323,3,6
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,7
,Isabella Fitzgerald,Dwight Evans,James Jones,7
Isabella Fitzgerald,45,338,4,7
Dwight Evans,,11,0,7
James Jones,,,1,7
Total,387,349,5,7
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,8
,Isabella Fitzgerald,Dwight Evans,James Jones,8
Isabella Fitzgerald,43,362,3,8
Dwight Evans,,11,0,8
James Jones,,,1,8
Total,408,373,4,8
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,9
,Isabella Fitzgerald,Dwight Evans,James Jones,9
Isabella Fitzgerald,41,366,5,9
Dwight Evans,,10,0,9
James Jones,,,3,9
Total,412,376,8,9
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,10
,Isabella Fitzgerald,Dwight Evans,James Jones,10
Isabella Fitzgerald,32,321,2,10
Dwight Evans,,9,0,10
James Jones,,,3,10
Total,355,330,5,10
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,11
,Isabella Fitzgerald,Dwight Evans,James Jones,11
Isabella Fitzgerald,68,337,1,11
Dwight Evans,,19,0,11
James Jones,,,4,11
Total,406,356,5,11
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,12
,Isabella Fitzgerald,Dwight Evans,James Jones,12
Isabella Fitzgerald,50,403,1,12
Dwight Evans,,11,0,12
James Jones,,,3,12
Total,454,414,4,12
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,13
,Isabella Fitzgerald,Dwight Evans,James Jones,13
Isabella Fitzgerald,68,455,1,13
Dwight Evans,,18,0,13
James Jones,,,0,13
Total,524,473,1,13
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,14
,Isabella Fitzgerald,Dwight Evans,James Jones,14
Isabella Fitzgerald,69,437,1,14
Dwight Evans,,16,0,14
James Jones,,,9,14
Total,507,453,10,14
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,15
,Isabella Fitzgerald,Dwight Evans,James Jones,15
Isabella Fitzgerald,43,323,1,15
Dwight Evans,,17,0,15
James Jones,,,0,15
Total,367,340,1,15
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,16
,Isabella Fitzgerald,Dwight Evans,James Jones,16
Isabella Fitzgerald,49,349,1,16
Dwight Evans,,13,0,16
James Jones,,,3,16
Total,399,362,4,16
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,17
,Isabella Fitzgerald,Dwight Evans,James Jones,17
Isabella Fitzgerald,47,341,3,17
Dwight Evans,,10,0,17
James Jones,,,1,17
Total,391,351,4,17
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,18
,Isabella Fitzgerald,Dwight Evans,James Jones,18
Isabella Fitzgerald,57,335,2,18
Dwight Evans,,10,0,18
James Jones,,,0,18
Total,394,345,2,18
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,19
,Isabella Fitzgerald,Dwight Evans,James Jones,19
Isabella Fitzgerald,48,331,0,19
Dwight Evans,,13,0,19
James Jones,,,2,19
Total,379,344,2,19
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,20
,Isabella Fitzgerald,Dwight Evans,James Jones,20
Isabella Fitzgerald,101,328,3,20
Dwight Evans,,66,0,20
James Jones,,,6,20
Total,432,394,9,20
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,21
,Isabella Fitzgerald,Dwight Evans,James Jones,21
Isabella Fitzgerald,61,422,3,21
Dwight Evans,,14,0,21
James Jones,,,2,21
Total,486,436,5,21
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,22
,Isabella Fitzgerald,Dwight Evans,James Jones,22
Isabella Fitzgerald,45,276,0,22
Dwight Evans,,14,0,22
James Jones,,,3,22
Total,321,290,3,22
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,23
,Isabella Fitzgerald,Dwight Evans,James Jones,23
Isabella Fitzgerald,66,340,4,23
Dwight Evans,,11,0,23
James Jones,,,0,23
Total,410,351,4,23
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,24
,Isabella Fitzgerald,Dwight Evans,James Jones,24
Isabella Fitzgerald,45,333,0,24
Dwight Evans,,9,0,24
James Jones,,,2,24
Total,378,342,2,24
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,25
,Isabella Fitzgerald,Dwight Evans,James Jones,25
Isabella Fitzgerald,44,351,0,25
Dwight Evans,,27,0,25
James Jones,,,0,25
Total,395,378,0,25
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,26
,Isabella Fitzgerald,Dwight Evans,James Jones,26
Isabella Fitzgerald,75,344,2,26
Dwight Evans,,15,0,26
James Jones,,,1,26
Total,421,359,3,26
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,27
,Isabella Fitzgerald,Dwight Evans,James Jones,27
Isabella Fitzgerald,50,391,2,27
Dwight Evans,,6,0,27
James Jones,,,6,27
Total,443,397,8,27
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,28
,Isabella Fitzgerald,Dwight Evans,James Jones,28
Isabella Fitzgerald,51,310,4,28
Dwight Evans,,12,0,28
James Jones,,,1,28
Total,365,322,5,28
,Representative In The General Assembly 203rd District,Special Election Representative In Congress 2nd District,,29
,Isabella Fitzgerald,Dwight Evans,James Jones,29
Isabella Fitzgerald,48,359,4,29
Dwight Evans,,25,0,29
James Jones,,,2,29
Total,411,384,6,29
