col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,All
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,All
Brendan F Boyle,101,"5,930","1,940",133,78,20,All
Hillary Clinton,,459,0,0,0,0,All
Donald J Trump,,,"2,906",0,0,0,All
Gary Johnson,,,,48,0,0,All
Jill Stein,,,,,16,0,All
Darrell L Castle,,,,,,14,All
Total,"8,202","6,389","4,846",181,94,34,All
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,1
,Brendan F Boyle,Donald J Trump,Hillary Clinton,Gary Johnson,Darrell L Castle,Jill Stein,1
Brendan F Boyle,5,86,179,9,0,2,1
Donald J Trump,,130,0,0,0,0,1
Hillary Clinton,,,8,0,0,0,1
Gary Johnson,,,,9,0,0,1
Darrell L Castle,,,,,4,0,1
Jill Stein,,,,,,0,1
Total,281,216,187,18,4,2,1
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,2
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,2
Brendan F Boyle,4,293,87,3,3,2,2
Hillary Clinton,,21,0,0,0,0,2
Donald J Trump,,,150,0,0,0,2
Gary Johnson,,,,3,0,0,2
Jill Stein,,,,,2,0,2
Darrell L Castle,,,,,,1,2
Total,392,314,237,6,5,3,2
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,3
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,3
Brendan F Boyle,2,206,89,3,4,0,3
Hillary Clinton,,31,0,0,0,0,3
Donald J Trump,,,121,0,0,0,3
Gary Johnson,,,,2,0,0,3
Jill Stein,,,,,1,0,3
Darrell L Castle,,,,,,0,3
Total,304,237,210,5,5,0,3
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,4
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,4
Brendan F Boyle,2,190,50,5,2,0,4
Hillary Clinton,,19,0,0,0,0,4
Donald J Trump,,,87,0,0,0,4
Jill Stein,,,,0,0,0,4
Gary Johnson,,,,,1,0,4
Darrell L Castle,,,,,,0,4
Total,249,209,137,5,3,0,4
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,5
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,5
Brendan F Boyle,3,201,43,4,1,0,5
Hillary Clinton,,13,0,0,0,0,5
Donald J Trump,,,64,0,0,0,5
Gary Johnson,,,,0,0,0,5
Jill Stein,,,,,1,0,5
Darrell L Castle,,,,,,0,5
Total,252,214,107,4,2,0,5
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,6
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,6
Brendan F Boyle,6,462,43,11,3,1,6
Hillary Clinton,,26,0,0,0,0,6
Donald J Trump,,,126,0,0,0,6
Jill Stein,,,,1,0,0,6
Gary Johnson,,,,,3,0,6
Darrell L Castle,,,,,,0,6
Total,526,488,169,12,6,1,6
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,7
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,7
Brendan F Boyle,5,317,24,5,3,1,7
Hillary Clinton,,15,0,0,0,0,7
Donald J Trump,,,62,0,0,0,7
Gary Johnson,,,,2,0,0,7
Jill Stein,,,,,0,0,7
Darrell L Castle,,,,,,0,7
Total,355,332,86,7,3,1,7
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,8
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,8
Brendan F Boyle,3,305,70,4,3,0,8
Hillary Clinton,,28,0,0,0,0,8
Donald J Trump,,,117,0,0,0,8
Gary Johnson,,,,2,0,0,8
Jill Stein,,,,,1,0,8
Darrell L Castle,,,,,,0,8
Total,385,333,187,6,4,0,8
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,9
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,9
Brendan F Boyle,5,172,43,5,1,0,9
Hillary Clinton,,14,0,0,0,0,9
Donald J Trump,,,84,0,0,0,9
Gary Johnson,,,,1,0,0,9
Jill Stein,,,,,0,0,9
Darrell L Castle,,,,,,0,9
Total,226,186,127,6,1,0,9
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,10
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,10
Brendan F Boyle,1,307,94,8,3,1,10
Hillary Clinton,,18,0,0,0,0,10
Donald J Trump,,,112,0,0,0,10
Gary Johnson,,,,0,0,0,10
Jill Stein,,,,,2,0,10
Darrell L Castle,,,,,,1,10
Total,414,325,206,8,5,2,10
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,11
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,11
Brendan F Boyle,2,210,79,5,5,0,11
Hillary Clinton,,30,0,0,0,0,11
Donald J Trump,,,117,0,0,0,11
Gary Johnson,,,,3,0,0,11
Jill Stein,,,,,1,0,11
Darrell L Castle,,,,,,1,11
Total,301,240,196,8,6,1,11
,Representative In Congress 13th District,President And Vice President Of The United States,,,,,12
,Brendan F Boyle,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,12
Brendan F Boyle,2,210,94,4,3,1,12
Hillary Clinton,,9,0,0,0,0,12
Donald J Trump,,,112,0,0,0,12
Jill Stein,,,,1,0,0,12
Gary Johnson,,,,,1,0,12
Darrell L Castle,,,,,,0,12
Total,314,219,206,5,4,1,12
,President And Vice President Of The United States,,,,,Representative In Congress 13th District,13
,Donald J Trump,Hillary Clinton,Gary Johnson,Jill Stein,Darrell L Castle,Brendan F Boyle,13
Donald J Trump,243,0,0,0,0,142,13
Hillary Clinton,,19,0,0,0,146,13
Gary Johnson,,,3,0,0,5,13
Jill Stein,,,,2,0,2,13
