col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,,All
,John Sabatina,Ross Feinberg,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,All
John Sabatina,849,0,"51,467","9,818",709,569,124,All
Ross Feinberg,,463,"1,671","28,440",494,166,103,All
Hillary Clinton,,,"3,723",0,0,0,0,All
Donald J Trump,,,,"3,788",0,0,0,All
Gary Johnson,,,,,179,0,0,All
Jill Stein,,,,,,158,0,All
Darrell L Castle,,,,,,,45,All
Total,"63,536","31,337","56,861","42,046","1,382",893,272,All
