col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 13th District,Auditor General,,,,All
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
Brendan F Boyle,424,"8,891","1,677",205,69,All
Eugene A Depasquale,,198,0,0,0,All
John Brown,,,"3,205",0,0,All
John J Sweeney,,,,52,0,All
Roy A Minet,,,,,47,All
Total,"11,266","9,089","4,882",257,116,All
,Representative In Congress 13th District,Auditor General,,,,1
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,1
Brendan F Boyle,36,600,58,16,0,1
Eugene A Depasquale,,8,0,0,0,1
John Brown,,,128,0,0,1
John J Sweeney,,,,0,0,1
Roy A Minet,,,,,4,1
Total,710,608,186,16,4,1
,Representative In Congress 13th District,Auditor General,,,,2
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,2
Brendan F Boyle,6,193,38,5,2,2
Eugene A Depasquale,,2,0,0,0,2
John Brown,,,62,0,0,2
John J Sweeney,,,,3,0,2
Roy A Minet,,,,,0,2
Total,244,195,100,8,2,2
,Representative In Congress 13th District,Auditor General,,,,3
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,3
Brendan F Boyle,7,200,31,4,1,3
Eugene A Depasquale,,0,0,0,0,3
John Brown,,,44,0,0,3
John J Sweeney,,,,0,0,3
Roy A Minet,,,,,0,3
Total,243,200,75,4,1,3
,Representative In Congress 13th District,Auditor General,,,,4
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,4
Brendan F Boyle,7,175,50,6,1,4
Eugene A Depasquale,,2,0,0,0,4
John Brown,,,47,0,0,4
John J Sweeney,,,,2,0,4
Roy A Minet,,,,,2,4
Total,239,177,97,8,3,4
,Representative In Congress 13th District,Auditor General,,,,5
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,5
Brendan F Boyle,3,125,43,3,0,5
Eugene A Depasquale,,4,0,0,0,5
John Brown,,,70,0,0,5
John J Sweeney,,,,0,0,5
Roy A Minet,,,,,1,5
Total,174,129,113,3,1,5
,Representative In Congress 13th District,Auditor General,,,,6
,Brendan F Boyle,Eugene A Depasquale,John Brown,Roy A Minet,John J Sweeney,6
Brendan F Boyle,20,261,47,6,2,6
Eugene A Depasquale,,6,0,0,0,6
John Brown,,,156,0,0,6
Roy A Minet,,,,2,0,6
John J Sweeney,,,,,0,6
Total,336,267,203,8,2,6
,Representative In Congress 13th District,Auditor General,,,,7
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,7
Brendan F Boyle,14,259,64,5,1,7
Eugene A Depasquale,,6,0,0,0,7
John Brown,,,88,0,0,7
John J Sweeney,,,,2,0,7
Roy A Minet,,,,,3,7
Total,343,265,152,7,4,7
,Representative In Congress 13th District,Auditor General,,,,8
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,8
Brendan F Boyle,25,304,100,12,2,8
Eugene A Depasquale,,12,0,0,0,8
John Brown,,,136,0,0,8
John J Sweeney,,,,5,0,8
Roy A Minet,,,,,6,8
Total,443,316,236,17,8,8
,Representative In Congress 13th District,Auditor General,,,,9
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,9
Brendan F Boyle,14,212,44,3,1,9
Eugene A Depasquale,,5,0,0,0,9
John Brown,,,80,0,0,9
John J Sweeney,,,,5,0,9
Roy A Minet,,,,,2,9
Total,274,217,124,8,3,9
,Representative In Congress 13th District,Auditor General,,,,10
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,10
Brendan F Boyle,11,173,67,7,2,10
Eugene A Depasquale,,3,0,0,0,10
John Brown,,,74,0,0,10
John J Sweeney,,,,2,0,10
Roy A Minet,,,,,3,10
Total,260,176,141,9,5,10
,Representative In Congress 13th District,Auditor General,,,,11
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,11
Brendan F Boyle,7,144,37,3,1,11
Eugene A Depasquale,,5,0,0,0,11
John Brown,,,69,0,0,11
John J Sweeney,,,,0,0,11
Roy A Minet,,,,,2,11
Total,192,149,106,3,3,11
,Representative In Congress 13th District,Auditor General,,,,12
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,12
Brendan F Boyle,9,198,55,5,2,12
Eugene A Depasquale,,9,0,0,0,12
John Brown,,,83,0,0,12
John J Sweeney,,,,2,0,12
Roy A Minet,,,,,1,12
Total,269,207,138,7,3,12
,Representative In Congress 13th District,Auditor General,,,,13
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,13
Brendan F Boyle,8,167,15,2,1,13
Eugene A Depasquale,,2,0,0,0,13
John Brown,,,37,0,0,13
John J Sweeney,,,,1,0,13
Roy A Minet,,,,,0,13
Total,193,169,52,3,1,13
,Representative In Congress 13th District,Auditor General,,,,14
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,14
Brendan F Boyle,12,162,31,6,4,14
Eugene A Depasquale,,5,0,0,0,14
John Brown,,,43,0,0,14
John J Sweeney,,,,2,0,14
Roy A Minet,,,,,3,14
Total,215,167,74,8,7,14
,Representative In Congress 13th District,Auditor General,,,,15
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,15
Brendan F Boyle,10,157,28,2,1,15
Eugene A Depasquale,,4,0,0,0,15
John Brown,,,80,0,0,15
John J Sweeney,,,,1,0,15
Roy A Minet,,,,,1,15
Total,198,161,108,3,2,15
,Representative In Congress 13th District,Auditor General,,,,16
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,16
Brendan F Boyle,10,173,44,8,1,16
Eugene A Depasquale,,2,0,0,0,16
John Brown,,,58,0,0,16
John J Sweeney,,,,0,0,16
Roy A Minet,,,,,0,16
Total,236,175,102,8,1,16
,Representative In Congress 13th District,Auditor General,,,,17
,Brendan F Boyle,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,17
Brendan F Boyle,10,200,44,3,3,17
Eugene A Depasquale,,8,0,0,0,17
John Brown,,,69,0,0,17
