col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 3rd District,Auditor General,,,,All
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,All
Sharif Street,57,"5,639",63,23,6,All
Eugene A Depasquale,,57,0,0,0,All
John Brown,,,84,0,0,All
John J Sweeney,,,,8,0,All
Roy A Minet,,,,,6,All
Total,"5,788","5,696",147,31,12,All
,Auditor General,,,,Senator In The General Assembly 3rd District,1
,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,Sharif Street,1
Eugene A Depasquale,3,0,0,0,109,1
John Brown,,7,0,0,1,1
John J Sweeney,,,1,0,0,1
Roy A Minet,,,,0,0,1
Sharif Street,,,,,0,1
Total,112,8,1,0,110,1
,Senator In The General Assembly 3rd District,Auditor General,,,,2
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,2
Sharif Street,7,256,9,10,0,2
Eugene A Depasquale,,7,0,0,0,2
John Brown,,,2,0,0,2
John J Sweeney,,,,0,0,2
Roy A Minet,,,,,0,2
Total,282,263,11,10,0,2
,Senator In The General Assembly 3rd District,Auditor General,,,,3
,Sharif Street,Eugene A Depasquale,John Brown,Roy A Minet,John J Sweeney,3
Sharif Street,1,202,2,1,0,3
Eugene A Depasquale,,3,0,0,0,3
John Brown,,,2,0,0,3
Roy A Minet,,,,0,0,3
John J Sweeney,,,,,0,3
Total,206,205,4,1,0,3
,Senator In The General Assembly 3rd District,Auditor General,,,,4
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,4
Sharif Street,3,242,4,3,0,4
Eugene A Depasquale,,1,0,0,0,4
John Brown,,,4,0,0,4
John J Sweeney,,,,1,0,4
Roy A Minet,,,,,0,4
Total,252,243,8,4,0,4
,Senator In The General Assembly 3rd District,Auditor General,,,,5
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,5
Sharif Street,8,291,3,0,0,5
Eugene A Depasquale,,2,0,0,0,5
John Brown,,,2,0,0,5
John J Sweeney,,,,0,0,5
Roy A Minet,,,,,0,5
Total,302,293,5,0,0,5
,Senator In The General Assembly 3rd District,Auditor General,,,,6
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,6
Sharif Street,2,175,3,0,0,6
Eugene A Depasquale,,4,0,0,0,6
John Brown,,,3,0,0,6
John J Sweeney,,,,0,0,6
Roy A Minet,,,,,0,6
Total,180,179,6,0,0,6
,Senator In The General Assembly 3rd District,Auditor General,,,,7
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,7
Sharif Street,2,270,4,1,0,7
Eugene A Depasquale,,2,0,0,0,7
John Brown,,,4,0,0,7
John J Sweeney,,,,1,0,7
Roy A Minet,,,,,0,7
Total,277,272,8,2,0,7
,Senator In The General Assembly 3rd District,Auditor General,,,,8
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,8
Sharif Street,2,262,1,2,0,8
Eugene A Depasquale,,2,0,0,0,8
John Brown,,,2,0,0,8
John J Sweeney,,,,1,0,8
Roy A Minet,,,,,1,8
Total,267,264,3,3,1,8
,Auditor General,,,,Senator In The General Assembly 3rd District,9
,Eugene A Depasquale,John Brown,Roy A Minet,John J Sweeney,Sharif Street,9
Eugene A Depasquale,1,0,0,0,253,9
John Brown,,3,0,0,0,9
Roy A Minet,,,0,0,1,9
John J Sweeney,,,,0,0,9
Sharif Street,,,,,0,9
Total,254,3,1,0,254,9
,Senator In The General Assembly 3rd District,Auditor General,,,,10
,Sharif Street,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,10
Sharif Street,1,308,5,1,0,10
Eugene A Depasquale,,3,0,0,0,10
John Brown,,,4,0,0,10
John J Sweeney,,,,1,0,10
Roy A Minet,,,,,0,10
Total,315,311,9,2,0,10
,Auditor General,,,,Senator In The General Assembly 3rd District,11
,Eugene A Depasquale,John Brown,John J Sweeney,Roy A Minet,Sharif Street,11
Eugene A Depasquale,4,0,0,0,275,11
John Brown,,1,0,0,1,11
John J Sweeney,,,0,0,1,11
Roy A Minet,,,,0,0,11
Sharif Street,,,,,2,11
Total,279,2,1,0,279,11
