col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President And Vice President Of The United States,,,,,Representative In The General Assembly 191st District,All
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Joanna Mcclinton,All
Hillary Clinton,100,0,0,0,0,"1,262",All
Donald J Trump,,12,0,0,0,8,All
Jill Stein,,,3,0,0,13,All
Gary Johnson,,,,1,0,3,All
Darrell L Castle,,,,,1,0,All
Joanna Mcclinton,,,,,,16,All
Total,"1,362",20,16,4,1,"1,302",All
,President And Vice President Of The United States,,,,,Representative In The General Assembly 191st District,1
,Hillary Clinton,Jill Stein,Donald J Trump,Darrell L Castle,Gary Johnson,Joanna Mcclinton,1
Hillary Clinton,11,0,0,0,0,316,1
Jill Stein,,1,0,0,0,3,1
Donald J Trump,,,1,0,0,2,1
Darrell L Castle,,,,0,0,0,1
Gary Johnson,,,,,0,0,1
Joanna Mcclinton,,,,,,5,1
Total,327,4,3,0,0,326,1
,President And Vice President Of The United States,,,,,Representative In The General Assembly 191st District,23
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Joanna Mcclinton,23
Hillary Clinton,16,0,0,0,0,284,23
Donald J Trump,,2,0,0,0,4,23
Jill Stein,,,1,0,0,3,23
Gary Johnson,,,,1,0,0,23
Darrell L Castle,,,,,0,0,23
Joanna Mcclinton,,,,,,3,23
Total,300,6,4,1,0,294,23
,President And Vice President Of The United States,,,,,Representative In The General Assembly 191st District,25
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Joanna Mcclinton,25
Hillary Clinton,57,0,0,0,0,384,25
Donald J Trump,,7,0,0,0,0,25
Jill Stein,,,1,0,0,5,25
Gary Johnson,,,,0,0,3,25
Darrell L Castle,,,,,1,0,25
Joanna Mcclinton,,,,,,5,25
Total,441,7,6,3,1,397,25
,President And Vice President Of The United States,,,,,Representative In The General Assembly 191st District,27
,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,Joanna Mcclinton,27
Hillary Clinton,16,0,0,0,0,278,27
Donald J Trump,,2,0,0,0,2,27
Jill Stein,,,0,0,0,2,27
Darrell L Castle,,,,0,0,0,27
Gary Johnson,,,,,0,0,27
Joanna Mcclinton,,,,,,3,27
Total,294,4,2,0,0,285,27
