col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 173rd District,President And Vice President Of The United States,,,,,All
,Mike Driscoll,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,All
Mike Driscoll,58,"3,507",779,54,45,10,All
Hillary Clinton,,265,0,0,0,0,All
Donald J Trump,,,790,0,0,0,All
Jill Stein,,,,9,0,0,All
Gary Johnson,,,,,12,0,All
Darrell L Castle,,,,,,10,All
Total,"4,453","3,772","1,569",63,57,20,All
,Representative In The General Assembly 173rd District,President And Vice President Of The United States,,,,,4
,Mike Driscoll,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,4
Mike Driscoll,5,220,45,7,3,0,4
Hillary Clinton,,22,0,0,0,0,4
Donald J Trump,,,43,0,0,0,4
Gary Johnson,,,,1,0,0,4
Jill Stein,,,,,1,0,4
Darrell L Castle,,,,,,0,4
Total,280,242,88,8,4,0,4
,Representative In The General Assembly 173rd District,President And Vice President Of The United States,,,,,6
,Mike Driscoll,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,6
Mike Driscoll,5,224,39,4,3,0,6
Hillary Clinton,,14,0,0,0,0,6
Donald J Trump,,,56,0,0,0,6
Jill Stein,,,,1,0,0,6
Gary Johnson,,,,,0,0,6
Darrell L Castle,,,,,,0,6
Total,275,238,95,5,3,0,6
,Representative In The General Assembly 173rd District,President And Vice President Of The United States,,,,,8
,Mike Driscoll,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,8
Mike Driscoll,2,244,32,7,1,1,8
Hillary Clinton,,15,0,0,0,0,8
Donald J Trump,,,46,0,0,0,8
Jill Stein,,,,2,0,0,8
Darrell L Castle,,,,,2,0,8
Gary Johnson,,,,,,0,8
Total,287,259,78,9,3,1,8
,Representative In The General Assembly 173rd District,President And Vice President Of The United States,,,,,9
,Mike Driscoll,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,9
Mike Driscoll,1,217,32,6,3,0,9
Hillary Clinton,,11,0,0,0,0,9
Donald J Trump,,,49,0,0,0,9
Jill Stein,,,,0,0,0,9
Gary Johnson,,,,,1,0,9
Darrell L Castle,,,,,,1,9
Total,259,228,81,6,4,1,9
,Representative In The General Assembly 173rd District,President And Vice President Of The United States,,,,,10
,Mike Driscoll,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,10
Mike Driscoll,3,252,37,2,1,1,10
Hillary Clinton,,7,0,0,0,0,10
Donald J Trump,,,55,0,0,0,10
Jill Stein,,,,0,0,0,10
Darrell L Castle,,,,,0,0,10
Gary Johnson,,,,,,0,10
Total,296,259,92,2,1,1,10
,Representative In The General Assembly 173rd District,President And Vice President Of The United States,,,,,11
,Mike Driscoll,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,11
Mike Driscoll,4,177,30,1,2,0,11
Hillary Clinton,,16,0,0,0,0,11
Donald J Trump,,,37,0,0,0,11
Gary Johnson,,,,2,0,0,11
Darrell L Castle,,,,,0,0,11
Jill Stein,,,,,,1,11
Total,214,193,67,3,2,1,11
,Representative In The General Assembly 173rd District,President And Vice President Of The United States,,,,,12
,Mike Driscoll,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,12
Mike Driscoll,3,192,40,3,1,1,12
Hillary Clinton,,10,0,0,0,0,12
