col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 191st District,Special Election Representative In Congress 2nd District,,All
,Joanna Mcclinton,Dwight Evans,James Jones,All
Joanna Mcclinton,159,805,2,All
Dwight Evans,,30,0,All
James Jones,,,6,All
Total,966,835,8,All
,Representative In The General Assembly 191st District,Special Election Representative In Congress 2nd District,,7
,Joanna Mcclinton,Dwight Evans,James Jones,7
Joanna Mcclinton,47,285,0,7
Dwight Evans,,12,0,7
James Jones,,,2,7
Total,332,297,2,7
,Representative In The General Assembly 191st District,Special Election Representative In Congress 2nd District,,19
,Joanna Mcclinton,Dwight Evans,James Jones,19
Joanna Mcclinton,65,267,1,19
Dwight Evans,,12,0,19
James Jones,,,3,19
Total,333,279,4,19
,Representative In The General Assembly 191st District,Special Election Representative In Congress 2nd District,,22
,Joanna Mcclinton,Dwight Evans,James Jones,22
Joanna Mcclinton,47,253,1,22
Dwight Evans,,6,0,22
James Jones,,,1,22
Total,301,259,2,22
