col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,All
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,All
Kevin J Boyle,40,0,"2,567",305,25,25,4,All
Jim Pio,,25,163,"1,047",31,13,11,All
Hillary Clinton,,,158,0,0,0,0,All
Donald J Trump,,,,87,0,0,0,All
Gary Johnson,,,,,12,0,0,All
Jill Stein,,,,,,9,0,All
Darrell L Castle,,,,,,,1,All
Total,"2,966","1,290","2,888","1,439",68,47,16,All
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,1
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,1
Kevin J Boyle,10,0,594,48,4,0,6,1
Jim Pio,,6,12,158,4,8,2,1
Hillary Clinton,,,34,0,0,0,0,1
Donald J Trump,,,,16,0,0,0,1
Gary Johnson,,,,,6,0,0,1
Darrell L Castle,,,,,,0,0,1
Jill Stein,,,,,,,0,1
Total,662,190,640,222,14,8,8,1
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,3
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,3
Kevin J Boyle,2,0,195,15,2,2,1,3
Jim Pio,,2,9,60,1,0,0,3
Hillary Clinton,,,7,0,0,0,0,3
Donald J Trump,,,,3,0,0,0,3
Gary Johnson,,,,,0,0,0,3
Jill Stein,,,,,,0,0,3
Darrell L Castle,,,,,,,0,3
Total,217,72,211,78,3,2,1,3
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,4
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,4
Kevin J Boyle,2,0,170,33,4,0,0,4
Jim Pio,,1,8,72,1,1,0,4
Hillary Clinton,,,5,0,0,0,0,4
Donald J Trump,,,,8,0,0,0,4
Jill Stein,,,,,0,0,0,4
Gary Johnson,,,,,,1,0,4
Darrell L Castle,,,,,,,0,4
Total,209,83,183,113,5,2,0,4
,President And Vice President Of The United States,,,,,Representative In The General Assembly 172nd District,,8
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Kevin J Boyle,Jim Pio,8
Hillary Clinton,13,0,0,0,0,246,68,8
Donald J Trump,,11,0,0,0,56,214,8
Gary Johnson,,,0,0,0,5,11,8
Jill Stein,,,,1,0,2,6,8
Darrell L Castle,,,,,0,0,2,8
Kevin J Boyle,,,,,,5,0,8
Jim Pio,,,,,,,4,8
Total,327,281,16,9,2,314,305,8
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,9
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,9
Kevin J Boyle,5,0,187,28,1,3,0,9
Jim Pio,,2,20,121,4,0,0,9
Hillary Clinton,,,10,0,0,0,0,9
Donald J Trump,,,,2,0,0,0,9
Gary Johnson,,,,,1,0,0,9
Jill Stein,,,,,,3,0,9
Darrell L Castle,,,,,,,0,9
Total,224,147,217,151,6,6,0,9
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,13
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,13
Kevin J Boyle,1,0,161,16,0,0,0,13
Jim Pio,,1,6,44,2,2,0,13
Hillary Clinton,,,10,0,0,0,0,13
Donald J Trump,,,,8,0,0,0,13
Gary Johnson,,,,,1,0,0,13
Jill Stein,,,,,,1,0,13
Darrell L Castle,,,,,,,1,13
Total,178,55,177,68,3,3,1,13
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,14
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,14
Kevin J Boyle,4,0,160,23,5,2,1,14
Jim Pio,,2,3,62,2,0,0,14
Hillary Clinton,,,22,0,0,0,0,14
Donald J Trump,,,,5,0,0,0,14
Gary Johnson,,,,,0,0,0,14
Jill Stein,,,,,,2,0,14
Darrell L Castle,,,,,,,0,14
Total,195,69,185,90,7,4,1,14
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,15
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,15
Kevin J Boyle,2,0,159,21,2,1,0,15
Jim Pio,,2,3,94,1,0,0,15
Hillary Clinton,,,11,0,0,0,0,15
Donald J Trump,,,,5,0,0,0,15
Gary Johnson,,,,,1,0,0,15
Darrell L Castle,,,,,,0,0,15
Jill Stein,,,,,,,1,15
Total,185,100,173,120,4,1,1,15
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,32
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,32
Kevin J Boyle,2,0,156,25,1,1,0,32
Jim Pio,,0,7,77,1,0,0,32
Hillary Clinton,,,13,0,0,0,0,32
Donald J Trump,,,,8,0,0,0,32
Gary Johnson,,,,,0,0,0,32
Jill Stein,,,,,,0,0,32
Darrell L Castle,,,,,,,0,32
Total,185,85,176,110,2,1,0,32
,President And Vice President Of The United States,,,,,Representative In The General Assembly 172nd District,,33
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Kevin J Boyle,Jim Pio,33
Hillary Clinton,13,0,0,0,0,174,16,33
Donald J Trump,,8,0,0,0,21,66,33
Jill Stein,,,0,0,0,1,2,33
Gary Johnson,,,,0,0,1,1,33
Darrell L Castle,,,,,0,0,0,33
Kevin J Boyle,,,,,,1,0,33
Jim Pio,,,,,,,3,33
Total,203,95,3,2,0,198,88,33
,President And Vice President Of The United States,,,,,Representative In The General Assembly 172nd District,,34
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Kevin J Boyle,Jim Pio,34
Hillary Clinton,8,0,0,0,0,182,7,34
Donald J Trump,,2,0,0,0,6,44,34
Jill Stein,,,1,0,0,3,0,34
Gary Johnson,,,,1,0,2,0,34
Darrell L Castle,,,,,0,1,0,34
Kevin J Boyle,,,,,,1,0,34
Jim Pio,,,,,,,1,34
Total,197,52,4,3,1,195,52,34
,Representative In The General Assembly 172nd District,,President And Vice President Of The United States,,,,,40
,Kevin J Boyle,Jim Pio,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,40
Kevin J Boyle,5,0,183,13,2,0,1,40
Jim Pio,,1,4,35,3,1,0,40
Hillary Clinton,,,12,0,0,0,0,40
Donald J Trump,,,,11,0,0,0,40
Gary Johnson,,,,,1,0,0,40
Darrell L Castle,,,,,,0,0,40
Jill Stein,,,,,,,0,40
Total,204,44,199,59,6,1,1,40
