col_1,col_2,col_3,division
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,All
,Brendan F Boyle,Jared Solomon,All
Brendan F Boyle,259,"6,802",All
Jared Solomon,,115,All
Total,"7,061","6,917",All
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,2
,Brendan F Boyle,Jared Solomon,2
Brendan F Boyle,12,380,2
Jared Solomon,,8,2
Total,392,388,2
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,3
,Brendan F Boyle,Jared Solomon,3
Brendan F Boyle,6,384,3
Jared Solomon,,2,3
Total,390,386,3
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,4
,Brendan F Boyle,Jared Solomon,4
Brendan F Boyle,10,394,4
Jared Solomon,,3,4
Total,404,397,4
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,5
,Brendan F Boyle,Jared Solomon,5
Brendan F Boyle,17,402,5
Jared Solomon,,6,5
Total,419,408,5
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,6
,Brendan F Boyle,Jared Solomon,6
Brendan F Boyle,10,315,6
Jared Solomon,,8,6
Total,325,323,6
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,7
,Brendan F Boyle,Jared Solomon,7
Brendan F Boyle,8,343,7
Jared Solomon,,3,7
Total,351,346,7
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,8
,Brendan F Boyle,Jared Solomon,8
Brendan F Boyle,7,226,8
Jared Solomon,,5,8
Total,233,231,8
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,9
,Brendan F Boyle,Jared Solomon,9
Brendan F Boyle,4,270,9
Jared Solomon,,3,9
Total,274,273,9
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,10
,Brendan F Boyle,Jared Solomon,10
Brendan F Boyle,12,211,10
Jared Solomon,,11,10
Total,223,222,10
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,11
,Brendan F Boyle,Jared Solomon,11
Brendan F Boyle,8,256,11
Jared Solomon,,3,11
Total,264,259,11
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,12
,Brendan F Boyle,Jared Solomon,12
Brendan F Boyle,13,352,12
Jared Solomon,,7,12
Total,365,359,12
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,13
,Brendan F Boyle,Jared Solomon,13
Brendan F Boyle,13,326,13
Jared Solomon,,2,13
Total,339,328,13
,Representative In The General Assembly 202nd District,Representative In Congress 13th District,14
,Jared Solomon,Brendan F Boyle,14
Jared Solomon,10,244,14
Brendan F Boyle,,4,14
Total,254,248,14
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,15
,Brendan F Boyle,Jared Solomon,15
Brendan F Boyle,11,321,15
Jared Solomon,,5,15
Total,332,326,15
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,16
,Brendan F Boyle,Jared Solomon,16
Brendan F Boyle,16,245,16
Jared Solomon,,5,16
Total,261,250,16
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,17
,Brendan F Boyle,Jared Solomon,17
Brendan F Boyle,12,246,17
Jared Solomon,,5,17
Total,258,251,17
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,18
,Brendan F Boyle,Jared Solomon,18
Brendan F Boyle,10,331,18
Jared Solomon,,4,18
Total,341,335,18
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,19
,Brendan F Boyle,Jared Solomon,19
Brendan F Boyle,12,332,19
Jared Solomon,,12,19
Total,344,344,19
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,20
,Brendan F Boyle,Jared Solomon,20
Brendan F Boyle,25,327,20
Jared Solomon,,4,20
Total,352,331,20
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,21
,Brendan F Boyle,Jared Solomon,21
Brendan F Boyle,24,340,21
Jared Solomon,,2,21
Total,364,342,21
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,22
,Brendan F Boyle,Jared Solomon,22
Brendan F Boyle,19,323,22
Jared Solomon,,5,22
Total,342,328,22
,Representative In Congress 13th District,Representative In The General Assembly 202nd District,23
,Brendan F Boyle,Jared Solomon,23
Brendan F Boyle,6,234,23
Jared Solomon,,2,23
Total,240,236,23
