col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,All
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,All
Jared Solomon,102,"6,161",541,57,49,7,All
Hillary Clinton,,508,0,0,0,0,All
Donald J Trump,,,953,0,0,0,All
Gary Johnson,,,,24,0,0,All
Jill Stein,,,,,14,0,All
Darrell L Castle,,,,,,4,All
Total,"6,917","6,669","1,494",81,63,11,All
,President And Vice President Of The United States,,,,,Representative In The General Assembly 202nd District,2
,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,Jared Solomon,2
Hillary Clinton,30,0,0,0,0,365,2
Donald J Trump,,21,0,0,0,14,2
Jill Stein,,,0,0,0,1,2
Darrell L Castle,,,,0,0,0,2
Gary Johnson,,,,,0,0,2
Jared Solomon,,,,,,8,2
Total,395,35,1,0,0,388,2
,President And Vice President Of The United States,,,,,Representative In The General Assembly 202nd District,3
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Jared Solomon,3
Hillary Clinton,25,0,0,0,0,366,3
Donald J Trump,,15,0,0,0,11,3
Jill Stein,,,1,0,0,5,3
Gary Johnson,,,,1,0,1,3
Darrell L Castle,,,,,0,0,3
Jared Solomon,,,,,,3,3
Total,391,26,6,2,0,386,3
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,4
,Jared Solomon,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,4
Jared Solomon,10,368,16,2,0,1,4
Hillary Clinton,,21,0,0,0,0,4
Donald J Trump,,,34,0,0,0,4
Jill Stein,,,,2,0,0,4
Darrell L Castle,,,,,1,0,4
Gary Johnson,,,,,,0,4
Total,397,389,50,4,1,1,4
,President And Vice President Of The United States,,,,,Representative In The General Assembly 202nd District,5
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Jared Solomon,5
Hillary Clinton,35,0,0,0,0,375,5
Donald J Trump,,20,0,0,0,22,5
Gary Johnson,,,1,0,0,4,5
Jill Stein,,,,2,0,3,5
Darrell L Castle,,,,,0,0,5
Jared Solomon,,,,,,4,5
Total,410,42,5,5,0,408,5
,President And Vice President Of The United States,,,,,Representative In The General Assembly 202nd District,6
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Jared Solomon,6
Hillary Clinton,28,0,0,0,0,298,6
Donald J Trump,,34,0,0,0,20,6
Gary Johnson,,,1,0,0,2,6
Jill Stein,,,,0,0,1,6
Darrell L Castle,,,,,0,0,6
Jared Solomon,,,,,,2,6
Total,326,54,3,1,0,323,6
,President And Vice President Of The United States,,,,,Representative In The General Assembly 202nd District,7
,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,Jared Solomon,7
Hillary Clinton,24,0,0,0,0,323,7
Donald J Trump,,29,0,0,0,12,7
Jill Stein,,,1,0,0,4,7
Darrell L Castle,,,,0,0,0,7
Gary Johnson,,,,,0,0,7
Jared Solomon,,,,,,7,7
Total,347,41,5,0,0,346,7
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,8
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,8
Jared Solomon,2,210,13,2,4,0,8
Hillary Clinton,,19,0,0,0,0,8
Donald J Trump,,,26,0,0,0,8
Gary Johnson,,,,2,0,0,8
Jill Stein,,,,,0,0,8
Darrell L Castle,,,,,,0,8
Total,231,229,39,4,4,0,8
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,9
,Jared Solomon,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,9
Jared Solomon,9,257,5,2,0,0,9
Hillary Clinton,,14,0,0,0,0,9
Donald J Trump,,,22,0,0,0,9
Jill Stein,,,,0,0,0,9
Gary Johnson,,,,,1,0,9
Darrell L Castle,,,,,,0,9
Total,273,271,27,2,1,0,9
,President And Vice President Of The United States,,,,,Representative In The General Assembly 202nd District,10
,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,Jared Solomon,10
Hillary Clinton,29,0,0,0,0,195,10
Donald J Trump,,22,0,0,0,13,10
Gary Johnson,,,0,0,0,3,10
Darrell L Castle,,,,0,0,1,10
Jill Stein,,,,,0,1,10
Jared Solomon,,,,,,9,10
Total,224,35,3,1,1,222,10
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,11
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,11
Jared Solomon,3,233,18,4,1,0,11
Hillary Clinton,,14,0,0,0,0,11
Donald J Trump,,,33,0,0,0,11
Gary Johnson,,,,0,0,0,11
Jill Stein,,,,,1,0,11
Darrell L Castle,,,,,,0,11
Total,259,247,51,4,2,0,11
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,12
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,12
Jared Solomon,5,322,28,2,2,0,12
Hillary Clinton,,26,0,0,0,0,12
Donald J Trump,,,55,0,0,0,12
Gary Johnson,,,,2,0,0,12
Jill Stein,,,,,1,0,12
Darrell L Castle,,,,,,0,12
Total,359,348,83,4,3,0,12
,President And Vice President Of The United States,,,,,Representative In The General Assembly 202nd District,13
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,Jared Solomon,13
Hillary Clinton,21,0,0,0,0,310,13
Donald J Trump,,21,0,0,0,13,13
Gary Johnson,,,0,0,0,2,13
Jill Stein,,,,0,0,2,13
Darrell L Castle,,,,,0,0,13
Jared Solomon,,,,,,1,13
Total,331,34,2,2,0,328,13
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,14
,Jared Solomon,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,14
Jared Solomon,3,219,28,3,1,0,14
Hillary Clinton,,11,0,0,0,0,14
Donald J Trump,,,52,0,0,0,14
Jill Stein,,,,1,0,0,14
Gary Johnson,,,,,1,0,14
Darrell L Castle,,,,,,0,14
Total,254,230,80,4,2,0,14
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,15
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,15
Jared Solomon,6,275,44,1,0,0,15
Hillary Clinton,,23,0,0,0,0,15
Donald J Trump,,,53,0,0,0,15
Gary Johnson,,,,1,0,0,15
Jill Stein,,,,,2,0,15
Darrell L Castle,,,,,,0,15
Total,326,298,97,2,2,0,15
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,16
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,16
Jared Solomon,2,205,41,1,1,0,16
Hillary Clinton,,26,0,0,0,0,16
Donald J Trump,,,61,0,0,0,16
Gary Johnson,,,,3,0,0,16
Darrell L Castle,,,,,0,0,16
Jill Stein,,,,,,0,16
Total,250,231,102,4,1,0,16
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,17
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,17
Jared Solomon,3,212,26,9,1,0,17
Hillary Clinton,,28,0,0,0,0,17
Donald J Trump,,,55,0,0,0,17
Gary Johnson,,,,3,0,0,17
Jill Stein,,,,,3,0,17
Darrell L Castle,,,,,,0,17
Total,251,240,81,12,4,0,17
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,18
,Jared Solomon,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,18
Jared Solomon,1,298,32,3,1,0,18
Hillary Clinton,,23,0,0,0,0,18
Donald J Trump,,,65,0,0,0,18
Jill Stein,,,,0,0,0,18
Gary Johnson,,,,,0,0,18
Darrell L Castle,,,,,,0,18
Total,335,321,97,3,1,0,18
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,19
,Jared Solomon,Hillary Clinton,Donald J Trump,Jill Stein,Darrell L Castle,Gary Johnson,19
Jared Solomon,3,298,37,4,2,0,19
Hillary Clinton,,18,0,0,0,0,19
Donald J Trump,,,54,0,0,0,19
Jill Stein,,,,0,0,0,19
Darrell L Castle,,,,,0,0,19
Gary Johnson,,,,,,0,19
Total,344,316,91,4,2,0,19
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,20
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,20
Jared Solomon,9,251,55,12,3,1,20
Hillary Clinton,,26,0,0,0,0,20
Donald J Trump,,,100,0,0,0,20
Gary Johnson,,,,2,0,0,20
Jill Stein,,,,,0,0,20
Darrell L Castle,,,,,,0,20
Total,331,277,155,14,3,1,20
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,21
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,21
Jared Solomon,4,268,57,7,5,1,21
Hillary Clinton,,29,0,0,0,0,21
Donald J Trump,,,106,0,0,0,21
Gary Johnson,,,,2,0,0,21
Jill Stein,,,,,0,0,21
Darrell L Castle,,,,,,0,21
Total,342,297,163,9,5,1,21
,Representative In The General Assembly 202nd District,President And Vice President Of The United States,,,,,22
,Jared Solomon,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,22
Jared Solomon,3,297,25,2,0,1,22
Hillary Clinton,,18,0,0,0,0,22
Donald J Trump,,,44,0,0,0,22
Gary Johnson,,,,2,0,0,22
Darrell L Castle,,,,,3,0,22
Jill Stein,,,,,,0,22
Total,328,315,69,4,3,1,22
,President And Vice President Of The United States,,,,,Representative In The General Assembly 202nd District,23
,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,Jared Solomon,23
Hillary Clinton,20,0,0,0,0,216,23
Donald J Trump,,31,0,0,0,11,23
Gary Johnson,,,2,0,0,2,23
Darrell L Castle,,,,0,0,1,23
Jill Stein,,,,,0,1,23
Jared Solomon,,,,,,5,23
Total,236,42,4,1,1,236,23
