col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 186th District,United States Senator,,,All
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Jordan A Harris,98,"4,882",203,64,All
Katie Mcginty,,242,0,0,All
Pat Toomey,,,463,0,All
Edward T Clifford Iii,,,,9,All
Total,"5,247","5,124",666,73,All
,United States Senator,,,Representative In The General Assembly 186th District,4
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Jordan A Harris,4
Katie Mcginty,20,0,0,346,4
Pat Toomey,,9,0,2,4
Edward T Clifford Iii,,,0,4,4
Jordan A Harris,,,,4,4
Total,366,11,4,356,4
,Representative In The General Assembly 186th District,United States Senator,,,5
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,5
Jordan A Harris,1,257,9,5,5
Katie Mcginty,,9,0,0,5
Pat Toomey,,,14,0,5
Edward T Clifford Iii,,,,0,5
Total,272,266,23,5,5
,Representative In The General Assembly 186th District,United States Senator,,,6
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
Jordan A Harris,7,309,3,3,6
Katie Mcginty,,5,0,0,6
Pat Toomey,,,4,0,6
Edward T Clifford Iii,,,,0,6
Total,322,314,7,3,6
,Representative In The General Assembly 186th District,United States Senator,,,7
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,7
Jordan A Harris,9,238,22,3,7
Katie Mcginty,,12,0,0,7
Pat Toomey,,,73,0,7
Edward T Clifford Iii,,,,2,7
Total,272,250,95,5,7
,United States Senator,,,Representative In The General Assembly 186th District,8
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Jordan A Harris,8
Katie Mcginty,16,0,0,397,8
Pat Toomey,,8,0,3,8
Edward T Clifford Iii,,,1,5,8
Jordan A Harris,,,,5,8
Total,413,11,6,410,8
,United States Senator,,,Representative In The General Assembly 186th District,9
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Jordan A Harris,9
Katie Mcginty,14,0,0,268,9
Pat Toomey,,12,0,3,9
Edward T Clifford Iii,,,0,3,9
Jordan A Harris,,,,3,9
Total,282,15,3,277,9
,Representative In The General Assembly 186th District,United States Senator,,,10
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,10
Jordan A Harris,7,176,18,2,10
Katie Mcginty,,23,0,0,10
Pat Toomey,,,53,0,10
Edward T Clifford Iii,,,,1,10
Total,203,199,71,3,10
,Representative In The General Assembly 186th District,United States Senator,,,11
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,11
Jordan A Harris,4,150,2,2,11
Katie Mcginty,,5,0,0,11
Pat Toomey,,,3,0,11
Edward T Clifford Iii,,,,0,11
Total,158,155,5,2,11
,Representative In The General Assembly 186th District,United States Senator,,,12
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,12
Jordan A Harris,10,304,18,4,12
Katie Mcginty,,20,0,0,12
Pat Toomey,,,33,0,12
Edward T Clifford Iii,,,,1,12
Total,336,324,51,5,12
,Representative In The General Assembly 186th District,United States Senator,,,15
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,15
Jordan A Harris,4,310,15,5,15
Katie Mcginty,,12,0,0,15
Pat Toomey,,,22,0,15
Edward T Clifford Iii,,,,1,15
Total,334,322,37,6,15
,Representative In The General Assembly 186th District,United States Senator,,,16
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,16
Jordan A Harris,4,284,21,5,16
Katie Mcginty,,10,0,0,16
Pat Toomey,,,33,0,16
Edward T Clifford Iii,,,,0,16
Total,314,294,54,5,16
,Representative In The General Assembly 186th District,United States Senator,,,17
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,17
Jordan A Harris,5,331,17,5,17
Katie Mcginty,,14,0,0,17
Pat Toomey,,,49,0,17
Edward T Clifford Iii,,,,0,17
Total,358,345,66,5,17
,Representative In The General Assembly 186th District,United States Senator,,,18
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,18
Jordan A Harris,5,229,16,4,18
Katie Mcginty,,8,0,0,18
Pat Toomey,,,18,0,18
Edward T Clifford Iii,,,,0,18
Total,254,237,34,4,18
,Representative In The General Assembly 186th District,United States Senator,,,19
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,19
Jordan A Harris,0,155,21,4,19
Katie Mcginty,,22,0,0,19
Pat Toomey,,,56,0,19
Edward T Clifford Iii,,,,0,19
Total,180,177,77,4,19
,United States Senator,,,Representative In The General Assembly 186th District,21
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Jordan A Harris,21
Katie Mcginty,33,0,0,610,21
Pat Toomey,,10,0,3,21
Edward T Clifford Iii,,,2,5,21
Jordan A Harris,,,,21,21
Total,643,13,7,639,21
,Representative In The General Assembly 186th District,United States Senator,,,22
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,22
Jordan A Harris,0,96,22,3,22
Katie Mcginty,,9,0,0,22
Pat Toomey,,,58,0,22
Edward T Clifford Iii,,,,0,22
Total,121,105,80,3,22
,Representative In The General Assembly 186th District,United States Senator,,,23
,Jordan A Harris,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,23
Jordan A Harris,9,422,8,2,23
Katie Mcginty,,10,0,0,23
Pat Toomey,,,8,0,23
Edward T Clifford Iii,,,,1,23
Total,441,432,16,3,23
