col_1,col_2,division
,Senator In The General Assembly 7th District,All
,Vincent Hughes,All
Vincent Hughes,"3,139",All
Total,"3,139",All
,Senator In The General Assembly 7th District,1
,Vincent Hughes,1
Vincent Hughes,277,1
Total,277,1
,Senator In The General Assembly 7th District,2
,Vincent Hughes,2
Vincent Hughes,386,2
Total,386,2
,Senator In The General Assembly 7th District,3
,Vincent Hughes,3
Vincent Hughes,332,3
Total,332,3
,Senator In The General Assembly 7th District,4
,Vincent Hughes,4
Vincent Hughes,334,4
Total,334,4
,Senator In The General Assembly 7th District,8
,Vincent Hughes,8
Vincent Hughes,276,8
Total,276,8
,Senator In The General Assembly 7th District,9
,Vincent Hughes,9
Vincent Hughes,574,9
Total,574,9
,Senator In The General Assembly 7th District,12
,Vincent Hughes,12
Vincent Hughes,324,12
Total,324,12
,Senator In The General Assembly 7th District,13
,Vincent Hughes,13
Vincent Hughes,263,13
Total,263,13
,Senator In The General Assembly 7th District,23
,Vincent Hughes,23
Vincent Hughes,373,23
Total,373,23
