col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General,,United States Senator,,,All
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Josh Shapiro,116,0,"10,264",122,51,All
John Rafferty,,8,56,225,13,All
Katie Mcginty,,,183,0,0,All
Pat Toomey,,,,33,0,All
Edward T Clifford Iii,,,,,14,All
Total,"10,553",302,"10,503",380,78,All
,Attorney General,,United States Senator,,,1
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,1
Josh Shapiro,2,0,355,5,0,1
John Rafferty,,0,3,9,0,1
Katie Mcginty,,,4,0,0,1
Pat Toomey,,,,4,0,1
Edward T Clifford Iii,,,,,0,1
Total,362,12,362,18,0,1
,Attorney General,,United States Senator,,,2
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,2
Josh Shapiro,2,0,680,8,1,2
John Rafferty,,0,1,21,5,2
Katie Mcginty,,,9,0,0,2
Pat Toomey,,,,0,0,2
Edward T Clifford Iii,,,,,0,2
Total,691,27,690,29,6,2
,Attorney General,,United States Senator,,,3
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,3
Josh Shapiro,8,0,609,12,4,3
John Rafferty,,0,3,19,2,3
Katie Mcginty,,,20,0,0,3
Pat Toomey,,,,0,0,3
Edward T Clifford Iii,,,,,2,3
Total,633,24,632,31,8,3
,Attorney General,,United States Senator,,,4
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,4
Josh Shapiro,3,0,366,2,3,4
John Rafferty,,0,1,5,0,4
Katie Mcginty,,,3,0,0,4
Pat Toomey,,,,1,0,4
Edward T Clifford Iii,,,,,1,4
Total,374,6,370,8,4,4
,Attorney General,,United States Senator,,,5
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,5
Josh Shapiro,6,0,452,5,2,5
John Rafferty,,0,2,7,0,5
Katie Mcginty,,,3,0,0,5
Pat Toomey,,,,2,0,5
Edward T Clifford Iii,,,,,1,5
Total,465,9,457,14,3,5
,Attorney General,,United States Senator,,,6
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
Josh Shapiro,4,0,394,6,2,6
John Rafferty,,0,3,5,0,6
Katie Mcginty,,,6,0,0,6
Pat Toomey,,,,1,0,6
Edward T Clifford Iii,,,,,0,6
Total,406,8,403,12,2,6
,United States Senator,,,Attorney General,,7
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Josh Shapiro,John Rafferty,7
Katie Mcginty,10,0,0,479,6,7
Pat Toomey,,0,0,3,8,7
Edward T Clifford Iii,,,2,6,0,7
Josh Shapiro,,,,5,0,7
John Rafferty,,,,,0,7
Total,495,11,8,493,14,7
,Attorney General,,United States Senator,,,8
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,8
Josh Shapiro,5,0,477,7,3,8
John Rafferty,,1,5,15,1,8
Katie Mcginty,,,7,0,0,8
Pat Toomey,,,,1,0,8
Edward T Clifford Iii,,,,,0,8
