col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 179th District,Special Election Representative In Congress 2nd District,,All
,Jason T Dawkins,Dwight Evans,James Jones,All
Jason T Dawkins,205,"1,033",18,All
Dwight Evans,,26,0,All
James Jones,,,49,All
Total,"1,256","1,059",67,All
,Representative In The General Assembly 179th District,Special Election Representative In Congress 2nd District,,1
,Jason T Dawkins,Dwight Evans,James Jones,1
Jason T Dawkins,55,316,3,1
Dwight Evans,,7,0,1
James Jones,,,21,1
Total,374,323,24,1
,Representative In The General Assembly 179th District,Special Election Representative In Congress 2nd District,,2
,Jason T Dawkins,Dwight Evans,James Jones,2
Jason T Dawkins,72,314,5,2
Dwight Evans,,9,0,2
James Jones,,,11,2
Total,391,323,16,2
,Representative In The General Assembly 179th District,Special Election Representative In Congress 2nd District,,7
,Jason T Dawkins,Dwight Evans,James Jones,7
Jason T Dawkins,78,403,10,7
Dwight Evans,,10,0,7
James Jones,,,17,7
Total,491,413,27,7
