col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 172nd District,,Attorney General,,All
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,All
Kevin J Boyle,43,0,"1,326",206,All
Jim Pio,,35,184,769,All
Josh Shapiro,,,60,0,All
John Rafferty,,,,35,All
Total,"1,575",988,"1,570","1,010",All
,Representative In The General Assembly 172nd District,,Attorney General,,1
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,1
Kevin J Boyle,6,0,213,26,1
Jim Pio,,4,15,104,1
Josh Shapiro,,,3,0,1
John Rafferty,,,,2,1
Total,245,123,231,132,1
,Representative In The General Assembly 172nd District,,Attorney General,,3
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,3
Kevin J Boyle,7,0,186,32,3
Jim Pio,,2,25,99,3
Josh Shapiro,,,11,0,3
John Rafferty,,,,5,3
Total,225,126,222,136,3
,Representative In The General Assembly 172nd District,,Attorney General,,5
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,5
Kevin J Boyle,7,0,232,56,5
Jim Pio,,6,38,151,5
Josh Shapiro,,,9,0,5
John Rafferty,,,,7,5
Total,295,195,279,214,5
,Attorney General,,Representative In The General Assembly 172nd District,,7
,Josh Shapiro,John Rafferty,Jim Pio,Kevin J Boyle,7
Josh Shapiro,22,0,47,139,7
John Rafferty,,13,112,21,7
Jim Pio,,,13,0,7
Kevin J Boyle,,,,7,7
Total,208,146,172,167,7
,Representative In The General Assembly 172nd District,,Attorney General,,8
,Kevin J Boyle,Jim Pio,John Rafferty,Josh Shapiro,8
Kevin J Boyle,3,0,35,142,8
Jim Pio,,3,138,25,8
John Rafferty,,,6,0,8
Josh Shapiro,,,,2,8
Total,180,166,179,169,8
,Representative In The General Assembly 172nd District,,Attorney General,,9
,Kevin J Boyle,Jim Pio,Josh Shapiro,John Rafferty,9
Kevin J Boyle,7,0,166,25,9
Jim Pio,,6,19,60,9
Josh Shapiro,,,4,0,9
John Rafferty,,,,0,9
Total,198,85,189,85,9
,Attorney General,,Representative In The General Assembly 172nd District,,15
,Josh Shapiro,John Rafferty,Kevin J Boyle,Jim Pio,15
Josh Shapiro,9,0,248,15,15
John Rafferty,,2,11,105,15
Kevin J Boyle,,,6,0,15
Jim Pio,,,,1,15
Total,272,118,265,121,15
