col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,,All
,John Sabatina,Ross Feinberg,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,All
John Sabatina,7,0,409,60,4,4,2,All
Ross Feinberg,,5,15,215,5,2,1,All
Hillary Clinton,,,36,0,0,0,0,All
Donald J Trump,,,,35,0,0,0,All
Gary Johnson,,,,,2,0,0,All
Jill Stein,,,,,,0,0,All
Darrell L Castle,,,,,,,1,All
Total,486,243,460,310,11,6,4,All
,Senator In The General Assembly 5th District,,President And Vice President Of The United States,,,,,7
,John Sabatina,Ross Feinberg,Hillary Clinton,Donald J Trump,Gary Johnson,Darrell L Castle,Jill Stein,7
John Sabatina,5,0,171,38,3,2,1,7
Ross Feinberg,,3,7,112,2,0,0,7
Hillary Clinton,,,12,0,0,0,0,7
Donald J Trump,,,,24,0,0,0,7
Gary Johnson,,,,,1,0,0,7
Darrell L Castle,,,,,,1,0,7
Jill Stein,,,,,,,0,7
Total,220,124,190,174,6,3,1,7
,President And Vice President Of The United States,,,,,Senator In The General Assembly 5th District,,15
,Hillary Clinton,Donald J Trump,Gary Johnson,Jill Stein,Darrell L Castle,John Sabatina,Ross Feinberg,15
Hillary Clinton,24,0,0,0,0,238,8,15
Donald J Trump,,11,0,0,0,22,103,15
Gary Johnson,,,1,0,0,1,3,15
Jill Stein,,,,0,0,3,2,15
Darrell L Castle,,,,,0,0,1,15
John Sabatina,,,,,,2,0,15
Ross Feinberg,,,,,,,2,15
Total,270,136,5,5,1,266,119,15
