col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 173rd District,United States Senator,,,All
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Mike Driscoll,89,"3,529",757,78,All
Katie Mcginty,,129,0,0,All
Pat Toomey,,,720,0,All
Edward T Clifford Iii,,,,26,All
Total,"4,453","3,658","1,477",104,All
,Representative In The General Assembly 173rd District,United States Senator,,,4
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,4
Mike Driscoll,10,212,52,6,4
Katie Mcginty,,9,0,0,4
Pat Toomey,,,36,0,4
Edward T Clifford Iii,,,,4,4
Total,280,221,88,10,4
,Representative In The General Assembly 173rd District,United States Senator,,,6
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
Mike Driscoll,7,224,40,4,6
Katie Mcginty,,9,0,0,6
Pat Toomey,,,51,0,6
Edward T Clifford Iii,,,,3,6
Total,275,233,91,7,6
,Representative In The General Assembly 173rd District,United States Senator,,,8
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,8
Mike Driscoll,6,240,35,6,8
Katie Mcginty,,6,0,0,8
Pat Toomey,,,41,0,8
Edward T Clifford Iii,,,,1,8
Total,287,246,76,7,8
,Representative In The General Assembly 173rd District,United States Senator,,,9
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,9
Mike Driscoll,3,218,31,7,9
Katie Mcginty,,5,0,0,9
Pat Toomey,,,46,0,9
Edward T Clifford Iii,,,,3,9
Total,259,223,77,10,9
,Representative In The General Assembly 173rd District,United States Senator,,,10
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,10
Mike Driscoll,5,248,39,4,10
Katie Mcginty,,2,0,0,10
Pat Toomey,,,52,0,10
Edward T Clifford Iii,,,,0,10
Total,296,250,91,4,10
,Representative In The General Assembly 173rd District,United States Senator,,,11
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,11
Mike Driscoll,4,174,33,3,11
Katie Mcginty,,7,0,0,11
Pat Toomey,,,32,0,11
Edward T Clifford Iii,,,,4,11
Total,214,181,65,7,11
,Representative In The General Assembly 173rd District,United States Senator,,,12
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,12
Mike Driscoll,3,194,40,3,12
Katie Mcginty,,7,0,0,12
Pat Toomey,,,33,0,12
Edward T Clifford Iii,,,,0,12
Total,240,201,73,3,12
,Representative In The General Assembly 173rd District,United States Senator,,,13
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,13
Mike Driscoll,3,120,17,1,13
Katie Mcginty,,4,0,0,13
Pat Toomey,,,25,0,13
Edward T Clifford Iii,,,,0,13
Total,141,124,42,1,13
,Representative In The General Assembly 173rd District,United States Senator,,,14
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,14
Mike Driscoll,8,206,36,3,14
Katie Mcginty,,5,0,0,14
Pat Toomey,,,37,0,14
Edward T Clifford Iii,,,,1,14
Total,253,211,73,4,14
,Representative In The General Assembly 173rd District,United States Senator,,,15
,Mike Driscoll,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,15
Mike Driscoll,3,234,42,9,15
Katie Mcginty,,10,0,0,15
Pat Toomey,,,42,0,15
