col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 181st District,State Treasurer,,,,All
,W Curtis Thomas,Joe Torsella,Otto Voit,Kristin Combs,James Babb,All
W Curtis Thomas,64,"3,418",89,49,18,All
Joe Torsella,,48,0,0,0,All
Otto Voit,,,93,0,0,All
Kristin Combs,,,,7,0,All
James Babb,,,,,11,All
Total,"3,638","3,466",182,56,29,All
,Representative In The General Assembly 181st District,State Treasurer,,,,1
,W Curtis Thomas,Joe Torsella,Otto Voit,Kristin Combs,James Babb,1
W Curtis Thomas,7,494,39,21,8,1
Joe Torsella,,10,0,0,0,1
Otto Voit,,,28,0,0,1
Kristin Combs,,,,4,0,1
James Babb,,,,,7,1
Total,569,504,67,25,15,1
,Representative In The General Assembly 181st District,State Treasurer,,,,2
,W Curtis Thomas,Joe Torsella,Otto Voit,James Babb,Kristin Combs,2
W Curtis Thomas,8,392,4,1,1,2
Joe Torsella,,7,0,0,0,2
Otto Voit,,,4,0,0,2
James Babb,,,,0,0,2
Kristin Combs,,,,,0,2
Total,406,399,8,1,1,2
,Representative In The General Assembly 181st District,State Treasurer,,,,3
,W Curtis Thomas,Joe Torsella,Kristin Combs,Otto Voit,James Babb,3
W Curtis Thomas,12,334,5,4,1,3
Joe Torsella,,8,0,0,0,3
Kristin Combs,,,1,0,0,3
Otto Voit,,,,1,0,3
James Babb,,,,,1,3
Total,356,342,6,5,2,3
,Representative In The General Assembly 181st District,State Treasurer,,,,4
,W Curtis Thomas,Joe Torsella,Otto Voit,Kristin Combs,James Babb,4
W Curtis Thomas,5,454,2,2,1,4
Joe Torsella,,2,0,0,0,4
Otto Voit,,,2,0,0,4
Kristin Combs,,,,0,0,4
James Babb,,,,,0,4
Total,464,456,4,2,1,4
,Representative In The General Assembly 181st District,State Treasurer,,,,5
,W Curtis Thomas,Joe Torsella,Otto Voit,James Babb,Kristin Combs,5
W Curtis Thomas,3,211,4,1,1,5
Joe Torsella,,2,0,0,0,5
Otto Voit,,,6,0,0,5
James Babb,,,,0,0,5
Kristin Combs,,,,,0,5
Total,220,213,10,1,1,5
,Representative In The General Assembly 181st District,State Treasurer,,,,6
,W Curtis Thomas,Joe Torsella,James Babb,Kristin Combs,Otto Voit,6
W Curtis Thomas,8,278,0,0,0,6
Joe Torsella,,3,0,0,0,6
James Babb,,,0,0,0,6
Kristin Combs,,,,0,0,6
Otto Voit,,,,,0,6
Total,286,281,0,0,0,6
,Representative In The General Assembly 181st District,State Treasurer,,,,7
,W Curtis Thomas,Joe Torsella,Otto Voit,Kristin Combs,James Babb,7
W Curtis Thomas,2,255,3,10,4,7
Joe Torsella,,3,0,0,0,7
Otto Voit,,,10,0,0,7
Kristin Combs,,,,1,0,7
James Babb,,,,,0,7
Total,274,258,13,11,4,7
,State Treasurer,,,,Representative In The General Assembly 181st District,8
,Joe Torsella,Otto Voit,James Babb,Kristin Combs,W Curtis Thomas,8
Joe Torsella,3,0,0,0,56,8
Otto Voit,,3,0,0,1,8
James Babb,,,0,0,0,8
Kristin Combs,,,,0,0,8
W Curtis Thomas,,,,,1,8
Total,59,4,0,0,58,8
,Representative In The General Assembly 181st District,State Treasurer,,,,9
,W Curtis Thomas,Joe Torsella,Otto Voit,Kristin Combs,James Babb,9
W Curtis Thomas,7,264,10,4,0,9
Joe Torsella,,2,0,0,0,9
Otto Voit,,,15,0,0,9
Kristin Combs,,,,0,0,9
James Babb,,,,,1,9
Total,285,266,25,4,1,9
,Representative In The General Assembly 181st District,State Treasurer,,,,10
,W Curtis Thomas,Joe Torsella,Otto Voit,Kristin Combs,James Babb,10
W Curtis Thomas,6,391,16,5,2,10
Joe Torsella,,5,0,0,0,10
Otto Voit,,,21,0,0,10
Kristin Combs,,,,1,0,10
James Babb,,,,,2,10
Total,420,396,37,6,4,10
,Representative In The General Assembly 181st District,State Treasurer,,,,11
,W Curtis Thomas,Joe Torsella,Otto Voit,James Babb,Kristin Combs,11
W Curtis Thomas,5,289,6,0,0,11
Joe Torsella,,3,0,0,0,11
Otto Voit,,,3,0,0,11
James Babb,,,,0,0,11
Kristin Combs,,,,,0,11
Total,300,292,9,0,0,11
