col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 175th District,Attorney General,,All
,Michael H Obrien,Josh Shapiro,John Rafferty,All
Michael H Obrien,33,"3,269",388,All
Josh Shapiro,,102,0,All
John Rafferty,,,320,All
Total,"3,690","3,371",708,All
,Representative In The General Assembly 175th District,Attorney General,,1
,Michael H Obrien,Josh Shapiro,John Rafferty,1
Michael H Obrien,12,425,67,1
Josh Shapiro,,10,0,1
John Rafferty,,,66,1
Total,504,435,133,1
,Representative In The General Assembly 175th District,Attorney General,,15
,Michael H Obrien,Josh Shapiro,John Rafferty,15
Michael H Obrien,7,533,59,15
Josh Shapiro,,16,0,15
John Rafferty,,,60,15
Total,599,549,119,15
,Representative In The General Assembly 175th District,Attorney General,,16
,Michael H Obrien,Josh Shapiro,John Rafferty,16
Michael H Obrien,3,575,45,16
Josh Shapiro,,23,0,16
John Rafferty,,,29,16
Total,623,598,74,16
,Representative In The General Assembly 175th District,Attorney General,,25
,Michael H Obrien,Josh Shapiro,John Rafferty,25
Michael H Obrien,5,522,57,25
Josh Shapiro,,12,0,25
John Rafferty,,,32,25
Total,584,534,89,25
,Representative In The General Assembly 175th District,Attorney General,,26
,Michael H Obrien,Josh Shapiro,John Rafferty,26
Michael H Obrien,5,653,67,26
Josh Shapiro,,26,0,26
John Rafferty,,,57,26
Total,725,679,124,26
,Representative In The General Assembly 175th District,Attorney General,,27
,Michael H Obrien,Josh Shapiro,John Rafferty,27
Michael H Obrien,1,561,93,27
Josh Shapiro,,15,0,27
John Rafferty,,,76,27
Total,655,576,169,27
