col_1,col_2,col_3,col_4,division
,Attorney General,,Senator In The General Assembly 1st District,All
,Josh Shapiro,John Rafferty,Lawrence M Farnese Jr,All
Josh Shapiro,53,0,"1,360",All
John Rafferty,,46,28,All
Lawrence M Farnese Jr,,,15,All
Total,"1,413",74,"1,403",All
,Attorney General,,Senator In The General Assembly 1st District,30
,Josh Shapiro,John Rafferty,Lawrence M Farnese Jr,30
Josh Shapiro,12,0,373,30
John Rafferty,,11,6,30
Lawrence M Farnese Jr,,,3,30
Total,385,17,382,30
,Attorney General,,Senator In The General Assembly 1st District,38
,Josh Shapiro,John Rafferty,Lawrence M Farnese Jr,38
Josh Shapiro,17,0,479,38
John Rafferty,,17,8,38
Lawrence M Farnese Jr,,,5,38
Total,496,25,492,38
,Attorney General,,Senator In The General Assembly 1st District,40
,Josh Shapiro,John Rafferty,Lawrence M Farnese Jr,40
Josh Shapiro,24,0,508,40
John Rafferty,,18,14,40
Lawrence M Farnese Jr,,,7,40
Total,532,32,529,40
