col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 203rd District,Attorney General,,All
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,All
Isabella Fitzgerald,101,"9,188",221,All
Josh Shapiro,,183,0,All
John Rafferty,,,362,All
Total,"9,510","9,371",583,All
,Representative In The General Assembly 203rd District,Attorney General,,4
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,4
Isabella Fitzgerald,0,324,6,4
Josh Shapiro,,6,0,4
John Rafferty,,,11,4
Total,330,330,17,4
,Representative In The General Assembly 203rd District,Attorney General,,5
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,5
Isabella Fitzgerald,1,326,11,5
Josh Shapiro,,9,0,5
John Rafferty,,,31,5
Total,338,335,42,5
,Representative In The General Assembly 203rd District,Attorney General,,6
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,6
Isabella Fitzgerald,4,641,15,6
Josh Shapiro,,14,0,6
John Rafferty,,,27,6
Total,660,655,42,6
,Representative In The General Assembly 203rd District,Attorney General,,8
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,8
Isabella Fitzgerald,1,385,5,8
Josh Shapiro,,4,0,8
John Rafferty,,,19,8
Total,391,389,24,8
,Representative In The General Assembly 203rd District,Attorney General,,9
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,9
Isabella Fitzgerald,17,404,10,9
Josh Shapiro,,9,0,9
John Rafferty,,,13,9
Total,431,413,23,9
,Representative In The General Assembly 203rd District,Attorney General,,10
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,10
Isabella Fitzgerald,2,443,16,10
Josh Shapiro,,5,0,10
John Rafferty,,,25,10
Total,461,448,41,10
,Representative In The General Assembly 203rd District,Attorney General,,11
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,11
Isabella Fitzgerald,4,358,6,11
Josh Shapiro,,7,0,11
John Rafferty,,,9,11
Total,368,365,15,11
,Representative In The General Assembly 203rd District,Attorney General,,12
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,12
Isabella Fitzgerald,3,366,6,12
Josh Shapiro,,4,0,12
John Rafferty,,,1,12
Total,375,370,7,12
,Representative In The General Assembly 203rd District,Attorney General,,13
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,13
Isabella Fitzgerald,5,407,7,13
Josh Shapiro,,8,0,13
John Rafferty,,,10,13
Total,419,415,17,13
,Representative In The General Assembly 203rd District,Attorney General,,14
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,14
Isabella Fitzgerald,6,372,8,14
Josh Shapiro,,9,0,14
John Rafferty,,,18,14
Total,386,381,26,14
,Attorney General,,Representative In The General Assembly 203rd District,15
,Josh Shapiro,John Rafferty,Isabella Fitzgerald,15
Josh Shapiro,19,0,332,15
John Rafferty,,23,6,15
Isabella Fitzgerald,,,4,15
Total,351,29,342,15
,Representative In The General Assembly 203rd District,Attorney General,,16
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,16
Isabella Fitzgerald,6,370,5,16
Josh Shapiro,,4,0,16
John Rafferty,,,8,16
Total,381,374,13,16
,Representative In The General Assembly 203rd District,Attorney General,,17
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,17
Isabella Fitzgerald,1,300,22,17
Josh Shapiro,,7,0,17
John Rafferty,,,37,17
Total,323,307,59,17
,Representative In The General Assembly 203rd District,Attorney General,,18
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,18
Isabella Fitzgerald,7,412,11,18
Josh Shapiro,,7,0,18
John Rafferty,,,26,18
Total,430,419,37,18
,Representative In The General Assembly 203rd District,Attorney General,,19
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,19
Isabella Fitzgerald,7,379,6,19
Josh Shapiro,,5,0,19
John Rafferty,,,16,19
Total,392,384,22,19
,Representative In The General Assembly 203rd District,Attorney General,,20
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,20
Isabella Fitzgerald,5,360,5,20
Josh Shapiro,,7,0,20
John Rafferty,,,4,20
Total,370,367,9,20
,Representative In The General Assembly 203rd District,Attorney General,,21
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,21
Isabella Fitzgerald,4,489,10,21
Josh Shapiro,,3,0,21
John Rafferty,,,9,21
Total,503,492,19,21
,Representative In The General Assembly 203rd District,Attorney General,,22
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,22
Isabella Fitzgerald,1,314,13,22
Josh Shapiro,,7,0,22
John Rafferty,,,9,22
Total,328,321,22,22
,Representative In The General Assembly 203rd District,Attorney General,,23
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,23
Isabella Fitzgerald,5,377,11,23
Josh Shapiro,,10,0,23
John Rafferty,,,17,23
Total,393,387,28,23
,Representative In The General Assembly 203rd District,Attorney General,,24
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,24
Isabella Fitzgerald,5,294,10,24
Josh Shapiro,,8,0,24
John Rafferty,,,16,24
Total,309,302,26,24
,Representative In The General Assembly 203rd District,Attorney General,,25
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,25
Isabella Fitzgerald,1,372,10,25
Josh Shapiro,,7,0,25
John Rafferty,,,12,25
Total,383,379,22,25
,Representative In The General Assembly 203rd District,Attorney General,,26
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,26
Isabella Fitzgerald,5,358,9,26
Josh Shapiro,,7,0,26
John Rafferty,,,10,26
Total,372,365,19,26
,Representative In The General Assembly 203rd District,Attorney General,,27
,Isabella Fitzgerald,Josh Shapiro,John Rafferty,27
Isabella Fitzgerald,5,402,7,27
Josh Shapiro,,8,0,27
John Rafferty,,,5,27
Total,414,410,12,27
,Attorney General,,Representative In The General Assembly 203rd District,28
,Josh Shapiro,John Rafferty,Isabella Fitzgerald,28
Josh Shapiro,9,0,403,28
John Rafferty,,6,6,28
Isabella Fitzgerald,,,2,28
Total,412,12,411,28
