col_1,col_2,division
,Representative In The General Assembly 203rd District,All
,Isabella Fitzgerald,All
Isabella Fitzgerald,"11,994",All
Total,"11,994",All
,Representative In The General Assembly 203rd District,1
,Isabella Fitzgerald,1
Isabella Fitzgerald,397,1
Total,397,1
,Representative In The General Assembly 203rd District,2
,Isabella Fitzgerald,2
Isabella Fitzgerald,519,2
Total,519,2
,Representative In The General Assembly 203rd District,3
,Isabella Fitzgerald,3
Isabella Fitzgerald,420,3
Total,420,3
,Representative In The General Assembly 203rd District,4
,Isabella Fitzgerald,4
Isabella Fitzgerald,399,4
Total,399,4
,Representative In The General Assembly 203rd District,5
,Isabella Fitzgerald,5
Isabella Fitzgerald,416,5
Total,416,5
,Representative In The General Assembly 203rd District,6
,Isabella Fitzgerald,6
Isabella Fitzgerald,398,6
Total,398,6
,Representative In The General Assembly 203rd District,7
,Isabella Fitzgerald,7
Isabella Fitzgerald,387,7
Total,387,7
,Representative In The General Assembly 203rd District,8
,Isabella Fitzgerald,8
Isabella Fitzgerald,408,8
Total,408,8
,Representative In The General Assembly 203rd District,9
,Isabella Fitzgerald,9
Isabella Fitzgerald,412,9
Total,412,9
,Representative In The General Assembly 203rd District,10
,Isabella Fitzgerald,10
Isabella Fitzgerald,355,10
Total,355,10
,Representative In The General Assembly 203rd District,11
,Isabella Fitzgerald,11
Isabella Fitzgerald,406,11
Total,406,11
,Representative In The General Assembly 203rd District,12
,Isabella Fitzgerald,12
Isabella Fitzgerald,454,12
Total,454,12
,Representative In The General Assembly 203rd District,13
,Isabella Fitzgerald,13
Isabella Fitzgerald,524,13
Total,524,13
,Representative In The General Assembly 203rd District,14
,Isabella Fitzgerald,14
Isabella Fitzgerald,507,14
Total,507,14
,Representative In The General Assembly 203rd District,15
,Isabella Fitzgerald,15
Isabella Fitzgerald,367,15
Total,367,15
,Representative In The General Assembly 203rd District,16
,Isabella Fitzgerald,16
Isabella Fitzgerald,399,16
Total,399,16
,Representative In The General Assembly 203rd District,17
,Isabella Fitzgerald,17
Isabella Fitzgerald,391,17
Total,391,17
,Representative In The General Assembly 203rd District,18
,Isabella Fitzgerald,18
Isabella Fitzgerald,394,18
Total,394,18
,Representative In The General Assembly 203rd District,19
,Isabella Fitzgerald,19
Isabella Fitzgerald,379,19
Total,379,19
,Representative In The General Assembly 203rd District,20
,Isabella Fitzgerald,20
Isabella Fitzgerald,432,20
Total,432,20
,Representative In The General Assembly 203rd District,21
,Isabella Fitzgerald,21
Isabella Fitzgerald,486,21
Total,486,21
,Representative In The General Assembly 203rd District,22
,Isabella Fitzgerald,22
Isabella Fitzgerald,321,22
Total,321,22
,Representative In The General Assembly 203rd District,23
,Isabella Fitzgerald,23
Isabella Fitzgerald,410,23
Total,410,23
,Representative In The General Assembly 203rd District,24
,Isabella Fitzgerald,24
Isabella Fitzgerald,378,24
Total,378,24
,Representative In The General Assembly 203rd District,25
,Isabella Fitzgerald,25
Isabella Fitzgerald,395,25
Total,395,25
,Representative In The General Assembly 203rd District,26
,Isabella Fitzgerald,26
Isabella Fitzgerald,421,26
Total,421,26
,Representative In The General Assembly 203rd District,27
,Isabella Fitzgerald,27
Isabella Fitzgerald,443,27
Total,443,27
,Representative In The General Assembly 203rd District,28
,Isabella Fitzgerald,28
Isabella Fitzgerald,365,28
Total,365,28
,Representative In The General Assembly 203rd District,29
,Isabella Fitzgerald,29
Isabella Fitzgerald,411,29
Total,411,29
