col_1,col_2,col_3,col_4,division
,Representative In Congress 13th District,Attorney General,,All
,Brendan F Boyle,Josh Shapiro,John Rafferty,All
Brendan F Boyle,5,602,19,All
Josh Shapiro,,14,0,All
John Rafferty,,,66,All
Total,626,616,85,All
,Representative In Congress 13th District,Attorney General,,10
,Brendan F Boyle,Josh Shapiro,John Rafferty,10
Brendan F Boyle,0,314,5,10
Josh Shapiro,,5,0,10
John Rafferty,,,25,10
Total,319,319,30,10
,Representative In Congress 13th District,Attorney General,,20
,Brendan F Boyle,Josh Shapiro,John Rafferty,20
Brendan F Boyle,5,288,14,20
Josh Shapiro,,9,0,20
John Rafferty,,,41,20
Total,307,297,55,20
