col_1,col_2,col_3,col_4,division
,United States Senator,,,All
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Katie Mcginty,"14,614",0,0,All
Pat Toomey,,"7,175",0,All
Edward T Clifford Iii,,,482,All
Total,"14,614","7,175",482,All
,United States Senator,,,1
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,1
Katie Mcginty,344,0,0,1
Pat Toomey,,135,0,1
Edward T Clifford Iii,,,12,1
Total,344,135,12,1
,United States Senator,,,2
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,2
Katie Mcginty,336,0,0,2
Pat Toomey,,163,0,2
Edward T Clifford Iii,,,12,2
Total,336,163,12,2
,United States Senator,,,3
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,3
Katie Mcginty,305,0,0,3
Pat Toomey,,53,0,3
Edward T Clifford Iii,,,7,3
Total,305,53,7,3
,United States Senator,,,4
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,4
Katie Mcginty,227,0,0,4
Pat Toomey,,93,0,4
Edward T Clifford Iii,,,13,4
Total,227,93,13,4
,United States Senator,,,5
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,5
Katie Mcginty,420,0,0,5
Pat Toomey,,265,0,5
Edward T Clifford Iii,,,6,5
Total,420,265,6,5
,United States Senator,,,6
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
Katie Mcginty,306,0,0,6
Pat Toomey,,125,0,6
Edward T Clifford Iii,,,13,6
Total,306,125,13,6
,United States Senator,,,7
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,7
Katie Mcginty,329,0,0,7
Pat Toomey,,142,0,7
Edward T Clifford Iii,,,12,7
Total,329,142,12,7
,United States Senator,,,8
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,8
Katie Mcginty,261,0,0,8
Pat Toomey,,103,0,8
Edward T Clifford Iii,,,9,8
Total,261,103,9,8
,United States Senator,,,9
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,9
Katie Mcginty,335,0,0,9
Pat Toomey,,168,0,9
Edward T Clifford Iii,,,15,9
Total,335,168,15,9
,United States Senator,,,10
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,10
Katie Mcginty,231,0,0,10
Pat Toomey,,114,0,10
Edward T Clifford Iii,,,7,10
Total,231,114,7,10
,United States Senator,,,11
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,11
Katie Mcginty,312,0,0,11
Pat Toomey,,92,0,11
Edward T Clifford Iii,,,13,11
Total,312,92,13,11
,United States Senator,,,12
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,12
Katie Mcginty,263,0,0,12
Pat Toomey,,103,0,12
Edward T Clifford Iii,,,5,12
Total,263,103,5,12
,United States Senator,,,13
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,13
Katie Mcginty,269,0,0,13
Pat Toomey,,118,0,13
Edward T Clifford Iii,,,11,13
Total,269,118,11,13
,United States Senator,,,14
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,14
Katie Mcginty,401,0,0,14
Pat Toomey,,111,0,14
Edward T Clifford Iii,,,7,14
Total,401,111,7,14
,United States Senator,,,15
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,15
Katie Mcginty,350,0,0,15
Pat Toomey,,113,0,15
Edward T Clifford Iii,,,11,15
Total,350,113,11,15
,United States Senator,,,16
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,16
Katie Mcginty,195,0,0,16
Pat Toomey,,127,0,16
Edward T Clifford Iii,,,16,16
Total,195,127,16,16
,United States Senator,,,17
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,17
Katie Mcginty,307,0,0,17
Pat Toomey,,151,0,17
Edward T Clifford Iii,,,18,17
Total,307,151,18,17
,United States Senator,,,18
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,18
Katie Mcginty,252,0,0,18
Pat Toomey,,122,0,18
Edward T Clifford Iii,,,14,18
Total,252,122,14,18
,United States Senator,,,19
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,19
Katie Mcginty,265,0,0,19
Pat Toomey,,108,0,19
Edward T Clifford Iii,,,10,19
Total,265,108,10,19
,United States Senator,,,20
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,20
Katie Mcginty,272,0,0,20
Pat Toomey,,83,0,20
Edward T Clifford Iii,,,4,20
Total,272,83,4,20
,United States Senator,,,21
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,21
Katie Mcginty,282,0,0,21
Pat Toomey,,157,0,21
Edward T Clifford Iii,,,7,21
Total,282,157,7,21
,United States Senator,,,22
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,22
Katie Mcginty,449,0,0,22
Pat Toomey,,240,0,22
Edward T Clifford Iii,,,16,22
Total,449,240,16,22
,United States Senator,,,23
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,23
Katie Mcginty,622,0,0,23
Pat Toomey,,115,0,23
Edward T Clifford Iii,,,13,23
Total,622,115,13,23
,United States Senator,,,24
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,24
Katie Mcginty,650,0,0,24
