col_1,col_2,col_3,division
,Representative In Congress 2nd District,,All
,Dwight Evans,James A Jones,All
Dwight Evans,"8,917",0,All
James A Jones,,131,All
Total,"8,917",131,All
,Representative In Congress 2nd District,,1
,Dwight Evans,James A Jones,1
Dwight Evans,405,0,1
James A Jones,,3,1
Total,405,3,1
,Representative In Congress 2nd District,,2
,Dwight Evans,James A Jones,2
Dwight Evans,458,0,2
James A Jones,,4,2
Total,458,4,2
,Representative In Congress 2nd District,,3
,Dwight Evans,James A Jones,3
Dwight Evans,456,0,3
James A Jones,,8,3
Total,456,8,3
,Representative In Congress 2nd District,,4
,Dwight Evans,James A Jones,4
Dwight Evans,343,0,4
James A Jones,,4,4
Total,343,4,4
,Representative In Congress 2nd District,,5
,Dwight Evans,James A Jones,5
Dwight Evans,428,0,5
James A Jones,,4,5
Total,428,4,5
,Representative In Congress 2nd District,,6
,Dwight Evans,James A Jones,6
Dwight Evans,448,0,6
James A Jones,,6,6
Total,448,6,6
,Representative In Congress 2nd District,,7
,Dwight Evans,James A Jones,7
Dwight Evans,527,0,7
James A Jones,,7,7
Total,527,7,7
,Representative In Congress 2nd District,,8
,Dwight Evans,James A Jones,8
Dwight Evans,448,0,8
James A Jones,,9,8
Total,448,9,8
,Representative In Congress 2nd District,,9
,Dwight Evans,James A Jones,9
Dwight Evans,448,0,9
James A Jones,,8,9
Total,448,8,9
,Representative In Congress 2nd District,,10
,Dwight Evans,James A Jones,10
Dwight Evans,425,0,10
James A Jones,,4,10
Total,425,4,10
,Representative In Congress 2nd District,,11
,Dwight Evans,James A Jones,11
Dwight Evans,438,0,11
James A Jones,,12,11
Total,438,12,11
,Representative In Congress 2nd District,,12
,Dwight Evans,James A Jones,12
Dwight Evans,386,0,12
James A Jones,,8,12
Total,386,8,12
,Representative In Congress 2nd District,,13
,Dwight Evans,James A Jones,13
Dwight Evans,444,0,13
James A Jones,,11,13
Total,444,11,13
,Representative In Congress 2nd District,,14
,Dwight Evans,James A Jones,14
Dwight Evans,391,0,14
James A Jones,,6,14
Total,391,6,14
,Representative In Congress 2nd District,,15
,Dwight Evans,James A Jones,15
Dwight Evans,433,0,15
James A Jones,,7,15
Total,433,7,15
,Representative In Congress 2nd District,,16
,Dwight Evans,James A Jones,16
Dwight Evans,449,0,16
James A Jones,,5,16
Total,449,5,16
,Representative In Congress 2nd District,,17
,Dwight Evans,James A Jones,17
Dwight Evans,388,0,17
James A Jones,,2,17
Total,388,2,17
,Representative In Congress 2nd District,,18
,Dwight Evans,James A Jones,18
Dwight Evans,433,0,18
James A Jones,,5,18
Total,433,5,18
,Representative In Congress 2nd District,,19
,Dwight Evans,James A Jones,19
Dwight Evans,293,0,19
James A Jones,,2,19
Total,293,2,19
,Representative In Congress 2nd District,,20
,Dwight Evans,James A Jones,20
Dwight Evans,480,0,20
James A Jones,,8,20
Total,480,8,20
,Representative In Congress 2nd District,,21
,Dwight Evans,James A Jones,21
Dwight Evans,396,0,21
James A Jones,,8,21
Total,396,8,21
