col_1,col_2,division
,Representative In Congress 13th District,All
,Brendan F Boyle,All
Brendan F Boyle,"7,434",All
Total,"7,434",All
,Representative In Congress 13th District,3
,Brendan F Boyle,3
Brendan F Boyle,393,3
Total,393,3
,Representative In Congress 13th District,4
,Brendan F Boyle,4
Brendan F Boyle,332,4
Total,332,4
,Representative In Congress 13th District,5
,Brendan F Boyle,5
Brendan F Boyle,339,5
Total,339,5
,Representative In Congress 13th District,8
,Brendan F Boyle,8
Brendan F Boyle,393,8
Total,393,8
,Representative In Congress 13th District,9
,Brendan F Boyle,9
Brendan F Boyle,426,9
Total,426,9
,Representative In Congress 13th District,10
,Brendan F Boyle,10
Brendan F Boyle,464,10
Total,464,10
,Representative In Congress 13th District,11
,Brendan F Boyle,11
Brendan F Boyle,377,11
Total,377,11
,Representative In Congress 13th District,12
,Brendan F Boyle,12
Brendan F Boyle,375,12
Total,375,12
,Representative In Congress 13th District,13
,Brendan F Boyle,13
Brendan F Boyle,421,13
Total,421,13
,Representative In Congress 13th District,14
,Brendan F Boyle,14
Brendan F Boyle,393,14
Total,393,14
,Representative In Congress 13th District,15
,Brendan F Boyle,15
Brendan F Boyle,360,15
Total,360,15
,Representative In Congress 13th District,16
,Brendan F Boyle,16
Brendan F Boyle,380,16
Total,380,16
,Representative In Congress 13th District,18
,Brendan F Boyle,18
Brendan F Boyle,432,18
Total,432,18
,Representative In Congress 13th District,19
,Brendan F Boyle,19
Brendan F Boyle,393,19
Total,393,19
,Representative In Congress 13th District,20
,Brendan F Boyle,20
Brendan F Boyle,369,20
Total,369,20
,Representative In Congress 13th District,25
,Brendan F Boyle,25
Brendan F Boyle,387,25
Total,387,25
,Representative In Congress 13th District,26
,Brendan F Boyle,26
Brendan F Boyle,373,26
Total,373,26
,Representative In Congress 13th District,27
,Brendan F Boyle,27
Brendan F Boyle,415,27
Total,415,27
,Representative In Congress 13th District,28
,Brendan F Boyle,28
Brendan F Boyle,412,28
Total,412,28
