col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 190th District,Representative In Congress 2nd District,,All
,Vanessa L Brown,Dwight Evans,James A Jones,All
Vanessa L Brown,245,"27,192",477,All
Dwight Evans,,620,0,All
James A Jones,,,515,All
Total,"27,914","27,812",992,All
