col_1,col_2,division
,Senator In The General Assembly 3rd District,All
,Sharif Street,All
Sharif Street,"6,506",All
Total,"6,506",All
,Senator In The General Assembly 3rd District,3
,Sharif Street,3
Sharif Street,315,3
Total,315,3
,Senator In The General Assembly 3rd District,23
,Sharif Street,23
Sharif Street,642,23
Total,642,23
,Senator In The General Assembly 3rd District,24
,Sharif Street,24
Sharif Street,623,24
Total,623,24
,Senator In The General Assembly 3rd District,25
,Sharif Street,25
Sharif Street,346,25
Total,346,25
,Senator In The General Assembly 3rd District,26
,Sharif Street,26
Sharif Street,284,26
Total,284,26
,Senator In The General Assembly 3rd District,27
,Sharif Street,27
Sharif Street,378,27
Total,378,27
,Senator In The General Assembly 3rd District,28
,Sharif Street,28
Sharif Street,285,28
Total,285,28
,Senator In The General Assembly 3rd District,30
,Sharif Street,30
Sharif Street,451,30
Total,451,30
,Senator In The General Assembly 3rd District,31
,Sharif Street,31
Sharif Street,295,31
Total,295,31
,Senator In The General Assembly 3rd District,32
,Sharif Street,32
Sharif Street,247,32
Total,247,32
,Senator In The General Assembly 3rd District,37
,Sharif Street,37
Sharif Street,291,37
Total,291,37
,Senator In The General Assembly 3rd District,38
,Sharif Street,38
Sharif Street,306,38
Total,306,38
,Senator In The General Assembly 3rd District,39
,Sharif Street,39
Sharif Street,527,39
Total,527,39
,Senator In The General Assembly 3rd District,40
,Sharif Street,40
Sharif Street,417,40
Total,417,40
,Senator In The General Assembly 3rd District,41
,Sharif Street,41
Sharif Street,375,41
Total,375,41
,Senator In The General Assembly 3rd District,42
,Sharif Street,42
Sharif Street,235,42
Total,235,42
,Senator In The General Assembly 3rd District,43
,Sharif Street,43
Sharif Street,241,43
Total,241,43
,Senator In The General Assembly 3rd District,44
,Sharif Street,44
Sharif Street,248,44
Total,248,44
