col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President And Vice President Of The United States,,,,,Representative In The General Assembly 200th District,,All
,Hillary Clinton,Donald J Trump,Jill Stein,Gary Johnson,Darrell L Castle,Chris Rabb,Latryse Mcdowell,All
Hillary Clinton,"1,430",0,0,0,0,"32,014",548,All
Donald J Trump,,114,0,0,0,234,"1,085",All
Jill Stein,,,41,0,0,261,32,All
Gary Johnson,,,,33,0,106,114,All
Darrell L Castle,,,,,5,12,14,All
Chris Rabb,,,,,,294,0,All
Latryse Mcdowell,,,,,,,90,All
Total,"33,992","1,433",334,253,31,"32,921","1,883",All
