col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General,,United States Senator,,,All
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,All
Josh Shapiro,111,0,"4,442",550,79,All
John Rafferty,,56,288,"2,582",55,All
Katie Mcginty,,,173,0,0,All
Pat Toomey,,,,181,0,All
Edward T Clifford Iii,,,,,20,All
Total,"5,182","2,981","4,903","3,313",154,All
,United States Senator,,,Attorney General,,1
,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,John Rafferty,Josh Shapiro,1
Pat Toomey,14,0,0,171,29,1
Katie Mcginty,,6,0,12,135,1
Edward T Clifford Iii,,,2,1,4,1
John Rafferty,,,,2,0,1
Josh Shapiro,,,,,4,1
Total,214,153,7,186,172,1
,Attorney General,,United States Senator,,,2
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,2
Josh Shapiro,4,0,179,22,9,2
John Rafferty,,3,8,82,1,2
Katie Mcginty,,,7,0,0,2
Pat Toomey,,,,8,0,2
Edward T Clifford Iii,,,,,2,2
Total,214,94,194,112,12,2
,United States Senator,,,Attorney General,,3
,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,John Rafferty,Josh Shapiro,3
Pat Toomey,24,0,0,257,62,3
Katie Mcginty,,11,0,32,187,3
Edward T Clifford Iii,,,3,4,14,3
John Rafferty,,,,3,0,3
Josh Shapiro,,,,,4,3
Total,343,230,21,296,267,3
,United States Senator,,,Attorney General,,4
,Pat Toomey,Katie Mcginty,Edward T Clifford Iii,John Rafferty,Josh Shapiro,4
Pat Toomey,8,0,0,211,49,4
Katie Mcginty,,8,0,25,147,4
Edward T Clifford Iii,,,3,8,5,4
John Rafferty,,,,2,0,4
Josh Shapiro,,,,,4,4
Total,268,180,16,246,205,4
,United States Senator,,,Attorney General,,5
,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,Josh Shapiro,John Rafferty,5
Katie Mcginty,15,0,0,176,25,5
Pat Toomey,,13,0,31,166,5
Edward T Clifford Iii,,,2,3,3,5
Josh Shapiro,,,,4,0,5
John Rafferty,,,,,5,5
Total,216,210,8,214,199,5
,Attorney General,,United States Senator,,,6
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,6
Josh Shapiro,3,0,160,23,2,6
John Rafferty,,5,16,122,4,6
Katie Mcginty,,,10,0,0,6
Pat Toomey,,,,10,0,6
Edward T Clifford Iii,,,,,2,6
Total,188,147,186,155,8,6
,Attorney General,,United States Senator,,,7
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,7
Josh Shapiro,2,0,129,19,0,7
John Rafferty,,2,15,115,5,7
Katie Mcginty,,,5,0,0,7
Pat Toomey,,,,12,0,7
Edward T Clifford Iii,,,,,0,7
Total,150,137,149,146,5,7
,Attorney General,,United States Senator,,,8
,Josh Shapiro,John Rafferty,Katie Mcginty,Pat Toomey,Edward T Clifford Iii,8
Josh Shapiro,2,0,226,9,1,8
John Rafferty,,0,5,50,2,8
Katie Mcginty,,,4,0,0,8
Pat Toomey,,,,3,0,8
Edward T Clifford Iii,,,,,0,8
