col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,All
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,All
John Sabatina,12,0,237,14,All
Ross Feinberg,,2,10,166,All
Robert A Brady,,,8,0,All
Deborah Williams,,,,1,All
Total,263,178,255,181,All
,Senator In The General Assembly 5th District,,Representative In Congress 1st District,,18
,John Sabatina,Ross Feinberg,Robert A Brady,Deborah Williams,18
John Sabatina,12,0,237,14,18
Ross Feinberg,,2,10,166,18
Robert A Brady,,,8,0,18
Deborah Williams,,,,1,18
Total,263,178,255,181,18
