col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,United States Senator,,,,Representative In The General Assembly 194th District,,,All
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Pamela Delissio,Sean Stevens,Matt Baltsar,All
Bob Casey Jr,30,0,0,0,"2,900",69,39,All
Lou Barletta,,4,0,0,25,258,10,All
Dale R Kerns Jr,,,0,0,5,2,13,All
Neal Gale,,,,1,13,1,3,All
Pamela Delissio,,,,,3,0,0,All
Sean Stevens,,,,,,2,0,All
Matt Baltsar,,,,,,,0,All
Total,"3,038",297,20,18,"2,946",332,65,All
,United States Senator,,,,Representative In The General Assembly 194th District,,,1
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Pamela Delissio,Sean Stevens,Matt Baltsar,1
Bob Casey Jr,2,0,0,0,217,0,0,1
Lou Barletta,,0,0,0,0,1,0,1
Dale R Kerns Jr,,,0,0,0,0,0,1
Neal Gale,,,,0,0,0,0,1
Pamela Delissio,,,,,1,0,0,1
Sean Stevens,,,,,,0,0,1
Matt Baltsar,,,,,,,0,1
Total,219,1,0,0,218,1,0,1
,United States Senator,,,,Representative In The General Assembly 194th District,,,7
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Pamela Delissio,Sean Stevens,Matt Baltsar,7
Bob Casey Jr,6,0,0,0,301,4,0,7
Lou Barletta,,0,0,0,0,4,0,7
Dale R Kerns Jr,,,0,0,0,0,0,7
Neal Gale,,,,0,0,0,0,7
Pamela Delissio,,,,,1,0,0,7
Sean Stevens,,,,,,1,0,7
Matt Baltsar,,,,,,,0,7
Total,311,4,0,0,302,9,0,7
,United States Senator,,,,Representative In The General Assembly 194th District,,,8
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Pamela Delissio,Sean Stevens,Matt Baltsar,8
Bob Casey Jr,3,0,0,0,285,0,0,8
Lou Barletta,,0,0,0,0,1,0,8
Dale R Kerns Jr,,,0,0,0,0,0,8
Neal Gale,,,,0,0,0,0,8
Pamela Delissio,,,,,1,0,0,8
Sean Stevens,,,,,,0,0,8
Matt Baltsar,,,,,,,0,8
Total,288,1,0,0,286,1,0,8
,United States Senator,,,,Representative In The General Assembly 194th District,,,12
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Pamela Delissio,Sean Stevens,Matt Baltsar,12
Bob Casey Jr,2,0,0,0,259,10,4,12
Lou Barletta,,0,0,0,9,26,0,12
Dale R Kerns Jr,,,0,0,0,0,3,12
Neal Gale,,,,0,2,0,0,12
Pamela Delissio,,,,,0,0,0,12
Sean Stevens,,,,,,0,0,12
Matt Baltsar,,,,,,,0,12
Total,275,35,3,2,270,36,7,12
,United States Senator,,,,Representative In The General Assembly 194th District,,,13
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Pamela Delissio,Sean Stevens,Matt Baltsar,13
Bob Casey Jr,3,0,0,0,335,16,4,13
Lou Barletta,,2,0,0,2,56,3,13
Dale R Kerns Jr,,,0,0,0,1,1,13
Neal Gale,,,,0,1,0,0,13
Pamela Delissio,,,,,0,0,0,13
Sean Stevens,,,,,,0,0,13
Matt Baltsar,,,,,,,0,13
Total,358,63,2,1,338,73,8,13
,United States Senator,,,,Representative In The General Assembly 194th District,,,14
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Pamela Delissio,Sean Stevens,Matt Baltsar,14
Bob Casey Jr,2,0,0,0,329,1,8,14
Lou Barletta,,0,0,0,1,38,1,14
Neal Gale,,,0,0,2,0,2,14
Dale R Kerns Jr,,,,0,0,0,3,14
Pamela Delissio,,,,,0,0,0,14
Sean Stevens,,,,,,0,0,14
Matt Baltsar,,,,,,,0,14
Total,340,40,4,3,332,39,14,14
,United States Senator,,,,Representative In The General Assembly 194th District,,,15
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Pamela Delissio,Sean Stevens,Matt Baltsar,15
Bob Casey Jr,4,0,0,0,361,12,10,15
Lou Barletta,,1,0,0,2,23,1,15
Dale R Kerns Jr,,,0,0,1,0,3,15
Neal Gale,,,,0,3,0,0,15
Pamela Delissio,,,,,0,0,0,15
