col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,,All
,Brendan F Boyle,David Torres,Malcolm Kenyatta,Milton Street,All
Brendan F Boyle,8,0,"1,346",15,All
David Torres,,13,20,95,All
Malcolm Kenyatta,,,2,0,All
Milton Street,,,,1,All
Total,"1,369",128,"1,368",111,All
,Representative In The General Assembly 181st District,,Representative In Congress 2nd District,,15
,Malcolm Kenyatta,Milton Street,Brendan F Boyle,David Torres,15
Malcolm Kenyatta,0,0,390,8,15
Milton Street,,1,2,24,15
Brendan F Boyle,,,2,0,15
David Torres,,,,2,15
Total,398,27,394,34,15
,Representative In The General Assembly 181st District,,Representative In Congress 2nd District,,20
,Malcolm Kenyatta,Milton Street,Brendan F Boyle,David Torres,20
Malcolm Kenyatta,1,0,308,3,20
Milton Street,,0,1,25,20
Brendan F Boyle,,,2,0,20
David Torres,,,,5,20
Total,312,26,311,33,20
,Representative In Congress 2nd District,,Representative In The General Assembly 181st District,,23
,Brendan F Boyle,David Torres,Malcolm Kenyatta,Milton Street,23
Brendan F Boyle,4,0,648,12,23
David Torres,,6,9,46,23
Malcolm Kenyatta,,,1,0,23
Milton Street,,,,0,23
Total,664,61,658,58,23
