col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,All
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,All
Jason T Dawkins,32,"3,484",41,15,5,All
Tom Wolf,,87,0,0,0,All
Scott R Wagner,,,135,0,0,All
Paul Glover,,,,3,0,All
Ken V Krawchuk,,,,,2,All
Total,"3,577","3,571",176,18,7,All
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 179th District,12
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Jason T Dawkins,12
Tom Wolf,7,0,0,0,248,12
Scott R Wagner,,2,0,0,5,12
Ken V Krawchuk,,,0,0,0,12
Paul Glover,,,,0,0,12
Jason T Dawkins,,,,,0,12
Total,255,7,0,0,253,12
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 179th District,13
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Jason T Dawkins,13
Tom Wolf,10,0,0,0,368,13
Scott R Wagner,,12,0,0,2,13
Ken V Krawchuk,,,0,0,0,13
Paul Glover,,,,0,0,13
Jason T Dawkins,,,,,6,13
Total,378,14,0,0,376,13
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 179th District,14
,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,Jason T Dawkins,14
Tom Wolf,10,0,0,0,296,14
Scott R Wagner,,16,0,0,1,14
Paul Glover,,,1,0,2,14
Ken V Krawchuk,,,,0,1,14
Jason T Dawkins,,,,,3,14
Total,306,17,3,1,303,14
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,15
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,15
Jason T Dawkins,2,370,5,1,1,15
Tom Wolf,,5,0,0,0,15
Scott R Wagner,,,27,0,0,15
Paul Glover,,,,1,0,15
Ken V Krawchuk,,,,,0,15
Total,379,375,32,2,1,15
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,16
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,16
Jason T Dawkins,1,252,1,3,1,16
Tom Wolf,,5,0,0,0,16
Scott R Wagner,,,4,0,0,16
Paul Glover,,,,0,0,16
Ken V Krawchuk,,,,,0,16
Total,258,257,5,3,1,16
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 179th District,17
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Jason T Dawkins,17
Tom Wolf,9,0,0,0,267,17
Scott R Wagner,,11,0,0,4,17
Ken V Krawchuk,,,0,0,0,17
Paul Glover,,,,0,0,17
Jason T Dawkins,,,,,2,17
Total,276,15,0,0,273,17
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,18
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,18
Jason T Dawkins,2,273,7,2,1,18
Tom Wolf,,10,0,0,0,18
Scott R Wagner,,,10,0,0,18
Paul Glover,,,,0,0,18
Ken V Krawchuk,,,,,0,18
Total,285,283,17,2,1,18
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,19
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,19
Jason T Dawkins,3,319,11,2,1,19
Tom Wolf,,3,0,0,0,19
Scott R Wagner,,,13,0,0,19
Paul Glover,,,,1,0,19
Ken V Krawchuk,,,,,0,19
Total,336,322,24,3,1,19
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 179th District,20
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Jason T Dawkins,20
Tom Wolf,8,0,0,0,321,20
Scott R Wagner,,7,0,0,0,20
Ken V Krawchuk,,,1,0,0,20
Paul Glover,,,,0,1,20
Jason T Dawkins,,,,,3,20
Total,329,7,1,1,325,20
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,21
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,21
Jason T Dawkins,3,195,1,0,0,21
Tom Wolf,,3,0,0,0,21
Scott R Wagner,,,9,0,0,21
Ken V Krawchuk,,,,0,0,21
Paul Glover,,,,,0,21
Total,199,198,10,0,0,21
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 179th District,24
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Jason T Dawkins,24
Tom Wolf,13,0,0,0,305,24
Scott R Wagner,,21,0,0,2,24
Ken V Krawchuk,,,1,0,0,24
Paul Glover,,,,0,1,24
Jason T Dawkins,,,,,4,24
Total,318,23,1,1,312,24
,Representative In The General Assembly 179th District,Governor And Lieutenant Governor,,,,25
,Jason T Dawkins,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,25
Jason T Dawkins,3,270,2,3,0,25
Tom Wolf,,4,0,0,0,25
Scott R Wagner,,,3,0,0,25
Paul Glover,,,,0,0,25
Ken V Krawchuk,,,,,0,25
Total,278,274,5,3,0,25
