col_1,col_2,col_3,division
,Representative In Congress 5th District,,All
,Mary Gay Scanlon,Pearl Kim,All
Mary Gay Scanlon,"3,826",0,All
Pearl Kim,,"2,848",All
Total,"3,826","2,848",All
,Representative In Congress 5th District,,1
,Pearl Kim,Mary Gay Scanlon,1
Pearl Kim,147,0,1
Mary Gay Scanlon,,132,1
Total,147,132,1
,Representative In Congress 5th District,,2
,Pearl Kim,Mary Gay Scanlon,2
Pearl Kim,244,0,2
Mary Gay Scanlon,,152,2
Total,244,152,2
,Representative In Congress 5th District,,3
,Pearl Kim,Mary Gay Scanlon,3
Pearl Kim,180,0,3
Mary Gay Scanlon,,123,3
Total,180,123,3
,Representative In Congress 5th District,,4
,Pearl Kim,Mary Gay Scanlon,4
Pearl Kim,150,0,4
Mary Gay Scanlon,,110,4
Total,150,110,4
,Representative In Congress 5th District,,5
,Pearl Kim,Mary Gay Scanlon,5
Pearl Kim,139,0,5
Mary Gay Scanlon,,134,5
Total,139,134,5
,Representative In Congress 5th District,,6
,Pearl Kim,Mary Gay Scanlon,6
Pearl Kim,187,0,6
Mary Gay Scanlon,,181,6
Total,187,181,6
,Representative In Congress 5th District,,7
,Mary Gay Scanlon,Pearl Kim,7
Mary Gay Scanlon,142,0,7
Pearl Kim,,120,7
Total,142,120,7
,Representative In Congress 5th District,,8
,Mary Gay Scanlon,Pearl Kim,8
Mary Gay Scanlon,171,0,8
Pearl Kim,,149,8
Total,171,149,8
,Representative In Congress 5th District,,9
,Mary Gay Scanlon,Pearl Kim,9
Mary Gay Scanlon,167,0,9
Pearl Kim,,157,9
Total,167,157,9
,Representative In Congress 5th District,,10
,Mary Gay Scanlon,Pearl Kim,10
Mary Gay Scanlon,154,0,10
Pearl Kim,,61,10
Total,154,61,10
,Representative In Congress 5th District,,11
,Mary Gay Scanlon,Pearl Kim,11
Mary Gay Scanlon,186,0,11
Pearl Kim,,83,11
Total,186,83,11
,Representative In Congress 5th District,,12
,Mary Gay Scanlon,Pearl Kim,12
Mary Gay Scanlon,186,0,12
Pearl Kim,,115,12
Total,186,115,12
,Representative In Congress 5th District,,13
,Mary Gay Scanlon,Pearl Kim,13
Mary Gay Scanlon,162,0,13
Pearl Kim,,94,13
Total,162,94,13
,Representative In Congress 5th District,,14
,Mary Gay Scanlon,Pearl Kim,14
Mary Gay Scanlon,190,0,14
Pearl Kim,,101,14
Total,190,101,14
,Representative In Congress 5th District,,15
,Pearl Kim,Mary Gay Scanlon,15
Pearl Kim,147,0,15
Mary Gay Scanlon,,124,15
Total,147,124,15
,Representative In Congress 5th District,,16
,Mary Gay Scanlon,Pearl Kim,16
Mary Gay Scanlon,224,0,16
Pearl Kim,,67,16
Total,224,67,16
,Representative In Congress 5th District,,17
,Mary Gay Scanlon,Pearl Kim,17
Mary Gay Scanlon,181,0,17
Pearl Kim,,75,17
Total,181,75,17
,Representative In Congress 5th District,,18
,Mary Gay Scanlon,Pearl Kim,18
Mary Gay Scanlon,180,0,18
Pearl Kim,,108,18
Total,180,108,18
,Representative In Congress 5th District,,19
,Mary Gay Scanlon,Pearl Kim,19
Mary Gay Scanlon,178,0,19
Pearl Kim,,109,19
Total,178,109,19
,Representative In Congress 5th District,,20
,Pearl Kim,Mary Gay Scanlon,20
Pearl Kim,73,0,20
Mary Gay Scanlon,,49,20
Total,73,49,20
,Representative In Congress 5th District,,21
,Mary Gay Scanlon,Pearl Kim,21
Mary Gay Scanlon,139,0,21
Pearl Kim,,71,21
Total,139,71,21
,Representative In Congress 5th District,,22
,Mary Gay Scanlon,Pearl Kim,22
Mary Gay Scanlon,196,0,22
Pearl Kim,,42,22
Total,196,42,22
,Representative In Congress 5th District,,23
,Mary Gay Scanlon,Pearl Kim,23
Mary Gay Scanlon,365,0,23
Pearl Kim,,229,23
Total,365,229,23
