col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,All
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,All
Tom Wolf,54,0,0,0,"2,532",271,All
Scott R Wagner,,18,0,0,79,"1,042",All
Ken V Krawchuk,,,3,0,13,20,All
Paul Glover,,,,2,15,6,All
Joe Hohenstein,,,,,27,0,All
Patty Pat Kozlowski,,,,,,13,All
Total,"2,857","1,139",36,23,"2,666","1,352",All
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,1
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,1
Tom Wolf,2,0,0,0,189,15,1
Scott R Wagner,,1,0,0,6,57,1
Ken V Krawchuk,,,0,0,0,0,1
Paul Glover,,,,0,0,0,1
Joe Hohenstein,,,,,2,0,1
Patty Pat Kozlowski,,,,,,1,1
Total,206,64,0,0,197,73,1
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,2
,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,Joe Hohenstein,Patty Pat Kozlowski,2
Tom Wolf,2,0,0,0,262,16,2
Scott R Wagner,,2,0,0,1,55,2
Paul Glover,,,1,0,2,0,2
Ken V Krawchuk,,,,0,2,0,2
Joe Hohenstein,,,,,4,0,2
Patty Pat Kozlowski,,,,,,0,2
Total,280,58,3,2,271,71,2
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,3
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,3
Tom Wolf,6,0,0,0,196,17,3
Scott R Wagner,,1,0,0,9,58,3
Ken V Krawchuk,,,0,0,1,4,3
Paul Glover,,,,0,2,0,3
Joe Hohenstein,,,,,2,0,3
Patty Pat Kozlowski,,,,,,0,3
Total,219,68,5,2,210,79,3
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,6
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,6
Tom Wolf,5,0,0,0,181,12,6
Scott R Wagner,,1,0,0,2,64,6
Ken V Krawchuk,,,0,0,0,2,6
Paul Glover,,,,0,0,0,6
Joe Hohenstein,,,,,1,0,6
Patty Pat Kozlowski,,,,,,0,6
Total,198,67,2,0,184,78,6
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,8
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,8
Tom Wolf,5,0,0,0,128,18,8
Scott R Wagner,,1,0,0,7,62,8
Ken V Krawchuk,,,0,0,1,3,8
Paul Glover,,,,1,2,0,8
Joe Hohenstein,,,,,2,0,8
Patty Pat Kozlowski,,,,,,1,8
Total,151,70,4,3,140,84,8
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,11
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,11
Tom Wolf,5,0,0,0,133,26,11
Scott R Wagner,,1,0,0,6,59,11
Ken V Krawchuk,,,0,0,1,3,11
Paul Glover,,,,0,0,1,11
Joe Hohenstein,,,,,1,0,11
Patty Pat Kozlowski,,,,,,1,11
Total,164,66,4,1,141,90,11
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,12
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,12
Tom Wolf,1,0,0,0,124,9,12
Scott R Wagner,,4,0,0,3,75,12
Ken V Krawchuk,,,0,0,0,1,12
Paul Glover,,,,0,1,0,12
Joe Hohenstein,,,,,0,0,12
Patty Pat Kozlowski,,,,,,1,12
Total,134,82,1,1,128,86,12
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,18
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,18
Tom Wolf,3,0,0,0,115,16,18
Scott R Wagner,,2,0,0,8,60,18
Ken V Krawchuk,,,0,0,0,2,18
Paul Glover,,,,0,1,0,18
Joe Hohenstein,,,,,0,0,18
Patty Pat Kozlowski,,,,,,1,18
Total,134,70,2,1,124,79,18
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,19
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,19
Tom Wolf,1,0,0,0,85,16,19
Scott R Wagner,,0,0,0,2,60,19
Ken V Krawchuk,,,1,0,0,0,19
Paul Glover,,,,0,0,1,19
Joe Hohenstein,,,,,1,0,19
Patty Pat Kozlowski,,,,,,2,19
Total,102,62,1,1,88,79,19
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,20
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,20
Tom Wolf,3,0,0,0,114,14,20
Scott R Wagner,,0,0,0,2,57,20
Ken V Krawchuk,,,0,0,0,1,20
Paul Glover,,,,0,1,0,20
Joe Hohenstein,,,,,0,0,20
Patty Pat Kozlowski,,,,,,1,20
Total,131,59,1,1,117,73,20
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,21
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Joe Hohenstein,Patty Pat Kozlowski,21
Tom Wolf,3,0,0,0,140,20,21
Scott R Wagner,,0,0,0,3,66,21
Ken V Krawchuk,,,0,0,1,1,21
Paul Glover,,,,0,1,1,21
Joe Hohenstein,,,,,2,0,21
Patty Pat Kozlowski,,,,,,1,21
Total,163,69,2,2,147,89,21
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 177th District,,22
,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,Joe Hohenstein,Patty Pat Kozlowski,22
Tom Wolf,3,0,0,0,113,12,22
Scott R Wagner,,1,0,0,7,38,22
