col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,All
,Christine M Tartaglione,Brendan F Boyle,David Torres,All
Christine M Tartaglione,58,"5,853",296,All
Brendan F Boyle,,93,0,All
David Torres,,,531,All
Total,"6,207","5,946",827,All
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,1
,Christine M Tartaglione,Brendan F Boyle,David Torres,1
Christine M Tartaglione,2,228,7,1
Brendan F Boyle,,3,0,1
David Torres,,,16,1
Total,237,231,23,1
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,2
,Christine M Tartaglione,Brendan F Boyle,David Torres,2
Christine M Tartaglione,2,225,9,2
Brendan F Boyle,,6,0,2
David Torres,,,3,2
Total,236,231,12,2
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,3
,Christine M Tartaglione,Brendan F Boyle,David Torres,3
Christine M Tartaglione,1,201,8,3
Brendan F Boyle,,8,0,3
David Torres,,,23,3
Total,210,209,31,3
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,4
,Christine M Tartaglione,Brendan F Boyle,David Torres,4
Christine M Tartaglione,3,281,12,4
Brendan F Boyle,,1,0,4
David Torres,,,15,4
Total,296,282,27,4
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,5
,Christine M Tartaglione,Brendan F Boyle,David Torres,5
Christine M Tartaglione,3,192,10,5
Brendan F Boyle,,4,0,5
David Torres,,,18,5
Total,205,196,28,5
,Representative In Congress 2nd District,,Senator In The General Assembly 2nd District,6
,Brendan F Boyle,David Torres,Christine M Tartaglione,6
Brendan F Boyle,11,0,250,6
David Torres,,18,10,6
Christine M Tartaglione,,,1,6
Total,261,28,261,6
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,7
,Christine M Tartaglione,Brendan F Boyle,David Torres,7
Christine M Tartaglione,1,270,10,7
Brendan F Boyle,,3,0,7
David Torres,,,22,7
Total,281,273,32,7
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,8
,Christine M Tartaglione,Brendan F Boyle,David Torres,8
Christine M Tartaglione,2,284,12,8
Brendan F Boyle,,2,0,8
David Torres,,,15,8
Total,298,286,27,8
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,9
,Christine M Tartaglione,Brendan F Boyle,David Torres,9
Christine M Tartaglione,5,166,2,9
Brendan F Boyle,,2,0,9
David Torres,,,18,9
Total,173,168,20,9
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,10
,Christine M Tartaglione,Brendan F Boyle,David Torres,10
Christine M Tartaglione,3,241,6,10
Brendan F Boyle,,1,0,10
David Torres,,,9,10
Total,250,242,15,10
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,11
,Christine M Tartaglione,Brendan F Boyle,David Torres,11
Christine M Tartaglione,0,325,14,11
Brendan F Boyle,,4,0,11
David Torres,,,12,11
Total,339,329,26,11
,Senator In The General Assembly 2nd District,Representative In Congress 2nd District,,12
,Christine M Tartaglione,Brendan F Boyle,David Torres,12
Christine M Tartaglione,3,235,6,12
Brendan F Boyle,,3,0,12
David Torres,,,16,12
