col_1,col_2,division
,Representative In The General Assembly 203rd District,All
,Isabella Fitzgerald,All
Isabella Fitzgerald,"7,550",All
Total,"7,550",All
,Representative In The General Assembly 203rd District,4
,Isabella Fitzgerald,4
Isabella Fitzgerald,248,4
Total,248,4
,Representative In The General Assembly 203rd District,5
,Isabella Fitzgerald,5
Isabella Fitzgerald,263,5
Total,263,5
,Representative In The General Assembly 203rd District,6
,Isabella Fitzgerald,6
Isabella Fitzgerald,528,6
Total,528,6
,Representative In The General Assembly 203rd District,8
,Isabella Fitzgerald,8
Isabella Fitzgerald,307,8
Total,307,8
,Representative In The General Assembly 203rd District,9
,Isabella Fitzgerald,9
Isabella Fitzgerald,287,9
Total,287,9
,Representative In The General Assembly 203rd District,10
,Isabella Fitzgerald,10
Isabella Fitzgerald,314,10
Total,314,10
,Representative In The General Assembly 203rd District,11
,Isabella Fitzgerald,11
Isabella Fitzgerald,296,11
Total,296,11
,Representative In The General Assembly 203rd District,12
,Isabella Fitzgerald,12
Isabella Fitzgerald,267,12
Total,267,12
,Representative In The General Assembly 203rd District,13
,Isabella Fitzgerald,13
Isabella Fitzgerald,340,13
Total,340,13
,Representative In The General Assembly 203rd District,14
,Isabella Fitzgerald,14
Isabella Fitzgerald,313,14
Total,313,14
,Representative In The General Assembly 203rd District,15
,Isabella Fitzgerald,15
Isabella Fitzgerald,283,15
Total,283,15
,Representative In The General Assembly 203rd District,16
,Isabella Fitzgerald,16
Isabella Fitzgerald,128,16
Total,128,16
,Representative In The General Assembly 203rd District,17
,Isabella Fitzgerald,17
Isabella Fitzgerald,316,17
Total,316,17
,Representative In The General Assembly 203rd District,18
,Isabella Fitzgerald,18
Isabella Fitzgerald,318,18
Total,318,18
,Representative In The General Assembly 203rd District,19
,Isabella Fitzgerald,19
Isabella Fitzgerald,317,19
Total,317,19
,Representative In The General Assembly 203rd District,20
,Isabella Fitzgerald,20
Isabella Fitzgerald,308,20
Total,308,20
,Representative In The General Assembly 203rd District,21
,Isabella Fitzgerald,21
Isabella Fitzgerald,435,21
Total,435,21
,Representative In The General Assembly 203rd District,22
,Isabella Fitzgerald,22
Isabella Fitzgerald,288,22
Total,288,22
,Representative In The General Assembly 203rd District,23
,Isabella Fitzgerald,23
Isabella Fitzgerald,360,23
Total,360,23
,Representative In The General Assembly 203rd District,24
,Isabella Fitzgerald,24
Isabella Fitzgerald,248,24
Total,248,24
,Representative In The General Assembly 203rd District,25
,Isabella Fitzgerald,25
Isabella Fitzgerald,360,25
Total,360,25
,Representative In The General Assembly 203rd District,26
,Isabella Fitzgerald,26
Isabella Fitzgerald,303,26
Total,303,26
,Representative In The General Assembly 203rd District,27
,Isabella Fitzgerald,27
Isabella Fitzgerald,377,27
Total,377,27
,Representative In The General Assembly 203rd District,28
,Isabella Fitzgerald,28
Isabella Fitzgerald,346,28
Total,346,28
