col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator,,,,Representative In The General Assembly 191st District,All
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joanna E Mcclinton,All
Bob Casey Jr,121,0,0,0,"7,068",All
Lou Barletta,,43,0,0,23,All
Neal Gale,,,2,0,15,All
Dale R Kerns Jr,,,,1,9,All
Joanna E Mcclinton,,,,,57,All
Total,"7,189",66,17,10,"7,172",All
,Representative In The General Assembly 191st District,United States Senator,,,,1
,Joanna E Mcclinton,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,1
Joanna E Mcclinton,5,277,1,0,0,1
Bob Casey Jr,,4,0,0,0,1
Lou Barletta,,,0,0,0,1
Dale R Kerns Jr,,,,0,0,1
Neal Gale,,,,,0,1
Total,283,281,1,0,0,1
,United States Senator,,,,Representative In The General Assembly 191st District,2
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,2
Bob Casey Jr,4,0,0,0,310,2
Lou Barletta,,2,0,0,1,2
Dale R Kerns Jr,,,0,0,0,2
Neal Gale,,,,0,0,2
Joanna E Mcclinton,,,,,2,2
Total,314,3,0,0,313,2
,United States Senator,,,,Representative In The General Assembly 191st District,3
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joanna E Mcclinton,3
Bob Casey Jr,9,0,0,0,355,3
Lou Barletta,,2,0,0,1,3
Neal Gale,,,1,0,1,3
Dale R Kerns Jr,,,,0,0,3
Joanna E Mcclinton,,,,,2,3
Total,364,3,2,0,359,3
,United States Senator,,,,Representative In The General Assembly 191st District,4
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,4
Bob Casey Jr,4,0,0,0,370,4
Lou Barletta,,5,0,0,0,4
Dale R Kerns Jr,,,0,0,1,4
Neal Gale,,,,0,0,4
Joanna E Mcclinton,,,,,2,4
Total,374,5,1,0,373,4
,United States Senator,,,,Representative In The General Assembly 191st District,5
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,5
Bob Casey Jr,8,0,0,0,253,5
Lou Barletta,,0,0,0,2,5
Dale R Kerns Jr,,,0,0,0,5
Neal Gale,,,,0,0,5
Joanna E Mcclinton,,,,,2,5
Total,261,2,0,0,257,5
,Representative In The General Assembly 191st District,United States Senator,,,,6
,Joanna E Mcclinton,Bob Casey Jr,Dale R Kerns Jr,Lou Barletta,Neal Gale,6
Joanna E Mcclinton,5,329,0,0,1,6
Bob Casey Jr,,3,0,0,0,6
Dale R Kerns Jr,,,1,0,0,6
Lou Barletta,,,,1,0,6
Neal Gale,,,,,0,6
Total,335,332,1,1,1,6
,United States Senator,,,,Representative In The General Assembly 191st District,7
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,7
Bob Casey Jr,13,0,0,0,257,7
Lou Barletta,,2,0,0,0,7
Dale R Kerns Jr,,,0,0,1,7
Neal Gale,,,,0,1,7
Joanna E Mcclinton,,,,,0,7
Total,270,2,1,1,259,7
,United States Senator,,,,Representative In The General Assembly 191st District,8
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,8
Bob Casey Jr,5,0,0,0,314,8
Lou Barletta,,3,0,0,3,8
Dale R Kerns Jr,,,0,0,0,8
Neal Gale,,,,0,0,8
Joanna E Mcclinton,,,,,1,8
Total,319,6,0,0,318,8
,United States Senator,,,,Representative In The General Assembly 191st District,9
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joanna E Mcclinton,9
Bob Casey Jr,7,0,0,0,379,9
Lou Barletta,,4,0,0,1,9
Neal Gale,,,0,0,1,9
Dale R Kerns Jr,,,,0,0,9
Joanna E Mcclinton,,,,,1,9
Total,386,5,1,0,382,9
,United States Senator,,,,Representative In The General Assembly 191st District,10
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,10
Bob Casey Jr,5,0,0,0,298,10
Lou Barletta,,3,0,0,0,10
Dale R Kerns Jr,,,0,0,0,10
Neal Gale,,,,0,0,10
Joanna E Mcclinton,,,,,2,10
Total,303,3,0,0,300,10
,Representative In The General Assembly 191st District,United States Senator,,,,11
,Joanna E Mcclinton,Bob Casey Jr,Neal Gale,Dale R Kerns Jr,Lou Barletta,11
Joanna E Mcclinton,4,375,1,0,0,11
Bob Casey Jr,,3,0,0,0,11
Neal Gale,,,0,0,0,11
Dale R Kerns Jr,,,,0,0,11
Lou Barletta,,,,,0,11
Total,380,378,1,0,0,11
,United States Senator,,,,Representative In The General Assembly 191st District,12
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,12
Bob Casey Jr,5,0,0,0,311,12
Lou Barletta,,0,0,0,1,12
Dale R Kerns Jr,,,0,0,0,12
Neal Gale,,,,0,0,12
Joanna E Mcclinton,,,,,1,12
Total,316,1,0,0,313,12
,Representative In The General Assembly 191st District,United States Senator,,,,13
,Joanna E Mcclinton,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,13
Joanna E Mcclinton,4,268,3,1,0,13
Bob Casey Jr,,1,0,0,0,13
Lou Barletta,,,0,0,0,13
Dale R Kerns Jr,,,,0,0,13
Neal Gale,,,,,0,13
Total,276,269,3,1,0,13
,United States Senator,,,,Representative In The General Assembly 191st District,14
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,14
Bob Casey Jr,8,0,0,0,338,14
Lou Barletta,,1,0,0,1,14
Dale R Kerns Jr,,,0,0,0,14
Neal Gale,,,,0,0,14
Joanna E Mcclinton,,,,,2,14
Total,346,2,0,0,341,14
,Representative In The General Assembly 191st District,United States Senator,,,,15
,Joanna E Mcclinton,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,15
Joanna E Mcclinton,3,325,1,2,1,15
Bob Casey Jr,,4,0,0,0,15
Lou Barletta,,,1,0,0,15
Neal Gale,,,,0,0,15
Dale R Kerns Jr,,,,,0,15
Total,332,329,2,2,1,15
,United States Senator,,,,Representative In The General Assembly 191st District,16
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joanna E Mcclinton,16
Bob Casey Jr,8,0,0,0,388,16
Lou Barletta,,2,0,0,1,16
Dale R Kerns Jr,,,0,0,0,16
Neal Gale,,,,0,0,16
