col_1,col_2,division
,Representative In The General Assembly 200th District,All
,Chris Rabb,All
Chris Rabb,"7,924",All
Total,"7,924",All
,Representative In The General Assembly 200th District,1
,Chris Rabb,1
Chris Rabb,473,1
Total,473,1
,Representative In The General Assembly 200th District,2
,Chris Rabb,2
Chris Rabb,439,2
Total,439,2
,Representative In The General Assembly 200th District,3
,Chris Rabb,3
Chris Rabb,542,3
Total,542,3
,Representative In The General Assembly 200th District,4
,Chris Rabb,4
Chris Rabb,417,4
Total,417,4
,Representative In The General Assembly 200th District,5
,Chris Rabb,5
Chris Rabb,462,5
Total,462,5
,Representative In The General Assembly 200th District,6
,Chris Rabb,6
Chris Rabb,507,6
Total,507,6
,Representative In The General Assembly 200th District,7
,Chris Rabb,7
Chris Rabb,410,7
Total,410,7
,Representative In The General Assembly 200th District,8
,Chris Rabb,8
Chris Rabb,256,8
Total,256,8
,Representative In The General Assembly 200th District,9
,Chris Rabb,9
Chris Rabb,604,9
Total,604,9
,Representative In The General Assembly 200th District,10
,Chris Rabb,10
Chris Rabb,569,10
Total,569,10
,Representative In The General Assembly 200th District,11
,Chris Rabb,11
Chris Rabb,624,11
Total,624,11
,Representative In The General Assembly 200th District,12
,Chris Rabb,12
Chris Rabb,543,12
Total,543,12
,Representative In The General Assembly 200th District,13
,Chris Rabb,13
Chris Rabb,483,13
Total,483,13
,Representative In The General Assembly 200th District,14
,Chris Rabb,14
Chris Rabb,390,14
Total,390,14
,Representative In The General Assembly 200th District,15
,Chris Rabb,15
Chris Rabb,458,15
Total,458,15
,Representative In The General Assembly 200th District,16
,Chris Rabb,16
Chris Rabb,422,16
Total,422,16
,Representative In The General Assembly 200th District,17
,Chris Rabb,17
Chris Rabb,325,17
Total,325,17
