col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,All
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,All
Dwight Evans,125,0,"14,949",474,All
Bryan E Leib,,724,522,"1,147",All
Brian Sims,,,42,0,All
James Mcdevitt,,,,17,All
Total,"15,548","2,393","15,513","1,638",All
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,1
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,1
Dwight Evans,3,0,412,13,1
Bryan E Leib,,14,8,22,1
Brian Sims,,,0,0,1
James Mcdevitt,,,,0,1
Total,428,44,420,35,1
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,2
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,2
Brian Sims,1,0,389,12,2
James Mcdevitt,,0,7,37,2
Dwight Evans,,,4,0,2
Bryan E Leib,,,,24,2
Total,402,44,400,73,2
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,3
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,3
Dwight Evans,4,0,567,20,3
Bryan E Leib,,14,18,47,3
Brian Sims,,,0,0,3
James Mcdevitt,,,,1,3
Total,591,79,585,68,3
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,4
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,4
Dwight Evans,2,0,468,27,4
Bryan E Leib,,11,20,41,4
Brian Sims,,,1,0,4
James Mcdevitt,,,,0,4
Total,497,72,489,68,4
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,5
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,5
Dwight Evans,6,0,729,21,5
Bryan E Leib,,29,24,72,5
Brian Sims,,,0,0,5
James Mcdevitt,,,,1,5
Total,756,125,753,94,5
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,6
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,6
Brian Sims,0,0,379,15,6
James Mcdevitt,,0,10,30,6
Dwight Evans,,,4,0,6
Bryan E Leib,,,,36,6
Total,394,40,393,81,6
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,7
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,7
Dwight Evans,8,0,445,13,7
Bryan E Leib,,30,10,23,7
Brian Sims,,,3,0,7
James Mcdevitt,,,,1,7
Total,466,63,458,37,7
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,8
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,8
Dwight Evans,4,0,456,17,8
Bryan E Leib,,20,17,38,8
Brian Sims,,,1,0,8
James Mcdevitt,,,,0,8
Total,477,75,474,55,8
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,9
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,9
Dwight Evans,6,0,543,23,9
Bryan E Leib,,16,24,27,9
Brian Sims,,,0,0,9
James Mcdevitt,,,,0,9
Total,572,67,567,50,9
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,10
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,10
Brian Sims,3,0,520,24,10
James Mcdevitt,,0,12,39,10
Dwight Evans,,,4,0,10
Bryan E Leib,,,,40,10
Total,547,51,536,103,10
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,11
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,11
Brian Sims,1,0,398,16,11
James Mcdevitt,,1,13,41,11
Dwight Evans,,,0,0,11
Bryan E Leib,,,,15,11
Total,415,55,411,72,11
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,12
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,12
Dwight Evans,2,0,444,15,12
Bryan E Leib,,19,14,27,12
Brian Sims,,,1,0,12
James Mcdevitt,,,,0,12
Total,461,60,459,42,12
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,13
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,13
Dwight Evans,1,0,342,12,13
Bryan E Leib,,17,9,22,13
Brian Sims,,,2,0,13
James Mcdevitt,,,,1,13
Total,355,48,353,35,13
,Representative In Congress 3rd District,,Representative In The General Assembly 182nd District,,14
,Dwight Evans,Bryan E Leib,Brian Sims,James Mcdevitt,14
Dwight Evans,3,0,614,31,14
Bryan E Leib,,14,18,43,14
Brian Sims,,,4,0,14
James Mcdevitt,,,,2,14
Total,648,75,636,76,14
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,15
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,15
Brian Sims,2,0,666,30,15
James Mcdevitt,,0,29,60,15
Dwight Evans,,,3,0,15
Bryan E Leib,,,,36,15
Total,698,89,698,126,15
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,16
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,16
Brian Sims,3,0,562,11,16
James Mcdevitt,,0,3,23,16
Dwight Evans,,,5,0,16
Bryan E Leib,,,,55,16
Total,576,26,570,89,16
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,17
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,17
Brian Sims,0,0,412,25,17
James Mcdevitt,,0,17,45,17
Dwight Evans,,,2,0,17
Bryan E Leib,,,,39,17
Total,437,62,431,109,17
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,18
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,18
Brian Sims,6,0,569,21,18
James Mcdevitt,,0,16,47,18
Dwight Evans,,,7,0,18
Bryan E Leib,,,,33,18
Total,596,63,592,101,18
,Representative In The General Assembly 182nd District,,Representative In Congress 3rd District,,19
,Brian Sims,James Mcdevitt,Dwight Evans,Bryan E Leib,19
Brian Sims,1,0,442,16,19
James Mcdevitt,,1,14,27,19
Dwight Evans,,,3,0,19
Bryan E Leib,,,,16,19
