col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,All
,Stephen Kinsey,Dwight Evans,Bryan E Leib,All
Stephen Kinsey,66,"8,035",81,All
Dwight Evans,,77,0,All
Bryan E Leib,,,100,All
Total,"8,182","8,112",181,All
,Representative In Congress 3rd District,,Representative In The General Assembly 201st District,1
,Dwight Evans,Bryan E Leib,Stephen Kinsey,1
Dwight Evans,4,0,288,1
Bryan E Leib,,0,1,1
Stephen Kinsey,,,0,1
Total,292,1,289,1
,Representative In Congress 3rd District,,Representative In The General Assembly 201st District,2
,Dwight Evans,Bryan E Leib,Stephen Kinsey,2
Dwight Evans,6,0,347,2
Bryan E Leib,,1,1,2
Stephen Kinsey,,,1,2
Total,353,2,349,2
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,3
,Stephen Kinsey,Dwight Evans,Bryan E Leib,3
Stephen Kinsey,2,283,1,3
Dwight Evans,,2,0,3
Bryan E Leib,,,2,3
Total,286,285,3,3
,Representative In Congress 3rd District,,Representative In The General Assembly 201st District,4
,Dwight Evans,Bryan E Leib,Stephen Kinsey,4
Dwight Evans,3,0,491,4
Bryan E Leib,,3,1,4
Stephen Kinsey,,,1,4
Total,494,4,493,4
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,5
,Stephen Kinsey,Dwight Evans,Bryan E Leib,5
Stephen Kinsey,2,383,4,5
Dwight Evans,,2,0,5
Bryan E Leib,,,4,5
Total,389,385,8,5
,Representative In Congress 3rd District,,Representative In The General Assembly 201st District,6
,Dwight Evans,Bryan E Leib,Stephen Kinsey,6
Dwight Evans,3,0,218,6
Bryan E Leib,,0,0,6
Stephen Kinsey,,,1,6
Total,221,0,219,6
,Representative In Congress 3rd District,,Representative In The General Assembly 201st District,7
,Dwight Evans,Bryan E Leib,Stephen Kinsey,7
Dwight Evans,2,0,256,7
Bryan E Leib,,1,0,7
Stephen Kinsey,,,0,7
Total,258,1,256,7
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,8
,Stephen Kinsey,Dwight Evans,Bryan E Leib,8
Stephen Kinsey,4,297,2,8
Dwight Evans,,4,0,8
Bryan E Leib,,,3,8
Total,303,301,5,8
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,9
,Stephen Kinsey,Dwight Evans,Bryan E Leib,9
Stephen Kinsey,1,236,1,9
Dwight Evans,,0,0,9
Bryan E Leib,,,2,9
Total,238,236,3,9
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,10
,Stephen Kinsey,Dwight Evans,Bryan E Leib,10
Stephen Kinsey,5,482,0,10
Dwight Evans,,4,0,10
Bryan E Leib,,,3,10
Total,487,486,3,10
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,11
,Stephen Kinsey,Dwight Evans,Bryan E Leib,11
Stephen Kinsey,1,288,1,11
Dwight Evans,,0,0,11
Bryan E Leib,,,3,11
Total,290,288,4,11
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,12
,Stephen Kinsey,Dwight Evans,Bryan E Leib,12
Stephen Kinsey,1,315,2,12
Dwight Evans,,1,0,12
Bryan E Leib,,,1,12
Total,318,316,3,12
,Representative In Congress 3rd District,,Representative In The General Assembly 201st District,13
,Dwight Evans,Bryan E Leib,Stephen Kinsey,13
Dwight Evans,3,0,334,13
Bryan E Leib,,2,1,13
Stephen Kinsey,,,2,13
Total,337,3,337,13
,Representative In Congress 3rd District,,Representative In The General Assembly 201st District,14
,Dwight Evans,Bryan E Leib,Stephen Kinsey,14
Dwight Evans,7,0,210,14
Bryan E Leib,,1,0,14
Stephen Kinsey,,,0,14
Total,217,1,210,14
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,15
,Stephen Kinsey,Dwight Evans,Bryan E Leib,15
Stephen Kinsey,0,228,5,15
Dwight Evans,,4,0,15
Bryan E Leib,,,9,15
Total,233,232,14,15
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,16
,Stephen Kinsey,Dwight Evans,Bryan E Leib,16
Stephen Kinsey,5,263,3,16
Dwight Evans,,3,0,16
Bryan E Leib,,,2,16
Total,271,266,5,16
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,17
,Stephen Kinsey,Dwight Evans,Bryan E Leib,17
Stephen Kinsey,5,504,7,17
Dwight Evans,,7,0,17
Bryan E Leib,,,14,17
Total,516,511,21,17
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,18
,Stephen Kinsey,Dwight Evans,Bryan E Leib,18
Stephen Kinsey,3,327,4,18
Dwight Evans,,3,0,18
Bryan E Leib,,,10,18
Total,334,330,14,18
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,19
,Stephen Kinsey,Dwight Evans,Bryan E Leib,19
Stephen Kinsey,7,443,10,19
Dwight Evans,,6,0,19
Bryan E Leib,,,5,19
Total,460,449,15,19
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,20
,Stephen Kinsey,Dwight Evans,Bryan E Leib,20
Stephen Kinsey,0,187,13,20
Dwight Evans,,2,0,20
Bryan E Leib,,,6,20
Total,200,189,19,20
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,21
,Stephen Kinsey,Dwight Evans,Bryan E Leib,21
Stephen Kinsey,4,378,9,21
Dwight Evans,,3,0,21
Bryan E Leib,,,8,21
Total,391,381,17,21
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,22
,Stephen Kinsey,Dwight Evans,Bryan E Leib,22
Stephen Kinsey,3,359,3,22
Dwight Evans,,1,0,22
Bryan E Leib,,,10,22
Total,365,360,13,22
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,23
,Stephen Kinsey,Dwight Evans,Bryan E Leib,23
Stephen Kinsey,12,296,4,23
Dwight Evans,,2,0,23
Bryan E Leib,,,1,23
Total,312,298,5,23
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,24
,Stephen Kinsey,Dwight Evans,Bryan E Leib,24
Stephen Kinsey,1,286,3,24
Dwight Evans,,2,0,24
Bryan E Leib,,,4,24
Total,290,288,7,24
,Representative In The General Assembly 201st District,Representative In Congress 3rd District,,25
,Stephen Kinsey,Dwight Evans,Bryan E Leib,25
Stephen Kinsey,5,336,5,25
Dwight Evans,,3,0,25
Bryan E Leib,,,5,25
Total,346,339,10,25
