col_1,col_2,col_3,division
,Representative In The General Assembly 182nd District,,All
,Brian Sims,James Mcdevitt,All
Brian Sims,"15,513",0,All
James Mcdevitt,,"1,638",All
Total,"15,513","1,638",All
,Representative In The General Assembly 182nd District,,1
,Brian Sims,James Mcdevitt,1
Brian Sims,420,0,1
James Mcdevitt,,35,1
Total,420,35,1
,Representative In The General Assembly 182nd District,,2
,Brian Sims,James Mcdevitt,2
Brian Sims,402,0,2
James Mcdevitt,,44,2
Total,402,44,2
,Representative In The General Assembly 182nd District,,3
,Brian Sims,James Mcdevitt,3
Brian Sims,585,0,3
James Mcdevitt,,68,3
Total,585,68,3
,Representative In The General Assembly 182nd District,,4
,Brian Sims,James Mcdevitt,4
Brian Sims,489,0,4
James Mcdevitt,,68,4
Total,489,68,4
,Representative In The General Assembly 182nd District,,5
,Brian Sims,James Mcdevitt,5
Brian Sims,753,0,5
James Mcdevitt,,94,5
Total,753,94,5
,Representative In The General Assembly 182nd District,,6
,Brian Sims,James Mcdevitt,6
Brian Sims,394,0,6
James Mcdevitt,,40,6
Total,394,40,6
,Representative In The General Assembly 182nd District,,7
,Brian Sims,James Mcdevitt,7
Brian Sims,458,0,7
James Mcdevitt,,37,7
Total,458,37,7
,Representative In The General Assembly 182nd District,,8
,Brian Sims,James Mcdevitt,8
Brian Sims,474,0,8
James Mcdevitt,,55,8
Total,474,55,8
,Representative In The General Assembly 182nd District,,9
,Brian Sims,James Mcdevitt,9
Brian Sims,567,0,9
James Mcdevitt,,50,9
Total,567,50,9
,Representative In The General Assembly 182nd District,,10
,Brian Sims,James Mcdevitt,10
Brian Sims,547,0,10
James Mcdevitt,,51,10
Total,547,51,10
,Representative In The General Assembly 182nd District,,11
,Brian Sims,James Mcdevitt,11
Brian Sims,415,0,11
James Mcdevitt,,55,11
Total,415,55,11
,Representative In The General Assembly 182nd District,,12
,Brian Sims,James Mcdevitt,12
Brian Sims,459,0,12
James Mcdevitt,,42,12
Total,459,42,12
,Representative In The General Assembly 182nd District,,13
,Brian Sims,James Mcdevitt,13
Brian Sims,353,0,13
James Mcdevitt,,35,13
Total,353,35,13
,Representative In The General Assembly 182nd District,,14
,Brian Sims,James Mcdevitt,14
Brian Sims,636,0,14
James Mcdevitt,,76,14
Total,636,76,14
,Representative In The General Assembly 182nd District,,15
,Brian Sims,James Mcdevitt,15
Brian Sims,698,0,15
James Mcdevitt,,89,15
Total,698,89,15
,Representative In The General Assembly 182nd District,,16
,Brian Sims,James Mcdevitt,16
Brian Sims,576,0,16
James Mcdevitt,,26,16
Total,576,26,16
,Representative In The General Assembly 182nd District,,17
,Brian Sims,James Mcdevitt,17
Brian Sims,437,0,17
James Mcdevitt,,62,17
Total,437,62,17
,Representative In The General Assembly 182nd District,,18
,Brian Sims,James Mcdevitt,18
Brian Sims,596,0,18
James Mcdevitt,,63,18
Total,596,63,18
,Representative In The General Assembly 182nd District,,19
,Brian Sims,James Mcdevitt,19
Brian Sims,459,0,19
James Mcdevitt,,42,19
Total,459,42,19
,Representative In The General Assembly 182nd District,,20
,Brian Sims,James Mcdevitt,20
Brian Sims,300,0,20
James Mcdevitt,,44,20
Total,300,44,20
,Representative In The General Assembly 182nd District,,21
,Brian Sims,James Mcdevitt,21
Brian Sims,362,0,21
James Mcdevitt,,43,21
Total,362,43,21
,Representative In The General Assembly 182nd District,,22
,Brian Sims,James Mcdevitt,22
Brian Sims,291,0,22
James Mcdevitt,,40,22
Total,291,40,22
,Representative In The General Assembly 182nd District,,23
,Brian Sims,James Mcdevitt,23
Brian Sims,532,0,23
James Mcdevitt,,59,23
Total,532,59,23
,Representative In The General Assembly 182nd District,,24
,Brian Sims,James Mcdevitt,24
Brian Sims,859,0,24
James Mcdevitt,,85,24
Total,859,85,24
,Representative In The General Assembly 182nd District,,25
,Brian Sims,James Mcdevitt,25
Brian Sims,596,0,25
James Mcdevitt,,62,25
Total,596,62,25
,Representative In The General Assembly 182nd District,,26
,Brian Sims,James Mcdevitt,26
Brian Sims,842,0,26
James Mcdevitt,,89,26
Total,842,89,26
,Representative In The General Assembly 182nd District,,27
,Brian Sims,James Mcdevitt,27
Brian Sims,366,0,27
James Mcdevitt,,31,27
Total,366,31,27
,Representative In The General Assembly 182nd District,,28
,Brian Sims,James Mcdevitt,28
Brian Sims,454,0,28
James Mcdevitt,,32,28
Total,454,32,28
,Representative In The General Assembly 182nd District,,29
,Brian Sims,James Mcdevitt,29
Brian Sims,596,0,29
James Mcdevitt,,60,29
Total,596,60,29
,Representative In The General Assembly 182nd District,,30
,Brian Sims,James Mcdevitt,30
Brian Sims,597,0,30
James Mcdevitt,,61,30
Total,597,61,30
