col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Governor And Lieutenant Governor,,,,Representative In The General Assembly 194th District,,,All
,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,Pamela Delissio,Sean Stevens,Matt Baltsar,All
Tom Wolf,164,0,0,0,"17,257",651,413,All
Scott R Wagner,,37,0,0,329,"3,714",101,All
Ken V Krawchuk,,,3,0,50,46,146,All
Paul Glover,,,,5,117,18,29,All
Pamela Delissio,,,,,72,0,0,All
Sean Stevens,,,,,,21,0,All
Matt Baltsar,,,,,,,3,All
Total,"18,485","4,181",245,169,"17,825","4,450",692,All
