col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 173rd District,Governor And Lieutenant Governor,,,,All
,Mike Driscoll,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,All
Mike Driscoll,26,"2,534",715,15,17,All
Tom Wolf,,122,0,0,0,All
Scott R Wagner,,,"1,442",0,0,All
Ken V Krawchuk,,,,7,0,All
Paul Glover,,,,,0,All
Total,"3,307","2,656","2,157",22,17,All
,Representative In The General Assembly 173rd District,Governor And Lieutenant Governor,,,,2
,Mike Driscoll,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,2
Mike Driscoll,0,122,32,1,0,2
Tom Wolf,,8,0,0,0,2
Scott R Wagner,,,61,0,0,2
Paul Glover,,,,0,0,2
Ken V Krawchuk,,,,,0,2
Total,155,130,93,1,0,2
,Representative In The General Assembly 173rd District,Governor And Lieutenant Governor,,,,7
,Mike Driscoll,Scott R Wagner,Tom Wolf,Ken V Krawchuk,Paul Glover,7
Mike Driscoll,1,34,123,0,0,7
Scott R Wagner,,98,0,0,0,7
Tom Wolf,,,4,0,0,7
Ken V Krawchuk,,,,1,0,7
Paul Glover,,,,,0,7
Total,158,132,127,1,0,7
,Representative In The General Assembly 173rd District,Governor And Lieutenant Governor,,,,11
,Mike Driscoll,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,11
Mike Driscoll,4,156,50,1,0,11
Tom Wolf,,12,0,0,0,11
Scott R Wagner,,,107,0,0,11
Paul Glover,,,,0,0,11
Ken V Krawchuk,,,,,0,11
Total,211,168,157,1,0,11
,Representative In The General Assembly 173rd District,Governor And Lieutenant Governor,,,,17
,Mike Driscoll,Tom Wolf,Scott R Wagner,Paul Glover,Ken V Krawchuk,17
Mike Driscoll,2,156,33,2,0,17
Tom Wolf,,8,0,0,0,17
Scott R Wagner,,,87,0,0,17
Paul Glover,,,,0,0,17
Ken V Krawchuk,,,,,0,17
Total,193,164,120,2,0,17
,Representative In The General Assembly 173rd District,Governor And Lieutenant Governor,,,,24
,Mike Driscoll,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,24
Mike Driscoll,1,167,51,4,1,24
Tom Wolf,,2,0,0,0,24
Scott R Wagner,,,80,0,0,24
Ken V Krawchuk,,,,1,0,24
Paul Glover,,,,,0,24
Total,224,169,131,5,1,24
,Representative In The General Assembly 173rd District,Governor And Lieutenant Governor,,,,29
,Mike Driscoll,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,29
Mike Driscoll,3,216,89,3,2,29
Tom Wolf,,4,0,0,0,29
Scott R Wagner,,,126,0,0,29
Ken V Krawchuk,,,,2,0,29
Paul Glover,,,,,0,29
Total,313,220,215,5,2,29
,Representative In The General Assembly 173rd District,Governor And Lieutenant Governor,,,,30
,Mike Driscoll,Tom Wolf,Scott R Wagner,Ken V Krawchuk,Paul Glover,30
