col_1,col_2,col_3,col_4,col_5,division
,United States Senator,,,,All
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,All
Bob Casey Jr,"3,693",0,0,0,All
Lou Barletta,,445,0,0,All
Neal Gale,,,21,0,All
Dale R Kerns Jr,,,,18,All
Total,"3,693",445,21,18,All
,United States Senator,,,,1
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,1
Bob Casey Jr,225,0,0,0,1
Lou Barletta,,11,0,0,1
Neal Gale,,,4,0,1
Dale R Kerns Jr,,,,0,1
Total,225,11,4,0,1
,United States Senator,,,,2
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,2
Bob Casey Jr,244,0,0,0,2
Lou Barletta,,9,0,0,2
Neal Gale,,,2,0,2
Dale R Kerns Jr,,,,0,2
Total,244,9,2,0,2
,United States Senator,,,,3
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,3
Bob Casey Jr,199,0,0,0,3
Lou Barletta,,12,0,0,3
Dale R Kerns Jr,,,1,0,3
Neal Gale,,,,0,3
Total,199,12,1,0,3
,United States Senator,,,,4
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,4
Bob Casey Jr,229,0,0,0,4
Lou Barletta,,13,0,0,4
Neal Gale,,,2,0,4
Dale R Kerns Jr,,,,0,4
Total,229,13,2,0,4
,United States Senator,,,,5
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,5
Bob Casey Jr,199,0,0,0,5
Lou Barletta,,25,0,0,5
Neal Gale,,,3,0,5
Dale R Kerns Jr,,,,0,5
Total,199,25,3,0,5
,United States Senator,,,,6
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,6
Bob Casey Jr,204,0,0,0,6
Lou Barletta,,20,0,0,6
Dale R Kerns Jr,,,1,0,6
Neal Gale,,,,1,6
Total,204,20,1,1,6
,United States Senator,,,,7
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,7
Bob Casey Jr,165,0,0,0,7
Lou Barletta,,24,0,0,7
Dale R Kerns Jr,,,1,0,7
Neal Gale,,,,1,7
Total,165,24,1,1,7
,United States Senator,,,,8
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,8
Bob Casey Jr,142,0,0,0,8
Lou Barletta,,19,0,0,8
Dale R Kerns Jr,,,0,0,8
Neal Gale,,,,0,8
Total,142,19,0,0,8
,United States Senator,,,,9
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,9
Bob Casey Jr,213,0,0,0,9
Lou Barletta,,10,0,0,9
Dale R Kerns Jr,,,1,0,9
Neal Gale,,,,1,9
Total,213,10,1,1,9
,United States Senator,,,,10
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,10
Bob Casey Jr,132,0,0,0,10
Lou Barletta,,32,0,0,10
Neal Gale,,,2,0,10
Dale R Kerns Jr,,,,1,10
Total,132,32,2,1,10
,United States Senator,,,,11
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,11
Bob Casey Jr,127,0,0,0,11
Lou Barletta,,14,0,0,11
Dale R Kerns Jr,,,0,0,11
Neal Gale,,,,0,11
Total,127,14,0,0,11
,United States Senator,,,,12
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,12
