col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator,,,,Representative In Congress 5th District,,All
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Mary Gay Scanlon,Pearl Kim,All
Bob Casey Jr,54,0,0,0,"2,227",12,All
Lou Barletta,,7,0,0,2,35,All
Neal Gale,,,4,0,5,1,All
Dale R Kerns Jr,,,,3,3,1,All
Mary Gay Scanlon,,,,,14,0,All
Pearl Kim,,,,,,2,All
Total,"2,293",44,10,7,"2,251",51,All
,United States Senator,,,,Representative In Congress 5th District,,3
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Mary Gay Scanlon,Pearl Kim,3
Bob Casey Jr,13,0,0,0,235,1,3
Lou Barletta,,1,0,0,0,2,3
Dale R Kerns Jr,,,1,0,0,0,3
Neal Gale,,,,0,1,0,3
Mary Gay Scanlon,,,,,2,0,3
Pearl Kim,,,,,,0,3
Total,249,3,1,1,238,3,3
,United States Senator,,,,Representative In Congress 5th District,,4
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Mary Gay Scanlon,Pearl Kim,4
Bob Casey Jr,7,0,0,0,335,2,4
Lou Barletta,,0,0,0,0,5,4
Dale R Kerns Jr,,,0,0,0,1,4
Neal Gale,,,,0,0,0,4
Mary Gay Scanlon,,,,,1,0,4
Pearl Kim,,,,,,0,4
Total,344,5,1,0,336,8,4
,United States Senator,,,,Representative In Congress 5th District,,9
,Bob Casey Jr,Dale R Kerns Jr,Neal Gale,Lou Barletta,Mary Gay Scanlon,Pearl Kim,9
Bob Casey Jr,9,0,0,0,212,3,9
Dale R Kerns Jr,,0,0,0,1,0,9
Neal Gale,,,1,0,0,0,9
Lou Barletta,,,,0,0,0,9
Mary Gay Scanlon,,,,,0,0,9
Pearl Kim,,,,,,0,9
Total,224,1,1,0,213,3,9
,United States Senator,,,,Representative In Congress 5th District,,10
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Mary Gay Scanlon,Pearl Kim,10
Bob Casey Jr,4,0,0,0,187,1,10
Lou Barletta,,5,0,0,1,12,10
Neal Gale,,,2,0,0,0,10
Dale R Kerns Jr,,,,0,1,0,10
Mary Gay Scanlon,,,,,1,0,10
Pearl Kim,,,,,,2,10
Total,192,18,2,1,190,15,10
,United States Senator,,,,Representative In Congress 5th District,,21
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Mary Gay Scanlon,Pearl Kim,21
Bob Casey Jr,2,0,0,0,197,1,21
Lou Barletta,,0,0,0,0,3,21
Dale R Kerns Jr,,,0,0,0,0,21
Neal Gale,,,,0,0,0,21
Mary Gay Scanlon,,,,,1,0,21
Pearl Kim,,,,,,0,21
Total,200,3,0,0,198,4,21
,Representative In Congress 5th District,,United States Senator,,,,22
,Mary Gay Scanlon,Pearl Kim,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,22
Mary Gay Scanlon,6,0,269,0,0,0,22
Pearl Kim,,0,0,3,0,0,22
Bob Casey Jr,,,2,0,0,0,22
Lou Barletta,,,,0,0,0,22
Dale R Kerns Jr,,,,,0,0,22
Neal Gale,,,,,,0,22
Total,275,3,271,3,0,0,22
,United States Senator,,,,Representative In Congress 5th District,,24
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Mary Gay Scanlon,Pearl Kim,24
Bob Casey Jr,4,0,0,0,270,1,24
Lou Barletta,,0,0,0,1,5,24
Neal Gale,,,0,0,1,1,24
Dale R Kerns Jr,,,,1,0,0,24
Mary Gay Scanlon,,,,,0,0,24
Pearl Kim,,,,,,0,24
Total,275,6,2,1,272,7,24
,United States Senator,,,,Representative In Congress 5th District,,25
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Mary Gay Scanlon,Pearl Kim,25
Bob Casey Jr,8,0,0,0,313,0,25
Lou Barletta,,1,0,0,0,4,25
Neal Gale,,,0,0,2,0,25
Dale R Kerns Jr,,,,0,1,0,25
Mary Gay Scanlon,,,,,1,0,25
Pearl Kim,,,,,,0,25
Total,321,5,2,1,317,4,25
,United States Senator,,,,Representative In Congress 5th District,,27
,Bob Casey Jr,Neal Gale,Dale R Kerns Jr,Lou Barletta,Mary Gay Scanlon,Pearl Kim,27
Bob Casey Jr,5,0,0,0,209,3,27
Neal Gale,,1,0,0,1,0,27
Dale R Kerns Jr,,,1,0,0,0,27
Lou Barletta,,,,0,0,1,27
Mary Gay Scanlon,,,,,2,0,27
Pearl Kim,,,,,,0,27
Total,217,2,1,1,212,4,27
