col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator,,,,Representative In The General Assembly 177th District,,All
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,All
Bob Casey Jr,28,0,0,0,"1,594",59,All
Lou Barletta,,5,0,0,27,204,All
Neal Gale,,,1,0,13,2,All
Dale R Kerns Jr,,,,3,5,4,All
Joe Hohenstein,,,,,27,0,All
Patty Pat Kozlowski,,,,,,1,All
Total,"1,681",236,16,12,"1,666",270,All
,United States Senator,,,,Representative In The General Assembly 177th District,,1
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,1
Bob Casey Jr,3,0,0,0,128,2,1
Lou Barletta,,0,0,0,1,7,1
Dale R Kerns Jr,,,0,0,0,0,1
Neal Gale,,,,0,0,0,1
Joe Hohenstein,,,,,3,0,1
Patty Pat Kozlowski,,,,,,0,1
Total,133,8,0,0,132,9,1
,Representative In The General Assembly 177th District,,United States Senator,,,,3
,Joe Hohenstein,Patty Pat Kozlowski,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,3
Joe Hohenstein,2,0,129,3,0,1,3
Patty Pat Kozlowski,,0,0,5,1,0,3
Bob Casey Jr,,,2,0,0,0,3
Lou Barletta,,,,0,0,0,3
Dale R Kerns Jr,,,,,0,0,3
Neal Gale,,,,,,0,3
Total,135,6,131,8,1,1,3
,United States Senator,,,,Representative In The General Assembly 177th District,,4
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,4
Bob Casey Jr,3,0,0,0,258,5,4
Lou Barletta,,1,0,0,3,33,4
Dale R Kerns Jr,,,1,0,0,0,4
Neal Gale,,,,0,0,0,4
Joe Hohenstein,,,,,2,0,4
Patty Pat Kozlowski,,,,,,1,4
Total,266,37,1,0,263,39,4
,Representative In The General Assembly 177th District,,United States Senator,,,,8
,Joe Hohenstein,Patty Pat Kozlowski,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,8
Joe Hohenstein,7,0,283,3,5,1,8
Patty Pat Kozlowski,,0,4,24,0,2,8
Bob Casey Jr,,,4,0,0,0,8
Lou Barletta,,,,1,0,0,8
Neal Gale,,,,,0,0,8
Dale R Kerns Jr,,,,,,0,8
Total,299,30,291,28,5,3,8
,Representative In The General Assembly 177th District,,United States Senator,,,,9
,Joe Hohenstein,Patty Pat Kozlowski,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,9
Joe Hohenstein,2,0,281,8,4,2,9
Patty Pat Kozlowski,,0,6,35,0,1,9
Bob Casey Jr,,,7,0,0,0,9
Lou Barletta,,,,3,0,0,9
Neal Gale,,,,,0,0,9
Dale R Kerns Jr,,,,,,0,9
Total,297,42,294,46,4,3,9
,United States Senator,,,,Representative In The General Assembly 177th District,,13
,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,Joe Hohenstein,Patty Pat Kozlowski,13
Bob Casey Jr,4,0,0,0,332,12,13
Lou Barletta,,0,0,0,7,35,13
Dale R Kerns Jr,,,2,0,1,0,13
Neal Gale,,,,0,0,1,13
Joe Hohenstein,,,,,3,0,13
Patty Pat Kozlowski,,,,,,0,13
Total,348,42,3,1,343,48,13
,United States Senator,,,,Representative In The General Assembly 177th District,,14
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Joe Hohenstein,Patty Pat Kozlowski,14
Bob Casey Jr,5,0,0,0,183,30,14
Lou Barletta,,0,0,0,2,65,14
Neal Gale,,,1,0,3,1,14
Dale R Kerns Jr,,,,0,1,0,14
Joe Hohenstein,,,,,8,0,14
Patty Pat Kozlowski,,,,,,0,14
Total,218,67,5,1,197,96,14
