col_1,col_2,col_3,division
,Representative In Congress 2nd District,,All
,Brendan F Boyle,David Torres,All
Brendan F Boyle,"5,645",0,All
David Torres,,"3,485",All
Total,"5,645","3,485",All
,Representative In Congress 2nd District,,1
,Brendan F Boyle,David Torres,1
Brendan F Boyle,223,0,1
David Torres,,148,1
Total,223,148,1
,Representative In Congress 2nd District,,2
,Brendan F Boyle,David Torres,2
Brendan F Boyle,209,0,2
David Torres,,146,2
Total,209,146,2
,Representative In Congress 2nd District,,3
,Brendan F Boyle,David Torres,3
Brendan F Boyle,265,0,3
David Torres,,210,3
Total,265,210,3
,Representative In Congress 2nd District,,4
,Brendan F Boyle,David Torres,4
Brendan F Boyle,292,0,4
David Torres,,164,4
Total,292,164,4
,Representative In Congress 2nd District,,5
,Brendan F Boyle,David Torres,5
Brendan F Boyle,217,0,5
David Torres,,117,5
Total,217,117,5
,Representative In Congress 2nd District,,6
,Brendan F Boyle,David Torres,6
Brendan F Boyle,286,0,6
David Torres,,95,6
Total,286,95,6
,Representative In Congress 2nd District,,7
,Brendan F Boyle,David Torres,7
Brendan F Boyle,117,0,7
David Torres,,51,7
Total,117,51,7
,Representative In Congress 2nd District,,8
,Brendan F Boyle,David Torres,8
Brendan F Boyle,257,0,8
David Torres,,130,8
Total,257,130,8
,Representative In Congress 2nd District,,9
,Brendan F Boyle,David Torres,9
Brendan F Boyle,204,0,9
David Torres,,161,9
Total,204,161,9
,Representative In Congress 2nd District,,10
,Brendan F Boyle,David Torres,10
Brendan F Boyle,212,0,10
David Torres,,182,10
Total,212,182,10
,Representative In Congress 2nd District,,11
,Brendan F Boyle,David Torres,11
Brendan F Boyle,370,0,11
David Torres,,201,11
Total,370,201,11
,Representative In Congress 2nd District,,12
,Brendan F Boyle,David Torres,12
Brendan F Boyle,227,0,12
David Torres,,123,12
Total,227,123,12
,Representative In Congress 2nd District,,13
,Brendan F Boyle,David Torres,13
Brendan F Boyle,285,0,13
David Torres,,144,13
Total,285,144,13
,Representative In Congress 2nd District,,14
,Brendan F Boyle,David Torres,14
Brendan F Boyle,257,0,14
David Torres,,120,14
Total,257,120,14
,Representative In Congress 2nd District,,15
,Brendan F Boyle,David Torres,15
Brendan F Boyle,213,0,15
David Torres,,169,15
Total,213,169,15
,Representative In Congress 2nd District,,16
,Brendan F Boyle,David Torres,16
Brendan F Boyle,161,0,16
David Torres,,125,16
Total,161,125,16
,Representative In Congress 2nd District,,17
,David Torres,Brendan F Boyle,17
David Torres,160,0,17
Brendan F Boyle,,126,17
Total,160,126,17
,Representative In Congress 2nd District,,18
,Brendan F Boyle,David Torres,18
Brendan F Boyle,187,0,18
David Torres,,160,18
Total,187,160,18
,Representative In Congress 2nd District,,19
,Brendan F Boyle,David Torres,19
Brendan F Boyle,188,0,19
David Torres,,165,19
Total,188,165,19
,Representative In Congress 2nd District,,20
,Brendan F Boyle,David Torres,20
Brendan F Boyle,197,0,20
David Torres,,144,20
Total,197,144,20
,Representative In Congress 2nd District,,21
,Brendan F Boyle,David Torres,21
Brendan F Boyle,210,0,21
David Torres,,109,21
Total,210,109,21
,Representative In Congress 2nd District,,22
,Brendan F Boyle,David Torres,22
Brendan F Boyle,200,0,22
David Torres,,113,22
Total,200,113,22
,Representative In Congress 2nd District,,23
,Brendan F Boyle,David Torres,23
Brendan F Boyle,426,0,23
David Torres,,155,23
Total,426,155,23
,Representative In Congress 2nd District,,24
,Brendan F Boyle,David Torres,24
Brendan F Boyle,172,0,24
David Torres,,101,24
Total,172,101,24
,Representative In Congress 2nd District,,25
,Brendan F Boyle,David Torres,25
Brendan F Boyle,144,0,25
David Torres,,92,25
Total,144,92,25
