col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 185th District,United States Senator,,,,All
,Maria P Donatucci,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,All
Maria P Donatucci,7,"1,176",24,13,3,All
Bob Casey Jr,,31,0,0,0,All
Lou Barletta,,,43,0,0,All
Neal Gale,,,,3,0,All
Dale R Kerns Jr,,,,,0,All
Total,"1,223","1,207",67,16,3,All
,United States Senator,,,,Representative In The General Assembly 185th District,1
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Maria P Donatucci,1
Bob Casey Jr,7,0,0,0,260,1
Lou Barletta,,9,0,0,4,1
Neal Gale,,,0,0,3,1
Dale R Kerns Jr,,,,0,0,1
Maria P Donatucci,,,,,0,1
Total,267,13,3,0,267,1
,Representative In The General Assembly 185th District,United States Senator,,,,2
,Maria P Donatucci,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,2
Maria P Donatucci,5,315,5,3,0,2
Bob Casey Jr,,6,0,0,0,2
Lou Barletta,,,6,0,0,2
Neal Gale,,,,1,0,2
Dale R Kerns Jr,,,,,0,2
Total,328,321,11,4,0,2
,United States Senator,,,,Representative In The General Assembly 185th District,3
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Maria P Donatucci,3
Bob Casey Jr,8,0,0,0,348,3
Lou Barletta,,2,0,0,4,3
Neal Gale,,,1,0,2,3
Dale R Kerns Jr,,,,0,1,3
Maria P Donatucci,,,,,1,3
Total,356,6,3,1,356,3
,Representative In The General Assembly 185th District,United States Senator,,,,13
,Maria P Donatucci,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,13
Maria P Donatucci,1,253,11,5,2,13
Bob Casey Jr,,10,0,0,0,13
Lou Barletta,,,26,0,0,13
Neal Gale,,,,1,0,13
Dale R Kerns Jr,,,,,0,13
Total,272,263,37,6,2,13
