col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,All
,Jared Solomon,Brendan F Boyle,David Torres,All
Jared Solomon,6,225,25,All
Brendan F Boyle,,7,0,All
David Torres,,,76,All
Total,256,232,101,All
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,7
,Jared Solomon,Brendan F Boyle,David Torres,7
Jared Solomon,6,225,25,7
Brendan F Boyle,,7,0,7
David Torres,,,76,7
Total,256,232,101,7
