col_1,col_2,col_3,col_4,col_5,col_6,division
,Senator In The General Assembly 2nd District,United States Senator,,,,All
,Christine M Tartaglione,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,All
Christine M Tartaglione,41,"5,070",908,40,39,All
Bob Casey Jr,,377,0,0,0,All
Lou Barletta,,,"2,799",0,0,All
Dale R Kerns Jr,,,,13,0,All
Neal Gale,,,,,11,All
Total,"6,098","5,447","3,707",53,50,All
,Senator In The General Assembly 2nd District,United States Senator,,,,1
,Christine M Tartaglione,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,1
Christine M Tartaglione,2,199,38,1,1,1
Bob Casey Jr,,14,0,0,0,1
Lou Barletta,,,117,0,0,1
Dale R Kerns Jr,,,,1,0,1
Neal Gale,,,,,1,1
Total,241,213,155,2,2,1
,Senator In The General Assembly 2nd District,United States Senator,,,,2
,Christine M Tartaglione,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,2
Christine M Tartaglione,0,185,44,2,0,2
Bob Casey Jr,,21,0,0,0,2
Lou Barletta,,,109,0,0,2
Neal Gale,,,,0,0,2
Dale R Kerns Jr,,,,,0,2
Total,231,206,153,2,0,2
,Senator In The General Assembly 2nd District,United States Senator,,,,3
,Christine M Tartaglione,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,3
Christine M Tartaglione,2,224,65,4,0,3
Bob Casey Jr,,18,0,0,0,3
Lou Barletta,,,165,0,0,3
Dale R Kerns Jr,,,,0,0,3
Neal Gale,,,,,1,3
Total,295,242,230,4,1,3
,Senator In The General Assembly 2nd District,United States Senator,,,,4
,Christine M Tartaglione,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,4
Christine M Tartaglione,1,261,50,3,1,4
Bob Casey Jr,,19,0,0,0,4
Lou Barletta,,,128,0,0,4
Dale R Kerns Jr,,,,0,0,4
Neal Gale,,,,,0,4
Total,316,280,178,3,1,4
,Senator In The General Assembly 2nd District,United States Senator,,,,5
,Christine M Tartaglione,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,5
Christine M Tartaglione,3,192,38,3,3,5
Bob Casey Jr,,8,0,0,0,5
Lou Barletta,,,92,0,0,5
Dale R Kerns Jr,,,,1,0,5
Neal Gale,,,,,0,5
Total,239,200,130,4,3,5
,Senator In The General Assembly 2nd District,United States Senator,,,,6
,Christine M Tartaglione,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,6
Christine M Tartaglione,3,268,31,4,2,6
Bob Casey Jr,,7,0,0,0,6
Lou Barletta,,,70,0,0,6
Neal Gale,,,,0,0,6
Dale R Kerns Jr,,,,,0,6
Total,308,275,101,4,2,6
,United States Senator,,,,Senator In The General Assembly 2nd District,7
,Bob Casey Jr,Lou Barletta,Neal Gale,Dale R Kerns Jr,Christine M Tartaglione,7
Bob Casey Jr,9,0,0,0,108,7
Lou Barletta,,47,0,0,2,7
Neal Gale,,,1,0,0,7
Dale R Kerns Jr,,,,0,0,7
Christine M Tartaglione,,,,,2,7
Total,117,49,1,0,112,7
,Senator In The General Assembly 2nd District,United States Senator,,,,8
,Christine M Tartaglione,Bob Casey Jr,Lou Barletta,Dale R Kerns Jr,Neal Gale,8
Christine M Tartaglione,0,234,37,3,2,8
