col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,All
,Jared Solomon,Brendan F Boyle,David Torres,All
Jared Solomon,45,"5,151",300,All
Brendan F Boyle,,81,0,All
David Torres,,,638,All
Total,"5,496","5,232",938,All
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,2
,Jared Solomon,Brendan F Boyle,David Torres,2
Jared Solomon,6,294,5,2
Brendan F Boyle,,2,0,2
David Torres,,,9,2
Total,305,296,14,2
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,3
,Jared Solomon,Brendan F Boyle,David Torres,3
Jared Solomon,3,291,10,3
Brendan F Boyle,,7,0,3
David Torres,,,15,3
Total,304,298,25,3
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,4
,Jared Solomon,Brendan F Boyle,David Torres,4
Jared Solomon,3,294,11,4
Brendan F Boyle,,1,0,4
David Torres,,,18,4
Total,308,295,29,4
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,5
,Jared Solomon,Brendan F Boyle,David Torres,5
Jared Solomon,1,326,8,5
Brendan F Boyle,,4,0,5
David Torres,,,19,5
Total,335,330,27,5
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,6
,Jared Solomon,Brendan F Boyle,David Torres,6
Jared Solomon,2,209,9,6
Brendan F Boyle,,6,0,6
David Torres,,,30,6
Total,220,215,39,6
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,7
,Jared Solomon,Brendan F Boyle,David Torres,7
Jared Solomon,2,280,14,7
Brendan F Boyle,,3,0,7
David Torres,,,17,7
Total,296,283,31,7
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,8
,Jared Solomon,Brendan F Boyle,David Torres,8
Jared Solomon,3,178,5,8
Brendan F Boyle,,2,0,8
David Torres,,,16,8
Total,186,180,21,8
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,9
,Jared Solomon,Brendan F Boyle,David Torres,9
Jared Solomon,2,190,2,9
Brendan F Boyle,,0,0,9
David Torres,,,14,9
Total,194,190,16,9
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,10
,Jared Solomon,Brendan F Boyle,David Torres,10
Jared Solomon,4,162,9,10
Brendan F Boyle,,2,0,10
David Torres,,,11,10
Total,175,164,20,10
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,11
,Jared Solomon,Brendan F Boyle,David Torres,11
Jared Solomon,2,187,9,11
Brendan F Boyle,,0,0,11
David Torres,,,22,11
Total,198,187,31,11
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,12
,Jared Solomon,Brendan F Boyle,David Torres,12
Jared Solomon,2,283,16,12
Brendan F Boyle,,5,0,12
David Torres,,,38,12
Total,301,288,54,12
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,13
,Jared Solomon,Brendan F Boyle,David Torres,13
Jared Solomon,1,247,7,13
Brendan F Boyle,,4,0,13
David Torres,,,13,13
Total,255,251,20,13
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,14
,Jared Solomon,Brendan F Boyle,David Torres,14
Jared Solomon,1,202,16,14
Brendan F Boyle,,1,0,14
David Torres,,,29,14
Total,219,203,45,14
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,15
,Jared Solomon,Brendan F Boyle,David Torres,15
Jared Solomon,1,242,26,15
Brendan F Boyle,,6,0,15
David Torres,,,38,15
Total,269,248,64,15
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,16
,Jared Solomon,Brendan F Boyle,David Torres,16
Jared Solomon,2,189,19,16
Brendan F Boyle,,4,0,16
David Torres,,,44,16
Total,210,193,63,16
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,17
,Jared Solomon,Brendan F Boyle,David Torres,17
Jared Solomon,3,193,16,17
Brendan F Boyle,,4,0,17
David Torres,,,32,17
Total,212,197,48,17
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,18
,Jared Solomon,Brendan F Boyle,David Torres,18
Jared Solomon,2,245,14,18
Brendan F Boyle,,5,0,18
David Torres,,,43,18
Total,261,250,57,18
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,19
,Jared Solomon,Brendan F Boyle,David Torres,19
Jared Solomon,1,264,14,19
Brendan F Boyle,,1,0,19
David Torres,,,29,19
Total,279,265,43,19
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,20
,Jared Solomon,Brendan F Boyle,David Torres,20
Jared Solomon,1,221,29,20
Brendan F Boyle,,11,0,20
David Torres,,,71,20
Total,251,232,100,20
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,21
,Jared Solomon,Brendan F Boyle,David Torres,21
Jared Solomon,1,254,34,21
Brendan F Boyle,,11,0,21
David Torres,,,83,21
Total,289,265,117,21
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,22
,Jared Solomon,Brendan F Boyle,David Torres,22
Jared Solomon,0,233,15,22
Brendan F Boyle,,1,0,22
David Torres,,,32,22
Total,248,234,47,22
,Representative In The General Assembly 202nd District,Representative In Congress 2nd District,,23
,Jared Solomon,Brendan F Boyle,David Torres,23
Jared Solomon,2,167,12,23
Brendan F Boyle,,1,0,23
David Torres,,,15,23
Total,181,168,27,23
